context,adcode,city,province,technology,npv_usd,construction_usd,discounted_mwh,selected
cap,652800,巴州,新疆,T,139834.4466715771,596337.065984,21556.065897885524,0
cap,652900,阿克苏,新疆,T,93849.34112754797,596337.065984,20406.438259284798,0
cap,653000,克州,新疆,T,133437.0793840309,596337.065984,21396.13171569687,0
cap,653100,喀什,新疆,T,145026.43058828186,596337.065984,21685.865495803144,0
cap,653200,和田,新疆,T,161762.98473583494,596337.065984,22104.27934949197,0
cap,654000,伊犁,新疆,T,25940.53896306639,596337.065984,18708.718205172758,0
cap,654200,塔城,新疆,T,38958.95233285978,596337.065984,19034.178539417593,0
cap,654300,阿勒泰,新疆,T,41496.08393196684,596337.065984,19097.60682939527,0
area,110000,北京,北京,Si,1252618.9714391187,798997.1889309754,30881.643646354692,0
area,120000,天津,天津,Si,1247640.1078961934,798997.1889309754,30819.40785206812,0
area,130100,石家庄,河北,Si,1138596.587891446,798997.1889309754,29456.363852008777,0
area,130200,唐山,河北,Si,1165971.837580694,798997.1889309754,29798.554473124383,0
area,130300,秦皇岛,河北,Si,1214849.1880294585,798997.1889309754,30409.521353733933,0
area,130400,邯郸,河北,Si,1058170.180777765,798997.1889309754,28451.03376308777,0
area,130500,邢台,河北,Si,1086941.6120297348,798997.1889309754,28810.676653737388,0
area,130600,保定,河北,Si,1165296.8118429186,798997.1889309754,29790.11665140219,0
area,130700,张家口,河北,Si,1251084.923608512,798997.1889309754,30862.468048472107,0
area,130800,承德,河北,Si,1199636.3243417891,798997.1889309754,30219.36055763807,0
area,130900,沧州,河北,Si,1186620.5221060414,798997.1889309754,30056.663029691226,0
area,131000,廊坊,河北,Si,1184801.02184599,798997.1889309754,30033.91927644058,0
area,131100,衡水,河北,Si,1143266.8825024054,798997.1889309754,29514.74253464578,0
area,140100,太原,山西,Si,1186770.0213495928,798997.1889309754,30058.53177023562,0
area,140200,大同,山西,Si,1318743.0026786975,798997.1889309754,31708.19403684943,0
area,140300,阳泉,山西,Si,1150562.194089469,798997.1889309754,29605.93392948407,0
area,140400,长治,山西,Si,1146704.681879279,798997.1889309754,29557.715026856695,0
area,140500,晋城,山西,Si,1079598.545077798,798997.1889309754,28718.888316838184,0
area,140600,朔州,山西,Si,1346607.7479877665,798997.1889309754,32056.50335321279,0
area,140700,晋中,山西,Si,1164134.4663998873,798997.1889309754,29775.5873333643,0
area,140800,运城,山西,Si,1107818.17431049,798997.1889309754,29071.63368224683,0
area,140900,忻州,山西,Si,1268723.5365036249,798997.1889309754,31082.950709661014,0
area,141000,临汾,山西,Si,1122613.4833966368,798997.1889309754,29256.575045823673,0
area,141100,吕梁,山西,Si,1228444.2304052738,798997.1889309754,30579.459383431633,0
area,150100,呼和浩特,内蒙古,Si,1289052.3946756497,798997.1889309754,31337.06143681133,0
area,150200,包头,内蒙古,Si,1327710.4100043764,798997.1889309754,31820.28662842041,0
area,150300,乌海,内蒙古,Si,1361277.1802920967,798997.1889309754,32239.871257016912,0
area,150400,赤峰,内蒙古,Si,1255870.8339282218,798997.1889309754,30922.29192746848,0
area,150500,通辽,内蒙古,Si,1255678.5734954046,798997.1889309754,30919.888672058263,0
area,150600,鄂尔多斯,内蒙古,Si,1310604.2566858348,798997.1889309754,31606.45971193864,0
area,150700,呼伦贝尔,内蒙古,Si,1066814.8790594912,798997.1889309754,28559.092491609346,1
area,150800,巴彦淖尔,内蒙古,Si,1415410.863805849,798997.1889309754,32916.542300938825,0
area,150900,乌兰察布,内蒙古,Si,1324560.5733590494,798997.1889309754,31780.913670353828,0
area,152200,兴安,内蒙古,Si,1223233.2884432557,798997.1889309754,30514.322608906405,0
area,152500,锡林郭勒,内蒙古,Si,1307243.642586836,798997.1889309754,31564.452035701157,0
area,152900,阿拉善,内蒙古,Si,1463633.9306114374,798997.1889309754,33519.33063600867,0
area,210100,沈阳,辽宁,Si,1193957.4483523883,798997.1889309754,30148.374607770565,0
area,210200,大连,辽宁,Si,1217430.6796527302,798997.1889309754,30441.789999024833,0
area,210300,鞍山,辽宁,Si,1159756.2292550316,798997.1889309754,29720.859369053604,0
area,210400,抚顺,辽宁,Si,1076958.718531531,798997.1889309754,28685.890485009844,0
area,210500,本溪,辽宁,Si,1073216.1153926754,798997.1889309754,28639.10794577415,0
area,210600,丹东,辽宁,Si,1076185.3631037173,798997.1889309754,28676.223542162174,0
area,210700,锦州,辽宁,Si,1226643.814396917,798997.1889309754,30556.95418332717,0
area,210800,营口,辽宁,Si,1215606.0906232563,798997.1889309754,30418.98263615641,0
area,210900,阜新,辽宁,Si,1239546.5951979852,798997.1889309754,30718.238943340526,0
area,211000,辽阳,辽宁,Si,1163850.1986990229,798997.1889309754,29772.033987103492,0
area,211100,盘锦,辽宁,Si,1227847.7822811755,798997.1889309754,30572.003781880398,0
area,211200,铁岭,辽宁,Si,1138594.8694566912,798997.1889309754,29456.34237157435,0
area,211300,朝阳,辽宁,Si,1289438.8839658967,798997.1889309754,31341.892552939415,0
area,211400,葫芦岛,辽宁,Si,1275111.9589334575,798997.1889309754,31162.80599003393,0
area,220100,长春,吉林,Si,1198322.3270365405,798997.1889309754,30202.935591322468,0
area,220200,吉林,吉林,Si,1101107.6377373536,798997.1889309754,28987.751975082625,0
area,220300,四平,吉林,Si,1181728.538166608,798997.1889309754,29995.513230448305,0
area,220400,辽源,吉林,Si,1111185.1453724473,798997.1889309754,29113.7208205213,0
area,220500,通化,吉林,Si,1059410.7681725123,798997.1889309754,28466.541105522112,1
area,220600,白山,吉林,Si,1105154.301632995,798997.1889309754,29038.335273778146,0
area,220700,松原,吉林,Si,1261902.45569471,798997.1889309754,30997.68719954958,0
area,220800,白城,吉林,Si,1347150.8410390553,798997.1889309754,32063.292016353895,0
area,222400,延边,吉林,Si,1089486.44579062,798997.1889309754,28842.487075748457,0
area,230100,哈尔滨,黑龙江,Si,1079809.3039357255,798997.1889309754,28721.522802562275,1
area,230200,齐齐哈尔,黑龙江,Si,1182816.4451579582,798997.1889309754,30009.112067840182,0
area,230300,鸡西,黑龙江,Si,1115904.731127509,798997.1889309754,29172.715642459567,0
area,230400,鹤岗,黑龙江,Si,1101151.6812522872,798997.1889309754,28988.302519019297,0
area,230500,双鸭山,黑龙江,Si,1054836.8436571797,798997.1889309754,28409.367049080454,1
area,230600,大庆,黑龙江,Si,1204228.8604804822,798997.1889309754,30276.767259371736,0
area,230700,伊春,黑龙江,Si,1079439.6430811035,798997.1889309754,28716.902041879497,0
area,230800,佳木斯,黑龙江,Si,1093151.7700602456,798997.1889309754,28888.30362911878,0
area,230900,七台河,黑龙江,Si,1105800.939786158,798997.1889309754,29046.418250692685,0
area,231000,牡丹江,黑龙江,Si,1047097.574398336,798997.1889309754,28312.626183344903,1
area,231100,黑河,黑龙江,Si,1084435.2151384843,798997.1889309754,28779.34669259676,0
area,231200,绥化,黑龙江,Si,1116976.3479893368,798997.1889309754,29186.110853232418,0
area,232700,大兴安岭,黑龙江,Si,1030310.3688275343,798997.1889309754,28102.786113709884,1
area,310000,上海,上海,Si,869763.7555556173,798997.1889309754,26095.953447810927,1
area,320100,南京,江苏,Si,860669.435792301,798997.1889309754,25982.27445076947,1
area,320200,无锡,江苏,Si,896974.502316742,798997.1889309754,26436.08778232498,1
area,320300,徐州,江苏,Si,992346.3826411171,798997.1889309754,27628.236286379673,1
area,320400,常州,江苏,Si,861678.3675212514,798997.1889309754,25994.88609738135,1
area,320500,苏州,江苏,Si,832843.0669832287,798997.1889309754,25634.444840656066,1
area,320600,南通,江苏,Si,897101.1630546974,798997.1889309754,26437.671041549424,1
area,320700,连云港,江苏,Si,962525.933738635,798997.1889309754,27255.480675098643,1
area,320800,淮安,江苏,Si,967831.7567802427,798997.1889309754,27321.80346311874,1
area,320900,盐城,江苏,Si,982186.753975831,798997.1889309754,27501.240928063595,1
area,321000,扬州,江苏,Si,933745.9063735784,798997.1889309754,26895.730333035437,1
area,321100,镇江,江苏,Si,889464.080681098,798997.1889309754,26342.207511879435,1
area,321200,泰州,江苏,Si,917926.090471633,798997.1889309754,26697.982634261116,1
area,321300,宿迁,江苏,Si,964774.1854710511,798997.1889309754,27283.583821753848,1
area,330100,杭州,浙江,Si,612188.5320732142,798997.1889309754,22876.263154280885,1
area,330200,宁波,浙江,Si,680870.8365940709,798997.1889309754,23734.79196079159,1
area,330300,温州,浙江,Si,682038.8624892544,798997.1889309754,23749.392284481386,1
area,330400,嘉兴,浙江,Si,853102.5881301474,798997.1889309754,25887.68885499255,1
area,330500,湖州,浙江,Si,772075.2298431756,798997.1889309754,24874.8468764054,1
area,330600,绍兴,浙江,Si,587961.505735328,798997.1889309754,22573.42532505731,1
area,330700,金华,浙江,Si,661266.6500072163,798997.1889309754,23489.739628455914,1
area,330800,衢州,浙江,Si,626324.8104798737,798997.1889309754,23052.966634364126,1
area,330900,舟山,浙江,Si,763947.7028450025,798997.1889309754,24773.252788928236,1
area,331000,台州,浙江,Si,597649.0992258695,798997.1889309754,22694.52024368908,1
area,331100,丽水,浙江,Si,621721.7062383696,798997.1889309754,22995.42783134533,1
area,340100,合肥,安徽,Si,829707.6731522316,798997.1889309754,25595.252417768603,1
area,340200,芜湖,安徽,Si,821730.6530837377,798997.1889309754,25495.539666912424,1
area,340300,蚌埠,安徽,Si,847267.266879723,798997.1889309754,25814.747339362246,1
area,340400,淮南,安徽,Si,883481.9728298985,798997.1889309754,26267.431163739435,1
area,340500,马鞍山,安徽,Si,828893.2810983169,798997.1889309754,25585.072517094668,1
area,340600,淮北,安徽,Si,971008.44390606,798997.1889309754,27361.512052191458,1
area,340700,铜陵,安徽,Si,818069.792131067,798997.1889309754,25449.778905004045,1
area,340800,安庆,安徽,Si,775090.2279058931,798997.1889309754,24912.534352189374,1
area,341000,黄山,安徽,Si,663941.9661775159,798997.1889309754,23523.181080584658,1
area,341100,滁州,安徽,Si,868738.1437199104,798997.1889309754,26083.133299864585,1
area,341200,阜阳,安徽,Si,910425.727693094,798997.1889309754,26604.228099529384,1
area,341300,宿州,安徽,Si,968377.8719294103,798997.1889309754,27328.62990248333,1
area,341500,六安,安徽,Si,762155.478827462,798997.1889309754,24750.849988708982,1
area,341600,亳州,安徽,Si,967813.8665627558,798997.1889309754,27321.579835400153,1
area,341700,池州,安徽,Si,779724.3747858815,798997.1889309754,24970.461188189227,1
area,341800,宣城,安徽,Si,768519.521590249,798997.1889309754,24830.400523243818,1
area,350100,福州,福建,Si,630623.6154448246,798997.1889309754,23106.701696426015,1
area,350200,厦门,福建,Si,897670.6465412133,798997.1889309754,26444.789585130875,1
area,350300,莆田,福建,Si,709479.2260108034,798997.1889309754,24092.39682850075,1
area,350400,三明,福建,Si,626325.1361749985,798997.1889309754,23052.970705553187,1
area,350500,泉州,福建,Si,747991.9902316711,798997.1889309754,24573.8063812616,1
area,350600,漳州,福建,Si,803833.5702700189,798997.1889309754,25271.82613174094,1
area,350700,南平,福建,Si,656587.1354092866,798997.1889309754,23431.24569598179,1
area,350800,龙岩,福建,Si,679395.6272006318,798997.1889309754,23716.351843373603,1
area,350900,宁德,福建,Si,601061.0607635962,798997.1889309754,22737.16976291066,1
area,360100,南昌,江西,Si,740829.4816252725,798997.1889309754,24484.27502368161,1
area,360200,景德镇,江西,Si,681647.297621702,798997.1889309754,23744.49772363698,1
area,360300,萍乡,江西,Si,631806.6214243603,798997.1889309754,23121.489271170212,1
area,360400,九江,江西,Si,750365.802918161,798997.1889309754,24603.479039842718,1
area,360500,新余,江西,Si,596985.5679560072,798997.1889309754,22686.2261028158,1
area,360600,鹰潭,江西,Si,596893.5018798516,798997.1889309754,22685.075276863852,1
area,360700,赣州,江西,Si,658394.1834579812,798997.1889309754,23453.83379659047,1
area,360800,吉安,江西,Si,608392.1030518952,798997.1889309754,22828.807791514395,1
area,360900,宜春,江西,Si,631803.7546007215,798997.1889309754,23121.453435874726,1
area,361000,抚州,江西,Si,554806.5888453096,798997.1889309754,22158.988863932078,1
area,361100,上饶,江西,Si,669926.5145973635,798997.1889309754,23597.98793583275,1
area,370100,济南,山东,Si,1129638.900646598,798997.1889309754,29344.392761448184,0
area,370200,青岛,山东,Si,1193548.926892538,798997.1889309754,30143.268089522433,0
area,370300,淄博,山东,Si,1086530.7057772772,798997.1889309754,28805.540325581675,0
area,370400,枣庄,山东,Si,1004457.9723523182,798997.1889309754,27779.631157769683,1
area,370500,东营,山东,Si,1229434.0708662432,798997.1889309754,30591.832389193747,0
area,370600,烟台,山东,Si,1162037.381772728,798997.1889309754,29749.373775524808,0
area,370700,潍坊,山东,Si,1110961.4218554706,798997.1889309754,29110.92427655909,0
area,370800,济宁,山东,Si,1053138.5855846829,798997.1889309754,28388.138823174246,0
area,370900,泰安,山东,Si,1122016.4082011902,798997.1889309754,29249.111605880586,0
area,371000,威海,山东,Si,1190796.8956445265,798997.1889309754,30108.86769892229,0
area,371100,日照,山东,Si,1094773.7002400237,798997.1889309754,28908.577756366005,0
area,371300,临沂,山东,Si,1001960.2751413174,798997.1889309754,27748.409942632174,1
area,371400,德州,山东,Si,1198814.4132473008,798997.1889309754,30209.086668956967,0
area,371500,聊城,山东,Si,1178048.2710436487,798997.1889309754,29949.509891411315,0
area,371600,滨州,山东,Si,1179190.550091132,798997.1889309754,29963.788379504855,0
area,371700,菏泽,山东,Si,981562.3785692037,798997.1889309754,27493.436235480753,1
area,410100,郑州,河南,Si,1010782.6116207093,798997.1889309754,27858.689148624573,0
area,410200,开封,河南,Si,1058309.2376953375,798997.1889309754,28452.77197455742,0
area,410300,洛阳,河南,Si,958648.7111805787,798997.1889309754,27207.01539312294,1
area,410400,平顶山,河南,Si,905303.5806954915,798997.1889309754,26540.201262059352,1
area,410500,安阳,河南,Si,1105046.9727413435,798997.1889309754,29036.9936626325,0
area,410600,鹤壁,河南,Si,1087841.782376756,798997.1889309754,28821.928783075156,0
area,410700,新乡,河南,Si,1060006.4881430326,798997.1889309754,28473.987605153616,0
area,410800,焦作,河南,Si,1017123.1837723263,798997.1889309754,27937.946300519787,0
area,410900,濮阳,河南,Si,1096334.3411017982,798997.1889309754,28928.085767138182,0
area,411000,许昌,河南,Si,1031705.6232404897,798997.1889309754,28120.22679387183,0
area,411100,漯河,河南,Si,998171.0911960192,798997.1889309754,27701.045143315943,1
area,411200,三门峡,河南,Si,1017560.1719946018,798997.1889309754,27943.408653298233,0
area,411300,南阳,河南,Si,865323.2199488985,798997.1889309754,26040.446752726937,1
area,411400,商丘,河南,Si,956772.2216038448,798997.1889309754,27183.55927341376,1
area,411500,信阳,河南,Si,771494.586410459,798997.1889309754,24867.588833496444,1
area,411600,周口,河南,Si,999029.73538022,798997.1889309754,27711.778195618455,1
area,411700,驻马店,河南,Si,886325.7438951066,798997.1889309754,26302.97830205454,1
area,420100,武汉,湖北,Si,766950.3342712387,798997.1889309754,24810.785681756188,1
area,420200,黄石,湖北,Si,651034.1114333275,798997.1889309754,23361.832896282296,1
area,420300,十堰,湖北,Si,623650.406570622,798997.1889309754,23019.53658549848,1
area,420500,宜昌,湖北,Si,606149.4315300962,798997.1889309754,22800.77439749191,1
area,420600,襄阳,湖北,Si,784059.3066488213,798997.1889309754,25024.64783647597,1
area,420700,鄂州,湖北,Si,654061.7174224951,798997.1889309754,23399.677971146895,1
area,420800,荆门,湖北,Si,791242.8788952645,798997.1889309754,25114.442489556513,1
area,420900,孝感,湖北,Si,826887.718621206,798997.1889309754,25560.002986130785,1
area,421000,荆州,湖北,Si,682792.689256511,798997.1889309754,23758.815119072093,1
area,421100,黄冈,湖北,Si,731817.7127796514,798997.1889309754,24371.62791311135,1
area,421200,咸宁,湖北,Si,692062.5316078648,798997.1889309754,23874.688148464018,1
area,421300,随州,湖北,Si,788192.4995643562,798997.1889309754,25076.312747920158,1
area,422800,恩施,湖北,Si,332094.58377240226,798997.1889309754,19375.088800520738,1
area,430100,长沙,湖南,Si,611440.0142423318,798997.1889309754,22866.906681394852,1
area,430200,株洲,湖南,Si,594504.8853205526,798997.1889309754,22655.217569872613,1
area,430300,湘潭,湖南,Si,596261.8477211344,798997.1889309754,22677.179599879888,1
area,430400,衡阳,湖南,Si,569991.9128157413,798997.1889309754,22348.80541356247,1
area,430500,邵阳,湖南,Si,491941.4961066386,798997.1889309754,21373.175204698688,1
area,430600,岳阳,湖南,Si,637362.2307942907,798997.1889309754,23190.93438829434,1
area,430700,常德,湖南,Si,551581.872428078,798997.1889309754,22118.679908716687,1
area,430800,张家界,湖南,Si,404162.2466809855,798997.1889309754,20275.93458687803,1
area,430900,益阳,湖南,Si,532028.5252320926,798997.1889309754,21874.26306876686,1
area,431000,郴州,湖南,Si,486720.70625137823,798997.1889309754,21307.915331507935,1
area,431100,永州,湖南,Si,516633.8634356228,798997.1889309754,21681.829796310994,1
area,431200,怀化,湖南,Si,411755.6148976536,798997.1889309754,20370.85168958638,1
area,431300,娄底,湖南,Si,479645.3207189276,798997.1889309754,21219.473012352304,1
area,433100,湘西,湖南,Si,372734.2035883629,798997.1889309754,19883.084048220247,1
area,440100,广州,广东,Si,713147.0980181086,798997.1889309754,24138.245228592063,1
area,440200,韶关,广东,Si,578726.8241124382,798997.1889309754,22457.991804771187,1
area,440300,深圳,广东,Si,818003.0588787767,798997.1889309754,25448.94473935042,1
area,440400,珠海,广东,Si,840813.1523452636,798997.1889309754,25734.070907681504,1
area,440500,汕头,广东,Si,862014.7320725729,798997.1889309754,25999.090654272866,1
area,440600,佛山,广东,Si,658758.01872908,798997.1889309754,23458.381737479205,1
area,440700,江门,广东,Si,673741.0439622883,798997.1889309754,23645.669552894313,1
area,440800,湛江,广东,Si,888924.8565833512,798997.1889309754,26335.467210657596,1
area,440900,茂名,广东,Si,755014.9847054684,798997.1889309754,24661.59381218406,1
area,441200,肇庆,广东,Si,622219.9219756564,798997.1889309754,23001.65552806141,1
area,441300,惠州,广东,Si,787419.3687615014,798997.1889309754,25066.648612884474,1
area,441400,梅州,广东,Si,702863.3277155341,798997.1889309754,24009.698099809884,1
area,441500,汕尾,广东,Si,865696.7604400899,798997.1889309754,26045.116008866833,1
area,441600,河源,广东,Si,726321.6651047054,798997.1889309754,24302.927317174523,1
area,441700,阳江,广东,Si,694600.9071738607,798997.1889309754,23906.417843038966,1
area,441800,清远,广东,Si,602907.353128873,798997.1889309754,22760.24841747662,1
area,441900,东莞,广东,Si,801304.3352004556,798997.1889309754,25240.2106933714,1
area,442000,中山,广东,Si,788500.4288466203,798997.1889309754,25080.161863948462,1
area,445100,潮州,广东,Si,842357.561294296,798997.1889309754,25753.37601954441,1
area,445200,揭阳,广东,Si,792386.1084488448,798997.1889309754,25128.732858976266,1
area,445300,云浮,广东,Si,664259.8787211026,798997.1889309754,23527.154987379487,1
area,450100,南宁,广西,Si,540018.3885010574,798997.1889309754,21974.136359628927,1
area,450200,柳州,广西,Si,445394.6895922741,798997.1889309754,20791.340123269132,1
area,450300,桂林,广西,Si,440981.31804420234,798997.1889309754,20736.172978918235,1
area,450400,梧州,广西,Si,636281.6341154843,798997.1889309754,23177.426929809262,1
area,450500,北海,广西,Si,878740.6862706387,798997.1889309754,26208.165081748688,1
area,450600,防城港,广西,Si,703539.9532018164,798997.1889309754,24018.155918388413,1
area,450700,钦州,广西,Si,704447.8827373965,798997.1889309754,24029.505037583163,1
area,450800,贵港,广西,Si,556395.4362208159,798997.1889309754,22178.849456125903,1
area,450900,玉林,广西,Si,675336.4048164979,798997.1889309754,23665.61156357193,1
area,451000,百色,广西,Si,529990.516774381,798997.1889309754,21848.78796304547,1
area,451100,贺州,广西,Si,538710.6678200155,798997.1889309754,21957.7898511159,1
area,451200,河池,广西,Si,411628.54729973193,798997.1889309754,20369.26334461235,1
area,451300,来宾,广西,Si,551847.9203066264,798997.1889309754,22122.005507198533,1
area,451400,崇左,广西,Si,491689.8494309257,798997.1889309754,21370.02962125228,1
area,460100,海口,海南,Si,993717.9965539181,798997.1889309754,27645.38146028968,1
area,460200,三亚,海南,Si,1023077.3098014009,798997.1889309754,28012.372875883215,0
area,460300,三沙,海南,Si,1297906.6802391282,798997.1889309754,31447.74000635481,0
area,460400,儋州,海南,Si,883610.2546060613,798997.1889309754,26269.034685941475,1
area,500000,重庆,重庆,Si,322912.6200930446,798997.1889309754,19260.314254528763,1
area,510100,成都,四川,Si,408660.0901943436,798997.1889309754,20332.157630795,1
area,510300,自贡,四川,Si,318562.04006267886,798997.1889309754,19205.932004149192,1
area,510400,攀枝花,四川,Si,966757.3501437786,798997.1889309754,27308.37338016294,0
area,510500,泸州,四川,Si,171015.91069024694,798997.1889309754,17361.605386993797,1
area,510600,德阳,四川,Si,389005.57104837615,798997.1889309754,20086.47614147041,1
area,510700,绵阳,四川,Si,472139.5541101731,798997.1889309754,21125.65092974287,1
area,510800,广元,四川,Si,424139.762151502,798997.1889309754,20525.653530259482,1
area,510900,遂宁,四川,Si,420754.1485488702,798997.1889309754,20483.33336022658,1
area,511000,内江,四川,Si,382421.5713558436,798997.1889309754,20004.17614531375,1
area,511100,乐山,四川,Si,189246.70308275238,798997.1889309754,17589.490291900114,1
area,511300,南充,四川,Si,389757.6939513695,798997.1889309754,20095.877677757828,1
area,511400,眉山,四川,Si,357369.70479046815,798997.1889309754,19691.02781324656,1
area,511500,宜宾,四川,Si,149609.91174823447,798997.1889309754,17094.03040021864,1
area,511600,广安,四川,Si,241940.26835987443,798997.1889309754,18248.159857864135,1
area,511700,达州,四川,Si,365494.16236956517,798997.1889309754,19792.58353298527,1
area,511800,雅安,四川,Si,494357.83087779867,798997.1889309754,21403.379389338188,1
area,511900,巴中,四川,Si,359260.33247442805,798997.1889309754,19714.66065929606,1
area,512000,资阳,四川,Si,394811.3960675883,798997.1889309754,20159.04895421056,1
area,513200,阿坝,四川,Si,1243073.1037411664,798997.1889309754,30762.32030013029,0
area,513300,甘孜,四川,Si,1495693.6763938048,798997.1889309754,33920.07745828826,0
area,513400,凉山,四川,Si,851390.3626589052,798997.1889309754,25866.286036602025,1
area,520100,贵阳,贵州,Si,267560.85075446777,798997.1889309754,18568.417137796554,1
area,520200,六盘水,贵州,Si,392925.0890015777,798997.1889309754,20135.47011588543,1
area,520300,遵义,贵州,Si,110749.69715892394,798997.1889309754,16608.277717852256,1
area,520400,安顺,贵州,Si,316372.2798393724,798997.1889309754,19178.56000135786,1
area,520500,毕节,贵州,Si,327849.2407427885,798997.1889309754,19322.022012650563,1
area,520600,铜仁,贵州,Si,253113.8430291577,798997.1889309754,18387.829541230178,1
area,522300,黔西南,贵州,Si,442717.15300123417,798997.1889309754,20757.87091588114,1
area,522600,黔东南,贵州,Si,356352.7183071463,798997.1889309754,19678.315482205035,1
area,522700,黔南,贵州,Si,366612.85009691963,798997.1889309754,19806.567129577204,1
area,530100,昆明,云南,Si,925221.197437103,798997.1889309754,26789.171471329497,1
area,530300,曲靖,云南,Si,692609.0536251519,798997.1889309754,23881.519673680104,1
area,530400,玉溪,云南,Si,880807.0689608672,798997.1889309754,26233.994865376546,1
area,530500,保山,云南,Si,956553.020547384,798997.1889309754,27180.819260208005,1
area,530600,昭通,云南,Si,348828.7255405328,798997.1889309754,19584.265572622367,1
area,530700,丽江,云南,Si,1065231.4639487215,798997.1889309754,28539.29980272473,0
area,530800,普洱,云南,Si,907122.4717160871,798997.1889309754,26562.937399816794,1
area,530900,临沧,云南,Si,991632.4951558013,798997.1889309754,27619.312692813222,1
area,532300,楚雄,云南,Si,1065270.9787968714,798997.1889309754,28539.793738326603,0
area,532500,红河,云南,Si,734410.8362405797,798997.1889309754,24404.04195637296,1
area,532600,文山,云南,Si,650410.9549546042,798997.1889309754,23354.04344029826,1
area,532800,西双版纳,云南,Si,873057.7506500032,798997.1889309754,26137.12838649075,1
area,532900,大理,云南,Si,1035073.941285161,798997.1889309754,28162.330769430217,0
area,533100,德宏,云南,Si,896332.3245689821,798997.1889309754,26428.060560477985,1
area,533300,怒江,云南,Si,882846.9787389454,798997.1889309754,26259.493737602526,1
area,533400,迪庆,云南,Si,1215611.4157074457,798997.1889309754,30419.049199708777,0
area,540100,拉萨,西藏,Si,931646.0577481118,798997.1889309754,26869.482225217107,1
area,540200,日喀则,西藏,Si,965040.3516195826,798997.1889309754,27286.91089861049,1
area,540300,昌都,西藏,Si,786371.5863194485,798997.1889309754,25053.551332358817,1
area,540400,林芝,西藏,Si,523744.01341418206,798997.1889309754,21770.706671042983,1
area,540500,山南,西藏,Si,791254.7484807422,798997.1889309754,25114.590859374985,1
area,540600,那曲,西藏,Si,973408.2256659144,798997.1889309754,27391.509324189636,1
area,542500,阿里,西藏,Si,1048738.1661413454,798997.1889309754,28333.133580132526,1
area,610100,西安,陕西,Si,813446.2624204494,798997.1889309754,25391.984783621327,1
area,610200,铜川,陕西,Si,951439.618050218,798997.1889309754,27116.90172899343,1
area,610300,宝鸡,陕西,Si,727424.8312622299,798997.1889309754,24316.716894143585,1
area,610400,咸阳,陕西,Si,918370.6460855237,798997.1889309754,26703.539579434753,1
area,610500,渭南,陕西,Si,982550.7325303076,798997.1889309754,27505.79065999455,1
area,610600,延安,陕西,Si,1039910.2860784319,798997.1889309754,28222.785079346104,1
area,610700,汉中,陕西,Si,513992.3642801327,798997.1889309754,21648.811056867366,1
area,610800,榆林,陕西,Si,1200188.7723859127,798997.1889309754,30226.266158189614,0
area,610900,安康,陕西,Si,514721.24341375375,798997.1889309754,21657.92204603763,1
area,611000,商洛,陕西,Si,709361.5735182308,798997.1889309754,24090.926172343592,1
area,620100,兰州,甘肃,Si,1163105.0335071336,798997.1889309754,29762.71942220488,0
area,620200,嘉峪关,甘肃,Si,1369596.7317279056,798997.1889309754,32343.86564996453,0
area,620300,金昌,甘肃,Si,1348652.2522348335,798997.1889309754,32082.059656301128,0
area,620400,白银,甘肃,Si,1151910.2261990395,798997.1889309754,29622.784330853698,0
area,620500,天水,甘肃,Si,726013.5522936701,798997.1889309754,24299.075907036582,1
area,620600,武威,甘肃,Si,1323916.9784937059,798997.1889309754,31772.86873453703,0
area,620700,张掖,甘肃,Si,1404489.7418833862,798997.1889309754,32780.02827690803,0
area,620800,平凉,甘肃,Si,829297.5838126645,798997.1889309754,25590.126301024015,1
area,620900,酒泉,甘肃,Si,1495670.8599099838,798997.1889309754,33919.7922522405,0
area,621000,庆阳,甘肃,Si,963608.9934262935,798997.1889309754,27269.01892119438,1
area,621100,定西,甘肃,Si,1014957.7712030441,798997.1889309754,27910.87864340376,1
area,621200,陇南,甘肃,Si,569838.9583413865,798997.1889309754,22346.89348263304,1
area,622900,临夏,甘肃,Si,1132956.5664970991,798997.1889309754,29385.863584579445,0
area,623000,甘南,甘肃,Si,1132219.6840245656,798997.1889309754,29376.652553672775,0
area,630100,西宁,青海,Si,1312321.495818057,798997.1889309754,31627.92520109142,0
area,630200,海东,青海,Si,1161576.9140669336,798997.1889309754,29743.617929202373,0
area,632200,海北,青海,Si,1402046.9577057073,798997.1889309754,32749.493474687042,0
area,632300,黄南,青海,Si,1225429.048338218,798997.1889309754,30541.76960759343,0
area,632500,海南,青海,Si,1367655.9148816098,798997.1889309754,32319.605439385832,0
area,632600,果洛,青海,Si,1442458.7111974503,798997.1889309754,33254.64039333384,0
area,632700,玉树,青海,Si,1538821.540429693,798997.1889309754,34459.17575873687,0
area,632800,海西,青海,Si,1563616.2543331082,798997.1889309754,34769.10968252956,0
area,640100,银川,宁夏,Si,1339988.288708928,798997.1889309754,31973.760112227308,0
area,640200,石嘴山,宁夏,Si,1371458.2920026716,798997.1889309754,32367.135153399104,0
area,640300,吴忠,宁夏,Si,1292384.3356205402,798997.1889309754,31378.710698622457,0
area,640400,固原,宁夏,Si,1052161.5759248196,798997.1889309754,28375.926202425948,1
area,640500,中卫,宁夏,Si,1303777.0568177549,798997.1889309754,31521.119713587646,0
