adcode,city,province,thermal_target_gain_pp,bandgap_target_gain_pp,corner_interaction_pp,target_capacity_gain_pct,target_positive,start_capacity_gain_pct,joint_capacity_gain_pct,joint_change_pp,group,plot_start_x,plot_target_x
140400,长治,山西,1.1542884449626591,0.7060315342525864,3.4587352089054946e-06,-0.0776013865422142,0,-1.9372914490147557,-0.0776013865422142,1.8596900624725414,"Both positive, below c-Si",2.1,3.1
140500,晋城,山西,1.478848415147301,0.7042556472841577,-0.0031738386032431,0.1785683842018048,1,-2.004125053797412,0.1785683842018048,2.182693437999217,Above c-Si,0.0,1.0
140600,朔州,山西,0.6464430459359553,0.6401820863742673,0.0080760111588753,-0.4398190913711963,0,-1.725383154363458,-0.4398190913711963,1.2855640629922616,"Both positive, below c-Si",2.1,3.1
140700,晋中,山西,1.251599457628516,0.6750854120079733,-0.0035811289908707,0.0338055485181287,1,-1.8925044742159505,0.0338055485181287,1.9263100227340793,Above c-Si,0.0,1.0
140800,运城,山西,1.742217980957469,0.6882903801018044,-0.0062693795639612,0.3998488215622986,1,-2.0298556711063065,0.3998488215622986,2.429704492668605,Above c-Si,0.0,1.0
140900,忻州,山西,0.9588522662681398,0.6383579408514047,2.8703454002521056e-05,-0.1874413353286863,0,-1.7839688118251762,-0.1874413353286863,1.5965274764964899,"Both positive, below c-Si",2.1,3.1
141000,临汾,山西,1.6289952223266384,0.6814109400722727,-0.0054107439722004,0.3077605658867943,1,-2.002074027627465,0.3077605658867943,2.3098345935142595,Above c-Si,0.0,1.0
141100,吕梁,山西,1.096254809712479,0.667668643874349,-0.004637873406643,-0.1053532025257153,0,-1.868638454952953,-0.1053532025257153,1.7632852524272378,"Both positive, below c-Si",2.1,3.1
150100,呼和浩特,内蒙古,0.5081250662685907,0.6482721393001248,0.0065482501733327,-0.5717548331011235,0,-1.7269720839513725,-0.5717548331011235,1.155217250850249,"Both positive, below c-Si",2.1,3.1
150200,包头,内蒙古,0.4568506579160303,0.6388424505734845,0.0053183500951403,-0.5989843292625752,0,-1.6930886020717462,-0.5989843292625752,1.094104272809171,"Both positive, below c-Si",2.1,3.1
150300,乌海,内蒙古,0.8321558197543139,0.5968227566951588,-0.0116884002160697,-0.3031076509245056,0,-1.7316876224076072,-0.3031076509245056,1.4285799714831016,"Both positive, below c-Si",2.1,3.1
150400,赤峰,内蒙古,0.2000609621182646,0.632532810455788,0.0125700942320896,-0.7645866208563112,0,-1.5955193182207503,-0.7645866208563112,0.8309326973644391,"Both positive, below c-Si",2.1,3.1
150500,通辽,内蒙古,0.2086499198028835,0.5935145646808526,0.0080401841051735,-0.7411700983651959,0,-1.5420854583810706,-0.7411700983651959,0.8009153600158747,"Both positive, below c-Si",2.1,3.1
150600,鄂尔多斯,内蒙古,0.7026185549293018,0.6299906336498905,-0.0027317414126868,-0.4106132325126688,0,-1.7422752386645255,-0.4106132325126688,1.3316620061518567,"Both positive, below c-Si",2.1,3.1
150700,呼伦贝尔,内蒙古,-0.5897657382757936,0.5551505774188576,0.0126622647500849,-1.2654565321153943,0,-1.2282792933524744,-1.2654565321153943,-0.037177238762919895,Thermal nonpositive,4.2,5.2
150800,巴彦淖尔,内蒙古,0.6787580123059356,0.5892293405723245,-0.0035247399800542,-0.4090461592024974,0,-1.6758271250934431,-0.4090461592024974,1.2667809658909457,"Both positive, below c-Si",2.1,3.1
150900,乌兰察布,内蒙古,0.2205231959179544,0.6528593912117426,0.0144817037099123,-0.7801755511698927,0,-1.6518805223816102,-0.7801755511698927,0.8717049712117175,"Both positive, below c-Si",2.1,3.1
152200,兴安,内蒙古,-0.0955280505990141,0.5471536671878571,0.0108467322111005,-0.9557740268651416,0,-1.4052121561962894,-0.9557740268651416,0.4494381293311478,Thermal nonpositive,4.2,5.2
152500,锡林郭勒,内蒙古,-0.0600061256018598,0.6548603968123364,0.0188707491386663,-0.9726985657780408,0,-1.5649033653010735,-0.9726985657780408,0.5922047995230327,Thermal nonpositive,4.2,5.2
152900,阿拉善,内蒙古,0.747572298798375,0.5413094829630186,-0.0174598111576163,-0.3488911546969286,0,-1.637768466547762,-0.3488911546969286,1.2888773118508334,"Both positive, below c-Si",2.1,3.1
210100,沈阳,辽宁,0.3018872410466797,0.6496815540140367,0.0059302805183623,-0.6635209636370321,0,-1.614393460418906,-0.6635209636370321,0.950872496781874,"Both positive, below c-Si",2.1,3.1
210200,大连,辽宁,0.1930399560787074,0.7544501415016206,0.0118306750680141,-0.8389501110566688,0,-1.785522400083872,-0.8389501110566688,0.9465722890272033,"Both positive, below c-Si",2.1,3.1
210300,鞍山,辽宁,0.3782466134284235,0.6864534387609514,0.0109424507900968,-0.6220566090446966,0,-1.6858821762439913,-0.6220566090446966,1.0638255671992947,"Both positive, below c-Si",2.1,3.1
210400,抚顺,辽宁,0.1761424504782116,0.6683225707386885,0.0039276253259723,-0.7393627221457089,0,-1.5832553995046794,-0.7393627221457089,0.8438926773589706,"Both positive, below c-Si",2.1,3.1
210500,本溪,辽宁,0.319446684704198,0.6732943515586657,0.0033013141501281,-0.6417615533986121,0,-1.6339421950437694,-0.6417615533986121,0.9921806416451573,"Both positive, below c-Si",2.1,3.1
210600,丹东,辽宁,0.3387930468852403,0.7065229491779604,0.0098371924258877,-0.6538562241537926,0,-1.6982391519073103,-0.6538562241537926,1.0443829277535177,"Both positive, below c-Si",2.1,3.1
210700,锦州,辽宁,0.3076332282792397,0.6755561192038129,0.0091813208362379,-0.6880765535164479,0,-1.670513568022347,-0.6880765535164479,0.9824370145058992,"Both positive, below c-Si",2.1,3.1
210800,营口,辽宁,0.2817206221078023,0.7093571656053216,0.016479361842747,-0.723940851435001,0,-1.7138310927602651,-0.723940851435001,0.9898902413252642,"Both positive, below c-Si",2.1,3.1
210900,阜新,辽宁,0.3106529540676546,0.6409304048654918,0.0061338456373238,-0.6544443014570467,0,-1.6055778961043043,-0.6544443014570467,0.9511335946472577,"Both positive, below c-Si",2.1,3.1
211000,辽阳,辽宁,0.4361529656794002,0.6617114331373278,0.0045008478252281,-0.5627788492018615,0,-1.6601692445093463,-0.5627788492018615,1.0973903953074848,"Both positive, below c-Si",2.1,3.1
211100,盘锦,辽宁,0.2544818126349658,0.6910667666963688,0.0144979782664254,-0.7340260438688073,0,-1.6785430098046672,-0.7340260438688073,0.9445169659358599,"Both positive, below c-Si",2.1,3.1
211200,铁岭,辽宁,0.1073540807120632,0.6535293934828582,0.0063560819291375,-0.7956334203282678,0,-1.5557606315966144,-0.7956334203282678,0.7601272112683466,"Both positive, below c-Si",2.1,3.1
211300,朝阳,辽宁,0.4095076224853833,0.6494735331477781,0.00859723548593,-0.6170621417758038,0,-1.6749588797635329,-0.6170621417758038,1.057896737987729,"Both positive, below c-Si",2.1,3.1
211400,葫芦岛,辽宁,0.3166664461219122,0.71143083187154,0.0121678006363648,-0.7443928388000787,0,-1.7711920559884795,-0.7443928388000787,1.0267992171884008,"Both positive, below c-Si",2.1,3.1
220100,长春,吉林,-0.2024201286858096,0.6526176963625415,0.0189902800026509,-1.0249506215987414,0,-1.4730390486300204,-1.0249506215987414,0.44808842703127905,Thermal nonpositive,4.2,5.2
220200,吉林,吉林,-0.033615636881897,0.6453285761170177,0.0125457907441117,-0.8861610566169853,0,-1.4964668034782358,-0.8861610566169853,0.6103057468612505,Thermal nonpositive,4.2,5.2
220300,四平,吉林,0.0068175769413201,0.6474884563992737,0.0096714901988372,-0.8726892155679011,0,-1.5258119840149351,-0.8726892155679011,0.653122768447034,"Both positive, below c-Si",2.1,3.1
220400,辽源,吉林,-0.0688338610656684,0.6685679209711748,0.0079973820813705,-0.9178125547460668,0,-1.516676257354288,-0.9178125547460668,0.5988637026082212,Thermal nonpositive,4.2,5.2
220500,通化,吉林,-0.0321780466435124,0.6861379282324739,0.0051701813844173,-0.903181871460068,0,-1.5565038539299914,-0.903181871460068,0.6533219824699233,Thermal nonpositive,4.2,5.2
220600,白山,吉林,0.0296450129342984,0.6754714255451302,0.0073896461154301,-0.8698955135401754,0,-1.573821916166762,-0.8698955135401754,0.7039264026265866,"Both positive, below c-Si",2.1,3.1
220700,松原,吉林,-0.2082199085266265,0.6261460248837446,0.0199156669241309,-1.033060369577865,0,-1.448316535277938,-1.033060369577865,0.41525616570007284,Thermal nonpositive,4.2,5.2
220800,白城,吉林,-0.0833665679683793,0.5585578028266758,0.0123548411780971,-0.9560007787661752,0,-1.428897218960734,-0.9560007787661752,0.4728964401945589,Thermal nonpositive,4.2,5.2
222400,延边,吉林,-0.0536185842596181,0.6341002330553384,0.0174811496369329,-0.9164507660695764,0,-1.4950675873572794,-0.9164507660695764,0.578616821287703,Thermal nonpositive,4.2,5.2
230100,哈尔滨,黑龙江,-0.3538804390456914,0.624762514185225,0.0193247317771816,-1.1218147741883566,0,-1.390721403189965,-1.1218147741883566,0.26890662900160844,Thermal nonpositive,4.2,5.2
230200,齐齐哈尔,黑龙江,-0.3398508901056936,0.5491842650052537,0.0126837430672768,-1.0861996161442675,0,-1.2932269237402427,-1.0861996161442675,0.2070273075959752,Thermal nonpositive,4.2,5.2
230300,鸡西,黑龙江,-0.2711343699882351,0.6077001398652156,0.0126275913069795,-1.084931241864584,0,-1.4201080960451251,-1.084931241864584,0.3351768541805411,Thermal nonpositive,4.2,5.2
230400,鹤岗,黑龙江,-0.2989107452256741,0.5460609638088032,0.0100659531596547,-1.0827882430058944,0,-1.328326305190053,-1.0827882430058944,0.24553806218415852,Thermal nonpositive,4.2,5.2
230500,双鸭山,黑龙江,-0.3932224192784643,0.5987285909890172,0.0129525356569626,-1.1588737307821284,0,-1.3629216135075173,-1.1588737307821284,0.20404788272538887,Thermal nonpositive,4.2,5.2
230600,大庆,黑龙江,-0.3467595743651629,0.6041174249704148,0.0178303747892072,-1.104600905694253,0,-1.3591198568737028,-1.104600905694253,0.2545189511794499,Thermal nonpositive,4.2,5.2
