adcode,context,policy,winner,challenger,yield_perturbation_radius,npv_margin
220400,area,None,2,0,0.0010414148847932856,5233.054182610317
220500,area,None,0,2,0.0006522732681403898,3204.5926039205597
220600,area,None,2,0,0.0008406484071993436,4213.2163906183
220700,area,None,2,0,0.005280004620045177,28244.819671481593
220800,area,None,2,0,0.007698610065741955,42606.040266886965
222400,area,None,2,0,0.0004030040287180369,2006.2839950654165
230100,area,None,0,2,0.00013340412399531494,661.1909491587653
230200,area,None,2,0,0.003298728671955076,17087.624875439928
230300,area,None,2,0,0.0009919356522601667,4993.549158590156
230400,area,None,2,0,0.0007728235603440259,3866.8330777386473
230500,area,None,0,2,0.0009701225295321505,4755.793983926253
230600,area,None,2,0,0.003719646453605675,19436.034307903752
230700,area,None,2,0,0.00011251882012725683,557.7310676619618
230800,area,None,2,0,0.00026474168202995354,1319.7284218364302
230900,area,None,2,0,0.0005714679976450028,2864.088580321038
231000,area,None,0,2,0.0012669088783763404,6189.292161253661
231100,area,None,2,0,0.00038477201529304805,1911.59557586019
231200,area,None,2,0,0.0010889336825258204,5484.720122327076
232700,area,None,0,2,0.0014354227567556126,6963.236875341039
310000,area,None,0,2,0.00614655865076985,27715.78554258326
320100,area,None,0,2,0.005896696403679246,26489.09846310687
320200,area,None,0,2,0.004640277777173472,21206.46753263827
320300,area,None,0,2,0.0011955689577168654,5710.426609624761
320400,area,None,0,2,0.005774598255505233,25955.34457840472
320500,area,None,0,2,0.007130438685878112,31598.04944450343
320600,area,None,0,2,0.00477392018526712,21815.52654026902
320700,area,None,0,2,0.0027653013121165092,13022.833365425442
320800,area,None,0,2,0.0022774047423231,10754.479752940399
320900,area,None,0,2,0.0018470078668740445,8778.713963971966
321000,area,None,0,2,0.0032022504779492178,14890.287888066212
321100,area,None,0,2,0.0046881524896406545,21354.146729427724
321200,area,None,0,2,0.00377231142142236,17412.171919003613
321300,area,None,0,2,0.00239993867438112,11317.089697207763
330100,area,None,0,2,0.015558405270113904,61612.95525304311
330200,area,None,0,2,0.014107742159294476,57859.03737954868
330300,area,None,0,2,0.01282243580604914,52684.01594256815
330400,area,None,0,2,0.006035364433567364,27017.495584247372
330500,area,None,0,2,0.008977768636900604,38630.11386837442
330600,area,None,0,2,0.017231423525817403,67305.26820588722
330700,area,None,0,2,0.012814885132926728,52127.73386985532
330800,area,None,0,2,0.01439404601151356,57468.57841542962
330900,area,None,0,2,0.012765066283237952,54516.057089658716
331000,area,None,0,2,0.017348239083826725,68084.15822502482
331100,area,None,0,2,0.014605837303818729,58169.45896502631
340100,area,None,0,2,0.006905927577109775,30566.95891252858
340200,area,None,0,2,0.006835815324169098,30150.417174999264
340300,area,None,0,2,0.006423510423550115,28669.465177619742
340400,area,None,0,2,0.004845782460189755,22010.97934962334
340500,area,None,0,2,0.007141253831865321,31589.623347082637
340600,area,None,0,2,0.001821456838743634,8616.844729405386
340700,area,None,0,2,0.006699489163260111,29504.405778482123
340800,area,None,0,2,0.008599581406446496,37068.113790219715
341000,area,None,0,2,0.013050447798146623,53142.528250153875
341100,area,None,0,2,0.005665515284935206,25547.350517230287
341200,area,None,0,2,0.0037700894655523912,17345.612709067384
341300,area,None,0,2,0.0019631117450203384,9275.356781432862
341500,area,None,0,2,0.009136881328468086,39128.92532034732
341600,area,None,0,2,0.0017434850326089313,8237.502112839507
341700,area,None,0,2,0.008203221977726735,35448.93641545912
341800,area,None,0,2,0.008689019790383825,37337.1106591479
350100,area,None,0,2,0.015420630847622843,61635.56630221933
350200,area,None,0,2,0.003757144995379373,17190.79345492986
350300,area,None,0,2,0.012674137372434375,52769.18313981511
350400,area,None,0,2,0.014073742579365084,56207.5162128717
350500,area,None,0,2,0.010193707430894415,43323.29671369749
350600,area,None,0,2,0.0065522061240666785,28674.653836152258
350700,area,None,0,2,0.012163118209345012,49395.9023472533
350800,area,None,0,2,0.011785130879460811,48410.07011288767
350900,area,None,0,2,0.015580513934216967,61357.74086428043
360100,area,None,0,2,0.009505071068090653,40289.26781428794
360200,area,None,0,2,0.011826298496165552,48629.83419545003
360300,area,None,0,2,0.013993633842510492,56043.28899098931
360400,area,None,0,2,0.00935322459162352,39828.33609582244
360500,area,None,0,2,0.01585099095612207,62279.10279021202
360600,area,None,0,2,0.015387124899730648,60481.38512828317
360700,area,None,0,2,0.012941437790238156,52562.543535678546
360800,area,None,0,2,0.015507250287120421,61297.52316259484
360900,area,None,0,2,0.014180959608584974,56782.94212571999
361000,area,None,0,2,0.017666272910175505,67823.17582304528
361100,area,None,0,2,0.012267525266047685,50138.08964372117
370100,area,None,2,0,0.00325404670488918,16508.1995326301
370200,area,None,2,0,0.0034030497250122165,17703.155602366678
370300,area,None,2,0,0.0019977227784432343,9949.366693390686
370400,area,None,0,2,0.000895077132274156,4298.125545963813
370500,area,None,2,0,0.00556029799730277,29389.516160647418
370600,area,None,2,0,0.0024788658265275324,12726.85627423897
370700,area,None,2,0,0.002069595132136239,10409.391907942052
370800,area,None,2,0,0.0008303820435676128,4075.2623735886573
370900,area,None,2,0,0.0030671347984803214,15510.151701401754
371000,area,None,2,0,0.002619616229996072,13602.460762926683
371100,area,None,2,0,0.0008295992836338264,4140.555916098094
371300,area,None,0,2,0.0012613737207170903,6048.558495244123
371400,area,None,2,0,0.0053467236978715195,27925.389671159734
371500,area,None,2,0,0.004879345097169728,25268.705935247057
371600,area,None,2,0,0.004667562544515706,24177.515949690474
371700,area,None,0,2,0.0013698389509142555,6512.153903110089
410100,area,None,2,0,0.00013064466957399162,629.646965635402
410200,area,None,2,0,0.0012287502432062056,6045.460029627634
410300,area,None,0,2,0.001406046101894294,6619.694548029145
410400,area,None,0,2,0.0033852409054039756,15546.39394492682
410500,area,None,2,0,0.002903605567973336,14581.962799830137
410600,area,None,2,0,0.0023348074084753624,11638.232889541485
410700,area,None,2,0,0.0013465593038777762,6630.440062087644
410800,area,None,2,0,0.0002526104422726164,1220.8183824546381
410900,area,None,2,0,0.0026280700251498272,13148.656382356592
411000,area,None,2,0,0.0008480567325413883,4125.694401622582
411100,area,None,0,2,0.0004399275266967798,2107.9468336176888
411200,area,None,2,0,0.00030562066853436837,1477.352264636238
411300,area,None,0,2,0.005042317694725628,22717.01613873475
411400,area,None,0,2,0.0021732495550047296,10215.733252211265
411500,area,None,0,2,0.009086013929539977,39081.2282972206
411600,area,None,0,2,0.0005073201045691445,2431.5706267202586
411700,area,None,0,2,0.004621245870765065,21021.921856771398
420100,area,None,0,2,0.008930931131659,38339.6325617251
420200,area,None,0,2,0.013864438837523078,56058.815659141605
420300,area,None,0,2,0.015444079722858465,61515.75124514835
420500,area,None,0,2,0.016013894367458082,63197.94016352731
420600,area,None,0,2,0.008146988761610144,35277.9596252212
420700,area,None,0,2,0.013824771307679751,55983.18336678205
420800,area,None,0,2,0.00827504518736308,35945.829614741175
420900,area,None,0,2,0.006691522158161907,29586.77876022733
421000,area,None,0,2,0.012647471608533642,51992.9424152528
421100,area,None,0,2,0.010493600582087585,44248.6803659385
421200,area,None,0,2,0.011633107391161418,48084.10245031439
421300,area,None,0,2,0.008462416370613951,36701.7242908895
422800,area,None,0,1,0.030345663389357725,84995.92478813817
430100,area,None,0,2,0.015440960099620201,61132.1679188481
430200,area,None,0,2,0.016129052052862608,63275.52124719972
430300,area,None,0,2,0.016339323165763187,64143.66144926291
430400,area,None,0,2,0.017566071828677768,67969.41466016648
430500,area,None,0,2,0.021757122958859502,80516.79064305447
430600,area,None,0,2,0.014667297880273116,58862.87090027252
430700,area,None,0,2,0.018973549530727305,72628.44335574456
430800,area,None,0,2,0.027548165529184897,96666.54591820872
430900,area,None,0,2,0.019902685975572862,75352.52012485031
431000,area,None,0,2,0.022137529430754817,81667.9303039956
431100,area,None,0,2,0.019974114326493788,75014.70927754241
431200,area,None,0,2,0.02718929616967694,95842.59229854304
431300,area,None,0,2,0.022553427241981193,82856.27622081463
433100,area,None,0,2,0.029387199999355313,101141.06220129905
440100,area,None,0,2,0.010348103372475478,43258.98844858799
440200,area,None,0,2,0.0165909986385346,64543.19396449065
440300,area,None,0,2,0.0066575815977452215,29320.183673381023
440400,area,None,0,2,0.006234133072478911,27749.49818725105
440500,area,None,0,2,0.005662506753228306,25458.1466188327
440600,area,None,0,2,0.012849399301418115,52202.696799387806
440700,area,None,0,2,0.01245628547319518,50993.932702780854
440800,area,None,0,2,0.0038178616520382768,17401.01909356909
440900,area,None,0,2,0.009027430189855374,38536.62438265644
441200,area,None,0,2,0.014392502091164678,57346.018980093446
441300,area,None,0,2,0.0072072313298734295,31285.84271783012
441400,area,None,0,2,0.01084734763428337,45102.91344891897
441500,area,None,0,2,0.0055534212076583924,25011.085751196446
441600,area,None,0,2,0.009906472645320666,41689.38111815322
441700,area,None,0,2,0.011812245779504037,48875.1737404344
441800,area,None,0,2,0.015253435118020787,60144.49997413991
441900,area,None,0,2,0.006763521891405666,29559.24654549136
442000,area,None,0,2,0.0077824313924983275,33780.14129833886
445100,area,None,0,2,0.0055910952590481604,24920.28365600092
445200,area,None,0,2,0.007488567973272401,32571.85302933763
445300,area,None,0,2,0.01258258334391494,51268.91974172835
450100,area,None,0,2,0.018956186901494226,72132.9743967344
450200,area,None,0,2,0.024490552727294793,88165.19240601941
450300,area,None,0,2,0.02451022821845062,88023.15930944601
450400,area,None,0,2,0.0140449866359556,56370.06588150328
450500,area,None,0,2,0.004791688313115338,21721.21861818823
450600,area,None,0,2,0.011947310331873401,49638.50167076259
450700,area,None,0,2,0.011489330084067603,47777.932066116904
450800,area,None,0,2,0.01806662213374543,69389.2857352239
450900,area,None,0,2,0.012366185286992543,50668.55842504893
451000,area,None,0,2,0.019755187280426974,74725.93877147418
451100,area,None,0,2,0.018643522145892544,70917.11462563183
451200,area,None,0,2,0.026859926881500528,94705.28361654353
451300,area,None,0,2,0.01833768331596211,70247.83691899315
451400,area,None,0,2,0.0211462664511534,78292.5791823412
460100,area,None,0,2,0.000736887068495517,3523.2457180217125
460200,area,None,2,0,0.00019121237695373104,926.3138637099644
460300,area,None,2,0,0.00679026837184332,36871.3471206263
460400,area,None,0,2,0.0037903314159116828,17235.879732277936
500000,area,None,0,1,0.028677219587965277,79941.0717219174
510100,area,None,0,2,0.02649722108398111,93306.18162178382
510300,area,None,0,1,0.026710019541959343,74373.57353300619
510400,area,None,2,0,0.00010297758447057433,487.2224975223105
510500,area,None,0,1,0.019228595847905355,48367.53242325585
510600,area,None,0,2,0.027724675706210674,96451.45581138557
510700,area,None,0,2,0.023218328353965822,84902.91285575104
510800,area,None,0,2,0.026130987510874056,92837.78038912978
510900,area,None,0,2,0.025614761671979885,90880.43454966751
511000,area,None,0,2,0.0274197367871038,95067.48786888657
511100,area,None,0,1,0.019824973610679766,50547.294865093376
511300,area,None,0,2,0.027492405652038195,95705.28033202869
511400,area,None,0,2,0.029828437723855947,101725.62259027018
511500,area,None,0,1,0.01712583070023345,42446.45774858014
511600,area,None,0,1,0.023691208504648904,62615.77959350838
511700,area,None,0,2,0.029080990901144587,99707.77754355979
511800,area,None,0,2,0.023290098000431452,86170.75777208712
511900,area,None,0,2,0.02968707458386921,101366.44126355251
512000,area,None,0,2,0.027044583410962334,94453.54561330845
513200,area,None,2,0,0.004531084441926039,24048.90451158167
513300,area,None,2,0,0.01013469347213203,59267.66995249125
513400,area,None,0,2,0.0067038539469201405,29967.277642699486
520100,area,None,0,1,0.03073759514990923,82212.0425501781
520200,area,None,0,2,0.03116790377683161,108304.98861468805
520300,area,None,0,1,0.01691814337455447,40647.25742958913
520400,area,None,0,1,0.03364606211705788,92915.63939011552
520500,area,None,0,1,0.03499517218080091,97291.4333655585
520600,area,None,0,1,0.025921413627120506,68925.90608180428
522300,area,None,0,2,0.026903371420056006,96483.40368812633
522600,area,None,0,2,0.0319020480881805,108515.86379023097
522700,area,None,0,2,0.031942892548801824,109285.68385866348
530100,area,None,0,2,0.005225953355987986,24162.8371457395
530300,area,None,0,2,0.014858338441748187,61236.04634592013
530400,area,None,0,2,0.006208064478214348,28127.682968198827
530500,area,None,0,2,0.0015898387667193149,7476.967723635113
530600,area,None,0,2,0.03282079568151947,111063.51121367182
530700,area,None,2,0,0.0005855025968732416,2886.933623070149
530800,area,None,0,2,0.0030162435904509126,13867.844542759258
530900,area,None,0,2,0.00034307058555360897,1639.523597092989
532300,area,None,2,0,0.0006409987606153517,3160.794377870104
532500,area,None,0,2,0.011744979590401957,49524.35741467724
532600,area,None,0,2,0.01534044371308672,61917.82510123389
532800,area,None,0,2,0.0020921688634015236,9485.836965629347
532900,area,None,2,0,4.2666592095818014e-05,207.6881201654146
533100,area,None,0,2,0.0028781727231222292,13172.921599872041
533300,area,None,0,2,0.00527730122152721,23954.108798309335
533400,area,None,2,0,0.003074893747744154,16126.873586095484
540100,area,None,0,2,0.005947826364355239,27556.74717338948
540200,area,None,0,2,0.0042613800891273925,20059.867600568567
540300,area,None,0,2,0.011658036606274496,50359.5342317881
540400,area,None,0,2,0.024710919595427837,92718.16548706724
540500,area,None,0,2,0.01089027734991392,47183.96473886969
540600,area,None,0,2,0.0045934750432106595,21692.535085361727
542500,area,None,0,2,0.0012822002957675496,6268.102157829673
610100,area,None,0,2,0.005927023452701292,26068.04331281225
610200,area,None,0,2,0.0017146463471821233,8045.424264942511
610300,area,None,0,2,0.010772676343707342,45319.28801053951
610400,area,None,0,2,0.0026444061355009032,12222.081457088905
610500,area,None,0,2,0.0004443407012098465,2115.2081525237063
610600,area,None,0,2,0.00020230135499486047,986.4572887610734
610700,area,None,0,2,0.02071008979055287,77615.46277787999
610800,area,None,2,0,0.004146505324161889,21642.11611209737
610900,area,None,0,2,0.020164178314392777,75638.79586612032
611000,area,None,0,2,0.011456766818315112,47755.367528266535
620100,area,None,2,0,0.003315128096613652,17041.731087977325
620200,area,None,2,0,0.00924873948303866,51683.99755975713
620300,area,None,2,0,0.008603643536694131,47684.24894718123
620400,area,None,2,0,0.002671252215526885,13662.992148465775
620500,area,None,0,2,0.013079731247546585,54863.028582230836
620600,area,None,2,0,0.008076040540711909,44333.51113429126
620700,area,None,2,0,0.01057830692216414,59939.46062790684
620800,area,None,0,2,0.008397739532059282,37108.18535410894
620900,area,None,2,0,0.012514366871924386,73359.77864228823
621000,area,None,0,2,0.0032747497401383135,15421.25494260489
621100,area,None,0,2,0.002130173884792521,10261.042816156589
621200,area,None,0,2,0.02029560129493684,78314.76667430309
622900,area,None,2,0,0.0021233011129298393,10773.693715771344
623000,area,None,2,0,0.0007811212913007902,3956.9570408090726
630100,area,None,2,0,0.006963895195609137,38022.93167246347
630200,area,None,2,0,0.0029801282676681896,15305.350002868465
632200,area,None,2,0,0.009501328095506006,53731.61403969562
632300,area,None,2,0,0.0037111647444756637,19549.491204203663
632500,area,None,2,0,0.007742426502483713,43170.41914093096
632600,area,None,2,0,0.008449460322019908,48421.16886310265
632700,area,None,2,0,0.010730630576046014,63726.12954459271
632800,area,None,2,0,0.012649239523021582,75901.47380681828
640100,area,None,2,0,0.008988305788681551,49678.349738781835
640200,area,None,2,0,0.010099757365526959,56526.180808999416
640300,area,None,2,0,0.007078350915295937,38368.05945555483
640400,area,None,0,2,0.0013122728815288629,6423.893995799688
640500,area,None,2,0,0.0069413269389545,37779.39885389458
650100,area,None,2,0,0.008011484647862124,43242.373586511465
650200,area,None,2,0,0.007041781188859976,37445.300812511276
650400,area,None,2,0,0.012043461878325135,67564.42216246825
650500,area,None,2,0,0.011577233036969196,65200.76313242896
652300,area,None,2,0,0.008177053536801612,43888.71873151913
652700,area,None,2,0,0.0032499638596094095,16285.751197516163
652800,area,None,2,0,0.013742306909646418,81140.08727172717
652900,area,None,2,0,0.010954645263019475,61190.99028690499
653000,area,None,2,0,0.014268038786581401,83538.09791029136
653100,area,None,2,0,0.01476966845994007,87674.0157685481
653200,area,None,2,0,0.015283439858748603,92532.4657112904
654000,area,None,2,0,0.004805675997250857,24617.260334453873
654200,area,None,2,0,0.0057813413791020585,30137.25629160888
654300,area,None,2,0,0.0055427072692213085,29003.095289830868
110000,area,General20,2,0,0.018510481055689625,98878.81465341877
120000,area,General20,2,0,0.01786219274132224,95171.72104218048
130100,area,General20,2,0,0.015898867728072787,81018.55380889845
130200,area,General20,2,0,0.015498180273747381,79806.45058001016
130300,area,General20,2,0,0.015243913106358257,79990.08877268551
130400,area,General20,2,0,0.013654106630824236,67194.48763565453
130500,area,General20,2,0,0.014452614407419429,72025.56464249398
130600,area,General20,2,0,0.016620229085597748,85659.17291892106
130700,area,General20,2,0,0.01747894968359932,93215.99958219593
130800,area,General20,2,0,0.01635095726041392,85389.9355499641
130900,area,General20,2,0,0.016470197524023678,85587.14887055459
131000,area,General20,2,0,0.016684107689689934,86655.84682111244
131100,area,General20,2,0,0.015808515160222514,80700.76601486874
140100,area,General20,2,0,0.01614929692309411,83897.12941842504
140200,area,General20,2,0,0.018686803482166905,102356.9786058198
140300,area,General20,2,0,0.015168038533962938,77605.5648742232
140400,area,General20,2,0,0.014812925169980635,75645.34863210355
140500,area,General20,2,0,0.013565746194535969,67343.0477478189
140600,area,General20,2,0,0.019033808584079034,105375.9054162137
140700,area,General20,2,0,0.0156807325548638,80702.9213893918
140800,area,General20,2,0,0.014825623660836895,74540.78690290317
140900,area,General20,2,0,0.017842692309502025,95831.97150859945
141000,area,General20,2,0,0.015047146482338694,76123.63882970755
141100,area,General20,2,0,0.016931994799011082,89468.91556562917
150100,area,General20,2,0,0.017460545674253074,94465.53326450044
150200,area,General20,2,0,0.018346455372630643,100793.06969923749
150300,area,General20,2,0,0.019690307582327028,109672.74475302105
150400,area,General20,2,0,0.016563597159677187,88413.37984617297
150500,area,General20,2,0,0.01673655096541601,89345.74387797795
150600,area,General20,2,0,0.01832544698493624,100036.83822389746
150700,area,General20,2,0,0.011595516777326946,57147.75302235097
150800,area,General20,2,0,0.020707865380670865,117749.66632515003
150900,area,General20,2,0,0.017915759813325063,98268.79589106227
152200,area,General20,2,0,0.015782440565157763,83130.12939859931
152500,area,General20,2,0,0.017302781751978722,94237.568432425
152900,area,General20,2,0,0.021884632493853775,126748.66159916832
210100,area,General20,2,0,0.015341538020684775,79859.33163847477
210200,area,General20,2,0,0.01501703623106631,78860.15167438415
210300,area,General20,2,0,0.014429775213262462,74042.24130874184
210400,area,General20,2,0,0.012296345674845095,60897.31302772378
210500,area,General20,2,0,0.012312410253405865,60884.554390151774
210600,area,General20,2,0,0.012191330412056717,60351.71986369761
210700,area,General20,2,0,0.015901317452932415,83876.61807308206
210800,area,General20,2,0,0.015443885021827416,81079.61620336397
210900,area,General20,2,0,0.016457233681228395,87289.8374944998
211000,area,General20,2,0,0.01474652779374945,75814.44357150246
211100,area,General20,2,0,0.015792158990355794,83330.22438901509
211200,area,General20,2,0,0.01380594572765614,70203.94322023804
211300,area,General20,2,0,0.01748645527761433,94621.96216873167
211400,area,General20,2,0,0.016599554814017748,89258.1256948452
220100,area,General20,2,0,0.014933437406997076,77835.12865614484
220200,area,General20,2,0,0.012807751962681708,64089.510176231954
220300,area,General20,2,0,0.01476087072212961,76424.99502717782
220400,area,General20,2,0,0.01291926579883577,64918.62072652396
220500,area,General20,2,0,0.01149632231395637,56480.97393999308
220600,area,General20,2,0,0.012749501833208207,63898.78293453193
220700,area,General20,2,0,0.016437451216175174,87930.38621539524
220800,area,General20,2,0,0.0184833697030181,102291.6068108006
222400,area,General20,2,0,0.012392096217399624,61691.85053897905
230100,area,General20,2,0,0.011908957814088274,59024.37559475487
230200,area,General20,2,0,0.01482089697185004,76773.19141935356
230300,area,General20,2,0,0.012848080350146724,64679.11570250379
230400,area,General20,2,0,0.012701554671900744,63552.39962165229
230500,area,General20,2,0,0.01120498702900647,54929.77255998738
230600,area,General20,2,0,0.015142203257605182,79121.60085181739
230700,area,General20,2,0,0.012153715582396238,60243.2976115756
230800,area,General20,2,0,0.012237854496982163,61005.294965750065
230900,area,General20,2,0,0.012480454135683603,62549.655124234676
231000,area,General20,2,0,0.010950348312806205,53496.274382659976
231100,area,General20,2,0,0.012398471990861842,61597.16211977383
231200,area,General20,2,0,0.01293887722034267,65170.28666624071
232700,area,General20,2,0,0.01086834085214632,52722.3296685726
310000,area,General20,2,0,0.007089971658029707,31969.781001330375
320100,area,General20,2,0,0.007389813368679931,33196.468080806764
320200,area,General20,2,0,0.008419776077881518,38479.099011275364
320300,area,General20,2,0,0.011300557069605718,53975.139934288876
320400,area,General20,2,0,0.007504368910667094,33730.221965508914
320500,area,General20,2,0,0.006338249418453776,28087.517099410208
320600,area,General20,2,0,0.008287150349387944,37870.040003644615
320700,area,General20,2,0,0.009908482560177526,46662.7331784882
320800,area,General20,2,0,0.010361811232599867,48931.08679097324
320900,area,General20,2,0,0.010710607223202809,50906.85257994167
321000,area,General20,2,0,0.00963350766377862,44795.278655847425
321100,area,General20,2,0,0.008415393202627823,38331.41981448591
321200,area,General20,2,0,0.009158444455272072,42273.394624910026
321300,area,General20,2,0,0.010257175767897081,48368.476846705875
330100,area,General20,0,2,0.00048670112521825447,1927.388709129474
330200,area,General20,2,0,0.00044536175616362116,1826.5291643649562
330300,area,General20,2,0,0.0017040639655569307,7001.550601345485
330400,area,General20,2,0,0.0072976310098180055,32668.070959666267
330500,area,General20,2,0,0.004893358153441949,21055.452675539214
330600,area,General20,0,2,0.001950787954312866,7619.701661973579
330700,area,General20,2,0,0.0018579890277552673,7557.832674058318
330800,area,General20,2,0,0.0005552848183871286,2216.9881284840185
330900,area,General20,2,0,0.001210453109748228,5169.509454254921
331000,area,General20,0,2,0.0021400099560576146,8398.591681111186
331100,area,General20,2,0,0.0003806812204601847,1516.107578887329
340100,area,General20,2,0,0.006578704673371986,29118.60763138506
340200,area,General20,2,0,0.006696319506486334,29535.149368914375
340300,area,General20,2,0,0.006949283817816126,31016.101366293897
340400,area,General20,2,0,0.008294172236552735,37674.587194290296
340500,area,General20,2,0,0.006351461041803441,28095.943196831002
340600,area,General20,2,0,0.010795073546758821,51068.72181450825
340700,area,General20,2,0,0.006853158169010985,30181.160765431516
340800,area,General20,2,0,0.0052471141980028856,22617.452753693924
341000,area,General20,2,0,0.0016068031105339613,6543.038293759764
341100,area,General20,2,0,0.0075706709613253135,34138.21602668335
341200,area,General20,2,0,0.00920263911123097,42339.95383484625
341300,area,General20,2,0,0.010669225689707367,50410.20976248077
341500,area,General20,2,0,0.004800121389328084,20556.641223566316
341600,area,General20,2,0,0.01088909344890693,51448.064431074126
341700,area,General20,2,0,0.005608587366504691,24236.630128454522
341800,area,General20,2,0,0.005200889196809668,22348.455884765743
350100,area,General20,0,2,0.0004878713416591602,1949.9997583056938
350200,area,General20,2,0,0.009287472649802068,42494.77308898378
350300,area,General20,2,0,0.0016611815489300207,6916.383404098525
350400,area,General20,2,0,0.0008708654702295898,3478.0503310419417
350500,area,General20,2,0,0.0038499422760188825,16362.26983021615
350600,area,General20,2,0,0.0070860451644063,31010.912707761378
350700,area,General20,2,0,0.002533700084646882,10289.66419666034
350800,area,General20,2,0,0.0027449495706298997,11275.496431025971
350900,area,General20,0,2,0.0004246136662127601,1672.1743203667927
360100,area,General20,2,0,0.0045759877973664065,19396.298729625698
360200,area,General20,2,0,0.0026886456227909012,11055.732348463607
360300,area,General20,2,0,0.0009094523063522012,3642.2775529243268
360400,area,General20,2,0,0.004663241158299428,19857.230448091203
360500,area,General20,0,2,0.0006600949233795236,2593.536246298385
360600,area,General20,0,2,0.00020246493907584805,795.8185843695276
360700,area,General20,2,0,0.0017537613847955792,7123.0230082350945
360800,area,General20,0,2,0.00040779812051400363,1611.956618681205
360900,area,General20,2,0,0.0007249007904902521,2902.6244181936536
361000,area,General20,0,2,0.002119647518963104,8137.609279131652
361100,area,General20,2,0,0.0023360266602177014,9547.476900192465
370100,area,General20,2,0,0.015019086299774838,76193.76607654373
370200,area,General20,2,0,0.014876312197342863,77388.72214628031
370300,area,General20,2,0,0.013981924336545725,69634.93323730433
370400,area,General20,2,0,0.0115343377763834,55387.44099794982
370500,area,General20,2,0,0.016852404145221524,89075.08270456105
370600,area,General20,2,0,0.014104086388035734,72412.42281815261
370700,area,General20,2,0,0.013936278514844832,70094.9584518557
370800,area,General20,2,0,0.01299200948611724,63760.828917502295
370900,area,General20,2,0,0.01486996443149453,75195.7182453154
371000,area,General20,2,0,0.014114101054468819,73288.02730684032
371100,area,General20,2,0,0.01278816336330239,63826.122460011735
371300,area,General20,2,0,0.011185526677749712,53637.008048669515
371400,area,General20,2,0,0.016774397109741854,87610.95621507337
371500,area,General20,2,0,0.016404528746626575,84954.27247916069
371600,area,General20,2,0,0.016190090972509053,83863.08249360412
371700,area,General20,2,0,0.011185087587322303,53173.412640803544
410100,area,General20,2,0,0.012514728997840728,60315.21350954904
410200,area,General20,2,0,0.013359945230405765,65731.02657354127
410300,area,General20,2,0,0.011271375427080576,53065.871995884496
410400,area,General20,2,0,0.009611343514264707,44139.17259898682
410500,area,General20,2,0,0.01478838032179245,74267.52934374378
410600,area,General20,2,0,0.014308644353344144,71323.79943345512
410700,area,General20,2,0,0.013467950068945321,66316.00660600128
410800,area,General20,2,0,0.01260268444069549,60906.38492636828
410900,area,General20,2,0,0.014557642432154327,72834.22292627023
411000,area,General20,2,0,0.013116717863430312,63811.26094553622
411100,area,General20,2,0,0.012016422534133167,57577.61971029595
411200,area,General20,2,0,0.012652806363947949,61162.918808549875
411300,area,General20,2,0,0.008205618850556134,36968.55040517889
411400,area,General20,2,0,0.010523991820565499,49469.83329170237
411500,area,General20,2,0,0.004790312701909637,20604.338246693034
411600,area,General20,2,0,0.011945407991249575,57253.99591719338
411700,area,General20,2,0,0.008499423105867493,38663.64468714224
420100,area,General20,2,0,0.004972375935761643,21345.93398218854
420200,area,General20,2,0,0.0008969662528476001,3626.7508847720364
420300,area,General20,0,2,0.0004594842436497771,1830.1847012347139
420500,area,General20,0,2,0.0008900097056644378,3512.373619613669
420600,area,General20,2,0,0.005636621317583881,24407.606918692436
420700,area,General20,2,0,0.0009142852842415486,3702.383177131594
420800,area,General20,2,0,0.005465095615555143,23739.736929172464
420900,area,General20,2,0,0.006807321169383101,30098.787783686304
421000,area,General20,2,0,0.0018712586890219328,7692.624128660838
421100,area,General20,2,0,0.003660866639257209,15436.88617797514
421200,area,General20,2,0,0.0028067712781994704,11601.464093599247
421300,area,General20,2,0,0.005299447006904814,22983.842253024137
422800,area,General20,0,2,0.014007912674243523,46994.479105701284
430100,area,General20,0,2,0.0003653872399891099,1446.6013749344597
430200,area,General20,0,2,0.0009150863578114367,3589.9547032860823
430300,area,General20,0,2,0.0011356110910469583,4458.09490534927
430400,area,General20,0,2,0.0021408845692654373,8283.84811625284
430500,area,General20,0,2,0.005628981240916617,20831.224099140825
430600,area,General20,2,0,0.00020499717199541712,822.6956436411115
430700,area,General20,0,2,0.003381214065907037,12942.876811830927
430800,area,General20,0,2,0.010538890487474757,36980.97937429502
430900,area,General20,0,2,0.004138076029821158,15666.953580936677
431000,area,General20,0,2,0.005958706470029938,21982.363760081967
431100,area,General20,0,2,0.0040816801456338815,15329.14273362877
431200,area,General20,0,2,0.01025727767040162,36157.025754629256
431300,area,General20,0,2,0.006307052871292031,23170.709676900926
433100,area,General20,0,2,0.01204516657667,41455.49565738534
440100,area,General20,2,0,0.003929447596503372,16426.57809532565
440200,area,General20,0,2,0.0012486659703522102,4857.627420577018
440300,area,General20,2,0,0.006894909542837596,30365.382870532612
440400,area,General20,2,0,0.007174677487994615,31936.06835666259
440500,area,General20,2,0,0.007613004959598216,34227.41992508094
440600,area,General20,2,0,0.0018418661709645719,7482.8697445258285
440700,area,General20,2,0,0.002123104977697276,8691.633841132785
440800,area,General20,2,0,0.009277419403793745,42284.547450344544
440900,area,General20,2,0,0.00495426369093093,21148.942161257197
