adcode,plot_order,minimum_gain_pct,maximum_gain_pct,baseline_gain_pct,largest_climate_term_changed
371400,265,2.228203569248244,3.4052149228339657,2.9899078005312107,True
370500,266,2.094573181323512,3.059603563812874,2.713212355441885,True
140900,267,1.867284931732316,2.611890281143792,2.350831275442577,True
530100,268,2.6200717904133475,3.738385641032327,3.3280014006637826,False
131100,269,2.2834602063071863,3.570125643537758,3.120122851647245,True
654200,270,1.7892462458239944,2.6473552309072668,2.36664185122224,True
371500,271,2.337578876027213,3.640146468995487,3.1804427962858206,True
140200,272,1.7555364779052065,2.3644782920634544,2.1516537265040547,False
654000,273,2.010029901613297,3.1190015855660613,2.749992799835677,True
530500,274,3.027790623469917,4.942594188527916,4.267726575776698,True
510400,275,3.175365537016872,5.440193961609019,4.6573844730387615,True
460400,276,3.538936911340884,5.941315749041531,5.095958285997093,True
621100,277,1.7429349828645968,2.1057105947379195,1.969153707118787,False
141100,278,1.987378853480748,2.836611343661044,2.537122270211189,True
530800,279,3.2023385771917656,5.292132131423921,4.556712223814152,True
140600,280,1.678834387797301,2.19331590146834,2.011518226919873,False
650200,281,1.7517931744114978,2.586392380189162,2.3145334003146,True
532800,282,3.709086198554279,6.573530534111538,5.58717861570428,True
150900,283,1.410786102946071,1.5857872554241093,1.521286918340592,False
610800,284,1.775352012330611,2.317202340600044,2.125293444407328,False
652300,285,1.8493969503126984,2.848978354213605,2.521657471527461,True
150100,286,1.5824196596249562,1.9904576592381984,1.8423968127789123,False
532900,287,2.7687395359940803,4.306480327907125,3.7576891648611,True
530700,288,2.5791232593194824,3.8938158811165033,3.4246785368444943,True
530900,289,3.0774929113755123,5.05903859107506,4.361570327685871,True
650100,290,1.7564329603973583,2.582207979281237,2.309816273518672,True
150200,291,1.5081115299454997,1.844714372032508,1.7249260012730303,False
620400,292,1.6791943616101257,2.1040001925691554,1.9521297984594452,False
622900,293,1.704505504128373,2.137927054039679,1.9828781923372676,False
513200,294,1.7490822736513143,2.122966443250452,1.9744311640525811,False
623000,295,1.426492318891892,1.653110310858552,1.5330371373917906,False
532300,296,2.645419899214785,4.027966762718327,3.532777721712299,True
460100,297,3.4738206304993025,5.796580569657883,4.973402796174486,True
620100,298,1.7293730159132492,2.242791426255941,2.0635564520707472,False
150600,299,1.6359365387664804,2.1286768286742364,1.958158359090878,False
630200,300,1.6044020374734291,1.9580629761121184,1.829878624416792,False
640300,301,1.7444464486072508,2.322923193992698,2.1202026491743187,False
640500,302,1.6321625364108303,2.0424671620207224,1.895227948125844,False
460200,303,3.569171547885297,5.984720743053562,5.12425749218921,True
533400,304,2.006203217305602,2.537271794586471,2.329582014819476,False
540400,305,1.6580660237167644,1.901973167593285,1.7768875529068806,False
640100,306,1.7971007404667283,2.5433889044709224,2.2891966474899883,True
640200,307,1.8886698181725947,2.7911403219384123,2.48825753666988,True
150800,308,1.5254354191361008,1.972673895729904,1.8239286788501063,False
650500,309,1.8370124084222008,2.895898205816949,2.549979407577907,True
150300,310,1.649907540766038,2.22473552963518,2.025927751758516,True
650400,311,2.118928939964237,3.594598402487148,3.110975060320098,False
632300,312,1.2210956979229692,1.5002219625700253,1.343570203322164,False
620600,313,1.5928366868009247,2.096307807090403,1.92319483536354,False
652900,314,2.081778319181349,3.36732665504238,2.943472773491451,True
620300,315,1.5585940886834182,2.0157245080222985,1.8596099863167348,False
620200,316,1.5042208460088746,1.9408169797159536,1.7986632302130934,False
630100,317,1.4310824186463569,1.6671313723334968,1.581273665884253,False
152900,318,1.493902202097197,1.9355555311134864,1.789893697074274,False
620700,319,1.5816892896157064,2.157357907076518,1.971302804943842,True
632200,320,1.3950946530223662,1.6630792038907716,1.5716898890729247,False
632500,321,1.2462428008111148,1.4199666711979475,1.3293441805862782,False
