adcode,city,ghi_quartile,advantage_t1_s1_i1_pct,advantage_t0_s1_i1_pct,advantage_t1_s0_i1_pct,advantage_t0_s0_i0_pct,plot_order
610800,榆林,Q4,2.125293444407328,1.513651484270384,1.127159739324246,0.592338052393937,284
652300,昌吉,Q4,2.521657471527461,1.2148127966630673,1.7271145027993873,0.5480307837035348,285
150100,呼和浩特,Q4,1.8423968127789123,1.4188461889522497,0.9542710638650532,0.5673429317799794,286
532900,大理,Q4,3.7576891648611,2.119493967979591,2.2348913453614783,0.6946978672207393,287
530700,丽江,Q4,3.4246785368444943,2.028220171268158,2.001123316118947,0.6881865707118129,288
530900,临沧,Q4,4.361570327685871,2.195464470289199,2.7653468797574465,0.7176390206755645,289
650100,乌鲁木齐,Q4,2.309816273518672,1.2316737770160735,1.5129308453941448,0.548717586797709,290
150200,包头,Q4,1.7249260012730303,1.3460502931425866,0.8754427754232186,0.5508658635019925,291
620400,白银,Q4,1.9521297984594452,1.4445726267440673,0.992881437684523,0.5744178160420166,292
622900,临夏,Q4,1.9828781923372676,1.466792458053412,1.002060672694527,0.5752931528129057,293
513200,阿坝,Q4,1.9744311640525811,1.6653134197289976,0.8761885977079276,0.6010132743186958,294
623000,甘南,Q4,1.5330371373917906,1.5234029233470503,0.5516193492919541,0.5861632176338283,295
532300,楚雄,Q4,3.532777721712299,2.0685023087639864,2.06861797913227,0.6910563299563632,296
460100,海口,Q4,4.973402796174486,2.473213613366654,3.137876368949688,0.751936589769886,297
620100,兰州,Q4,2.0635564520707472,1.427684980578947,1.1013467141473887,0.5681595779919446,298
150600,鄂尔多斯,Q4,1.958158359090878,1.3661564092953826,1.058287994068574,0.5484245299524071,299
630200,海东,Q4,1.829878624416792,1.4157350101180022,0.9073091238823938,0.5635897893744524,300
640300,吴忠,Q4,2.1202026491743187,1.4308103443628983,1.1662157816369143,0.5671551924730345,301
640500,中卫,Q4,1.895227948125844,1.4141029982660092,0.96286303578903,0.5611463091255819,302
460200,三亚,Q4,5.12425749218921,2.5842100570662385,3.231955787189489,0.7740668401120976,303
533400,迪庆,Q4,2.329582014819476,1.8986376468724144,1.0581620761099364,0.6456946437541466,304
540400,林芝,Q4,1.7768875529068806,1.7663019429329685,0.5980938218196341,0.6081000431631622,305
640100,银川,Q4,2.2891966474899883,1.3623297670096068,1.3646977706516903,0.5467627268691988,306
640200,石嘴山,Q4,2.48825753666988,1.345219406447784,1.5560971249835245,0.5377350280787008,307
150800,巴彦淖尔,Q4,1.8239286788501063,1.248459540620983,1.0054333345735245,0.5188960542741317,308
650500,哈密,Q4,2.549979407577907,1.1616632291453488,1.7556293902266873,0.5087086949586261,309
150300,乌海,Q4,2.025927751758516,1.3236646576674005,1.141206804785555,0.5288948599495358,310
650400,吐鲁番,Q4,3.110975060320098,1.2115733304500775,2.255570738950352,0.5167741958043814,311
632300,黄南,Q4,1.343570203322164,1.405846048459214,0.4374639577458872,0.5440837323345216,312
620600,武威,Q4,1.92319483536354,1.2835819001141502,1.0710120697188463,0.5216432947686922,313
652900,阿克苏,Q4,2.943472773491451,1.3015748969836372,2.009678049248897,0.5253701769680319,314
620300,金昌,Q4,1.8596099863167348,1.24856733805212,1.0189080718568722,0.509846226099353,315
620200,嘉峪关,Q4,1.7986632302130934,1.1891101861363662,0.9974409472214952,0.50078872748891,316
630100,西宁,Q4,1.581273665884253,1.2945068598277487,0.748935382323479,0.5199240969026686,317
152900,阿拉善,Q4,1.789893697074274,1.178678861802385,1.0065416156405993,0.497514880692318,318
620700,张掖,Q4,1.971302804943842,1.1645570364730684,1.1760036105046725,0.4883906986243858,319
632200,海北,Q4,1.5716898890729247,1.209145324410188,0.7814538872549903,0.4914711594033338,320
632500,海南,Q4,1.3293441805862782,1.2992441858679094,0.492901061259432,0.5106166095885545,321
513300,甘孜,Q4,1.657004562582065,1.5918031941888344,0.5811516890100732,0.5408628800389614,322
620900,酒泉,Q4,1.8066121318412565,1.1255155660556015,1.047100228396047,0.4728040224926566,323
652800,巴州,Q4,2.484763664820999,1.2282538392238918,1.6220459526058884,0.4904773776665427,324
653000,克州,Q4,3.061672302029983,1.2503191692686766,2.1106428107440234,0.4836357353482423,325
460300,三沙,Q4,4.618746875440194,2.4229978505533545,2.765258952183669,0.674357707556128,326
632600,果洛,Q4,0.8825405469145231,1.316528381240034,0.0467722756779975,0.4953343888085992,327
653100,喀什,Q4,2.899423259306277,1.2527059606648017,1.9582669731607272,0.4762106624732531,328
540300,昌都,Q4,1.4962916760578038,1.4854214434876667,0.4787277371480103,0.4926896884123621,329
653200,和田,Q4,2.4280815334323025,1.202826437963922,1.5643892176109953,0.461387772425037,330
632800,海西,Q4,1.297517563062511,1.1733835353684663,0.5235634054775673,0.4565744678011629,331
632700,玉树,Q4,0.8543052441972732,1.2736673021896738,0.0289793377759917,0.4638772695502391,332
540500,山南,Q4,1.749793061855609,1.436873748336498,0.7168082837621714,0.471258990169332,333
540600,那曲,Q4,1.0637298825795891,1.2048881835385885,0.2497025820091147,0.4286652476877206,334
540100,拉萨,Q4,1.3990185855198511,1.3107082524612237,0.4688055128978297,0.4374217122172119,335
540200,日喀则,Q4,1.5101960668619574,1.2615923614647917,0.6152190894175957,0.4261834321421798,336
542500,阿里,Q4,1.089206428711731,1.0953170249044852,0.3618015016131126,0.4021288981309601,337
