context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd,plotted_y,plotted_x
area,Matched gap,0.137,337,337,0,204,111,0,0,133,226,93,308817476.75422394,308817569.75422394,93.0,1881163.9874552384,94058.19937276193,1975222.1868280005,396751.534908104,0.0,1881163.9874552384,0.0,0.396751534908104,1.9752221868280004
area,General,0.138,337,337,0,204,111,0,0,133,226,93,308817476.75422394,353401936.2820506,44584459.52782662,46465530.515281856,2323276.525764093,48788807.04104595,396751.534908104,0.0,14084352.727863085,32381177.787418768,0.396751534908104,48.78880704104595
area,New technology,0.138,337,337,0,204,0,0,2,133,335,204,308817476.75422394,349770906.2506812,40953429.49645717,50867181.487374574,2543359.074368729,53410540.5617433,783559.2530608517,0.0,30725042.640000485,20142138.84737409,0.7835592530608517,53.4105405617433
area,Matched gap,0.138,337,337,0,204,111,0,0,133,226,93,308817476.75422394,308817569.75422394,93.0,1881163.9874552384,94058.19937276193,1975222.1868280005,396751.534908104,0.0,1881163.9874552384,0.0,0.396751534908104,1.9752221868280004
area,General,0.139,337,337,0,204,111,0,0,133,226,93,308817476.75422394,353738643.024915,44921166.270690985,46802237.25814623,2340111.8629073114,49142349.12105354,396751.534908104,0.0,14186413.254876591,32615824.003269643,0.396751534908104,49.14234912105354
area,New technology,0.139,337,337,0,204,0,0,2,133,335,204,308817476.75422394,350139509.0150824,41322032.26085845,51235784.25177584,2561789.212588792,53797573.46436463,783559.2530608517,0.0,30947687.876522228,20288096.375253618,0.7835592530608517,53.79757346436463
area,Matched gap,0.139,337,337,0,204,111,0,0,133,226,93,308817476.75422394,308817569.75422394,93.0,1881163.9874552384,94058.19937276193,1975222.1868280005,396751.534908104,0.0,1881163.9874552384,0.0,0.396751534908104,1.9752221868280004
area,General,0.14,337,337,0,204,110,0,0,133,227,94,308817476.75422394,354075440.28324187,45257963.529017925,47180723.89759132,2359036.194879566,49539760.09247088,400749.3953027431,0.0,14442113.284921166,32738610.612670157,0.4007493953027431,49.53976009247088
area,New technology,0.14,337,337,0,204,0,0,2,133,335,204,308817476.75422394,350508111.7794837,41690635.0252597,51604387.0161771,2580219.350808855,54184606.36698596,783559.2530608517,0.0,31170333.113043964,20434053.90313314,0.7835592530608517,54.18460636698596
area,Matched gap,0.14,337,337,0,204,110,0,0,133,227,94,308817476.75422394,308817570.75422394,94.0,1922854.368573392,96142.71842866958,2018997.0870020613,400749.3953027431,0.0,1922854.368573392,0.0,0.4007493953027431,2.0189970870020613
area,General,0.141,337,337,0,204,110,0,0,133,227,94,308817476.75422394,354412445.45393896,45594968.699715,47517729.06828839,2375886.45341442,49893615.52170282,400749.3953027431,0.0,14545271.236956311,32972457.831332088,0.4007493953027431,49.89361552170282
area,New technology,0.141,337,337,0,204,0,0,2,133,335,204,308817476.75422394,350876714.54388493,42059237.78966096,51972989.780578345,2598649.4890289176,54571639.26960727,783559.2530608517,0.0,31392978.3495657,20580011.431012653,0.7835592530608517,54.57163926960727
area,Matched gap,0.141,337,337,0,204,110,0,0,133,227,94,308817476.75422394,308817570.75422394,94.0,1922854.368573392,96142.71842866958,2018997.0870020613,400749.3953027431,0.0,1922854.368573392,0.0,0.4007493953027431,2.0189970870020613
area,General,0.142,337,337,0,204,110,0,0,133,227,94,308817476.75422394,354749450.62463605,45931973.87041209,47854734.23898548,2392736.711949274,50247470.95093475,400749.3953027431,0.0,14648429.188991468,33206305.04999402,0.4007493953027431,50.247470950934755
area,New technology,0.142,337,337,0,204,0,0,2,133,335,204,308817476.75422394,351245317.3082862,42427840.55406224,52341592.54497964,2617079.627248982,54958672.17222863,783559.2530608517,0.0,31615623.586087458,20725968.95889218,0.7835592530608517,54.958672172228624
area,Matched gap,0.142,337,337,0,204,110,0,0,133,227,94,308817476.75422394,308817570.75422394,94.0,1922854.368573392,96142.71842866958,2018997.0870020613,400749.3953027431,0.0,1922854.368573392,0.0,0.4007493953027431,2.0189970870020613
area,General,0.143,337,337,0,204,110,0,0,133,227,94,308817476.75422394,355086455.79533315,46268979.04110917,48191739.40968256,2409586.970484128,50601326.380166695,400749.3953027431,0.0,14751587.141026616,33440152.268655952,0.4007493953027431,50.6013263801667
area,New technology,0.143,337,337,0,204,0,0,2,133,335,204,308817476.75422394,351613920.07268745,42796443.318463504,52710195.3093809,2635509.765469045,55345705.07484994,783559.2530608517,0.0,31838268.822609197,20871926.4867717,0.7835592530608517,55.34570507484994
area,Matched gap,0.143,337,337,0,204,110,0,0,133,227,94,308817476.75422394,308817570.75422394,94.0,1922854.368573392,96142.71842866958,2018997.0870020613,400749.3953027431,0.0,1922854.368573392,0.0,0.4007493953027431,2.0189970870020613
area,General,0.144,337,337,0,204,110,0,0,133,227,94,308817476.75422394,355423460.96603024,46605984.21180625,48528744.58037964,2426437.229018982,50955181.80939863,400749.3953027431,0.0,14854745.093061766,33673999.487317875,0.4007493953027431,50.95518180939863
area,New technology,0.144,337,337,0,204,0,0,2,133,335,204,308817476.75422394,351982522.8370887,43165046.082864776,53078798.07378216,2653939.9036891083,55732737.97747127,783559.2530608517,0.0,32060914.059130937,21017884.014651224,0.7835592530608517,55.73273797747127
area,Matched gap,0.144,337,337,0,204,110,0,0,133,227,94,308817476.75422394,308817570.75422394,94.0,1922854.368573392,96142.71842866958,2018997.0870020613,400749.3953027431,0.0,1922854.368573392,0.0,0.4007493953027431,2.0189970870020613
area,General,0.145,337,337,0,204,109,0,0,133,228,95,308817476.75422394,355760479.184023,46943002.42979908,48909021.78682105,2445451.089341053,51354472.8761621,404727.6356057519,0.0,15117029.67323624,33791992.1135848,0.40472763560575187,51.3544728761621
area,New technology,0.145,337,337,0,204,0,0,2,133,335,204,308817476.75422394,352351125.60149,43533648.84726602,53447400.83818341,2672370.041909171,56119770.88009258,783559.2530608517,0.0,32283559.295652676,21163841.542530738,0.7835592530608517,56.11977088009258
area,Matched gap,0.145,337,337,0,204,109,0,0,133,228,95,308817476.75422394,308817571.75422394,95.0,1966114.3570219795,98305.71785109898,2064420.0748730784,404727.6356057519,0.0,1966114.3570219795,0.0,0.40472763560575187,2.0644200748730785
area,General,0.146,337,337,0,204,108,0,0,133,229,96,308817476.75422394,356098029.94941616,47280553.19519223,49289895.84892791,2464494.7924463954,51754390.64137431,408705.07205544674,0.0,15381509.103454024,33908386.745473884,0.40870507205544676,51.754390641374314
area,New technology,0.146,337,337,0,204,0,0,2,133,335,204,308817476.75422394,352719728.3658912,43902251.61166728,53816003.60258468,2690800.1801292337,56506803.78271391,783559.2530608517,0.0,32506204.532174416,21309799.07041027,0.7835592530608517,56.50680378271391
area,Matched gap,0.146,337,337,0,204,108,0,0,133,229,96,308817476.75422394,308817572.75422394,96.0,2009438.6537356768,100471.93268678384,2109910.5864224606,408705.07205544674,0.0,2009438.6537356768,0.0,0.40870507205544676,2.1099105864224605
area,General,0.147,337,337,0,204,108,0,0,133,229,96,308817476.75422394,356435631.9757787,47618155.22155475,49627497.87529042,2481374.893764521,52108872.76905495,408705.07205544674,0.0,15486861.905532474,34140635.969757944,0.40870507205544676,52.10887276905495
area,New technology,0.147,337,337,0,204,0,0,2,133,335,204,308817476.75422394,353088331.13029253,44270854.37606855,54184606.36698593,2709230.3183492967,56893836.685335234,783559.2530608517,0.0,32728849.768696144,21455756.598289788,0.7835592530608517,56.89383668533523
area,Matched gap,0.147,337,337,0,204,108,0,0,133,229,96,308817476.75422394,308817572.75422394,96.0,2009438.6537356768,100471.93268678384,2109910.5864224606,408705.07205544674,0.0,2009438.6537356768,0.0,0.40870507205544676,2.1099105864224605
area,General,0.148,337,337,0,204,108,0,0,133,229,96,308817476.75422394,356773234.00214124,47955757.24791728,49965099.90165295,2498254.9950826475,52463354.89673559,408705.07205544674,0.0,15592214.707610928,34372885.19404201,0.40870507205544676,52.463354896735595
area,New technology,0.148,337,337,0,204,0,0,2,133,335,204,308817476.75422394,353456933.8946938,44639457.14046982,54553209.1313872,2727660.4565693606,57280869.58795657,783559.2530608517,0.0,32951495.00521789,21601714.126169316,0.7835592530608517,57.28086958795657
area,Matched gap,0.148,337,337,0,204,108,0,0,133,229,96,308817476.75422394,308817572.75422394,96.0,2009438.6537356768,100471.93268678384,2109910.5864224606,408705.07205544674,0.0,2009438.6537356768,0.0,0.40870507205544676,2.1099105864224605
area,General,0.149,337,337,0,204,107,0,0,133,230,97,308817476.75422394,357111053.09521306,48293576.34098908,50347167.67509069,2517358.383754534,52864526.05884523,412670.94120948855,0.0,15861083.837915316,34486083.83717537,0.41267094120948855,52.86452605884523
area,New technology,0.149,337,337,0,204,0,0,2,133,335,204,308817476.75422394,353825536.65909505,45008059.90487109,54921811.89578848,2746090.594789424,57667902.4905779,783559.2530608517,0.0,33174140.24173964,21747671.65404883,0.7835592530608517,57.6679024905779
area,Matched gap,0.149,337,337,0,204,107,0,0,133,230,97,308817476.75422394,308817573.75422394,97.0,2053688.334101615,102684.41670508076,2156372.750806696,412670.94120948855,0.0,2053688.3341016148,0.0,0.41267094120948855,2.1563727508066957
area,General,0.15,337,337,0,204,107,0,0,133,230,97,308817476.75422394,357448953.5494083,48631476.79518432,50685068.12928593,2534253.406464297,53219321.53575023,412670.94120948855,0.0,15967534.065015418,34717534.06427051,0.41267094120948855,53.21932153575023
area,New technology,0.15,337,337,0,204,0,0,1,133,336,204,308817476.75422394,354194739.976122,45377263.22189807,55382624.75231238,2769131.237615619,58151755.989928,789609.2785223196,0.0,33488995.570384026,21893629.181928355,0.7896092785223197,58.151755989928
area,Matched gap,0.15,337,337,0,204,107,0,0,133,230,97,308817476.75422394,308817573.75422394,97.0,2053688.334101615,102684.41670508076,2156372.750806696,412670.94120948855,0.0,2053688.3341016148,0.0,0.41267094120948855,2.1563727508066957
area,General,0.151,337,337,0,204,107,0,0,133,230,97,308817476.75422394,357786854.0036035,48969377.24937955,51022968.58348116,2551148.429174058,53574117.01265522,412670.94120948855,0.0,16073984.29211552,34948984.291365646,0.41267094120948855,53.57411701265522
area,New technology,0.151,337,337,0,204,0,0,1,133,336,204,308817476.75422394,354563957.4744708,45746480.72024681,55751842.25066112,2787592.112533056,58539434.363194175,789609.2785223196,0.0,33712255.54085325,22039586.709807876,0.7896092785223197,58.539434363194175
area,Matched gap,0.151,337,337,0,204,107,0,0,133,230,97,308817476.75422394,308817573.75422394,97.0,2053688.334101615,102684.41670508076,2156372.750806696,412670.94120948855,0.0,2053688.3341016148,0.0,0.41267094120948855,2.1563727508066957
area,General,0.152,337,337,0,204,105,0,0,133,232,99,308817476.75422394,358125054.31748605,49307577.56326208,51451591.098823145,2572579.5549411573,54024170.65376431,420578.6190084775,0.0,16514051.725797383,34937539.37302576,0.4205786190084775,54.02417065376431
area,New technology,0.152,337,337,0,204,0,0,1,133,336,204,308817476.75422394,354933174.9728195,46115698.21859555,56121059.74900986,2806052.987450493,58927112.73646036,789609.2785223196,0.0,33935515.51132246,22185544.237687398,0.7896092785223197,58.92711273646036
area,Matched gap,0.152,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.153,337,337,0,204,105,0,0,133,232,99,308817476.75422394,358463551.62734675,49646074.87312275,51790088.40868383,2589504.420434192,54379592.82911802,420578.6190084775,0.0,16622696.802940791,35167391.60574304,0.4205786190084775,54.37959282911802
area,New technology,0.153,337,337,0,204,0,0,1,133,336,204,308817476.75422394,355302392.4711683,46484915.7169443,56490277.24735862,2824513.8623679318,59314791.10972656,789609.2785223196,0.0,34158775.4817917,22331501.765566926,0.7896092785223197,59.31479110972656
area,Matched gap,0.153,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.154,337,337,0,204,105,0,0,133,232,99,308817476.75422394,358802048.9372074,49984572.18298344,52128585.71854452,2606429.2859272263,54735015.00447175,420578.6190084775,0.0,16731341.8800842,35397243.83846032,0.4205786190084775,54.73501500447175
area,New technology,0.154,337,337,0,204,0,0,1,133,336,204,308817476.75422394,355671609.969517,46854133.21529306,56859494.74570738,2842974.737285369,59702469.482992746,789609.2785223196,0.0,34382035.45226093,22477459.293446444,0.7896092785223197,59.70246948299275
area,Matched gap,0.154,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.155,337,337,0,204,105,0,0,133,232,99,308817476.75422394,359140546.2470681,50323069.49284413,52467083.0284052,2623354.15142026,55090437.17982546,420578.6190084775,0.0,16839986.957227603,35627096.071177594,0.4205786190084775,55.090437179825464
area,New technology,0.155,337,337,0,204,0,0,1,133,336,204,308817476.75422394,356040827.4678658,47223350.713641815,57228712.244056135,2861435.612202807,60090147.85625894,789609.2785223196,0.0,34605295.42273016,22623416.821325973,0.7896092785223197,60.090147856258945
area,Matched gap,0.155,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.156,337,337,0,204,105,0,0,133,232,99,308817476.75422394,359479043.55692875,50661566.8027048,52805580.338265866,2640279.0169132934,55445859.35517916,420578.6190084775,0.0,16948632.034371,35856948.303894855,0.4205786190084775,55.44585935517916
area,New technology,0.156,337,337,0,204,0,0,1,133,336,204,308817476.75422394,356410044.96621454,47592568.211990565,57597929.74240486,2879896.4871202437,60477826.22952511,789609.2785223196,0.0,34828555.39319937,22769374.349205486,0.7896092785223197,60.477826229525114
area,Matched gap,0.156,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.157,337,337,0,204,105,0,0,133,232,99,308817476.75422394,359817540.86678946,51000064.11256547,53144077.64812654,2657203.8824063274,55801281.53053288,420578.6190084775,0.0,17057277.11151441,36086800.53661215,0.4205786190084775,55.80128153053288
area,New technology,0.157,337,337,0,204,0,0,1,133,336,204,308817476.75422394,356779262.46456325,47961785.7103393,57967147.24075362,2898357.362037681,60865504.6027913,789609.2785223196,0.0,35051815.363668606,22915331.87708501,0.7896092785223197,60.865504602791304
area,Matched gap,0.157,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.158,337,337,0,204,105,0,0,133,232,99,308817476.75422394,360156038.1766501,51338561.42242615,53482574.95798722,2674128.747899361,56156703.70588658,420578.6190084775,0.0,17165922.18865781,36316652.76932943,0.4205786190084775,56.15670370588658
area,New technology,0.158,337,337,0,204,0,0,1,133,336,204,308817476.75422394,357148479.962912,48331003.20868804,58336364.73910235,2916818.236955117,61253182.97605747,789609.2785223196,0.0,35275075.33413783,23061289.40496453,0.7896092785223197,61.25318297605747
area,Matched gap,0.158,337,337,0,204,105,0,0,133,232,99,308817476.75422394,308817575.75422394,99.0,2144112.5355610726,107205.62677805364,2251318.162339126,420578.6190084775,0.0,2144112.5355610726,0.0,0.4205786190084775,2.251318162339126
area,General,0.159,337,337,0,204,104,0,0,133,233,100,308817476.75422394,360494801.54717433,51677324.79295038,53868522.29325032,2693426.1146625164,56561948.40791284,424507.79710785765,0.0,17449057.844243653,36419464.44900667,0.42450779710785763,56.561948407912844
area,New technology,0.159,337,337,0,204,0,0,1,133,336,204,308817476.75422394,357517697.4612608,48700220.70703681,58705582.23745113,2935279.1118725566,61640861.34932369,789609.2785223196,0.0,35498335.30460706,23207246.93284405,0.7896092785223197,61.64086134932369
area,Matched gap,0.159,337,337,0,204,104,0,0,133,233,100,308817476.75422394,308817576.75422394,100.0,2191297.500299942,109564.87501499712,2300862.3753149398,424507.79710785765,0.0,2191297.5002999427,0.0,0.42450779710785763,2.30086237531494
area,General,0.16,337,337,0,204,104,0,0,133,233,100,308817476.75422394,360833597.28486776,52016120.53064379,54207318.03094372,2710365.901547186,56917683.93249091,424507.79710785765,0.0,17558800.346408714,36648517.68453502,0.42450779710785763,56.91768393249091
area,New technology,0.16,337,337,0,204,0,0,1,133,336,204,308817476.75422394,357886914.9596096,49069438.205385566,59074799.73579988,2953739.986789994,62028539.72258987,789609.2785223196,0.0,35721595.2750763,23353204.460723583,0.7896092785223197,62.028539722589876
area,Matched gap,0.16,337,337,0,204,104,0,0,133,233,100,308817476.75422394,308817576.75422394,100.0,2191297.500299942,109564.87501499712,2300862.3753149398,424507.79710785765,0.0,2191297.5002999427,0.0,0.42450779710785763,2.30086237531494
area,General,0.161,337,337,0,204,102,0,0,133,235,102,308817476.75422394,361172953.4851024,52355476.7308785,54642207.53077282,2732110.3765386413,57374317.90731146,432351.58618016005,0.0,18021913.705545228,36620293.82522757,0.43235158618016006,57.374317907311465
area,New technology,0.161,337,337,0,204,0,0,1,133,336,204,308817476.75422394,358256132.4579582,49438655.70373432,59444017.23414862,2972200.8617074317,62416218.095856056,789609.2785223196,0.0,35944855.24554551,23499161.988603108,0.7896092785223197,62.41621809585605
area,Matched gap,0.161,337,337,0,204,102,0,0,133,235,102,308817476.75422394,308817578.75422394,102.0,2286832.799894325,114341.63999471629,2401174.4398890417,432351.58618016005,0.0,2286832.7998943264,0.0,0.43235158618016006,2.401174439889042
area,General,0.162,337,337,0,204,101,0,0,133,236,103,308817476.75422394,361512607.2849115,52695130.53068759,55029945.43303223,2751497.271651612,57781442.70468384,436269.5125581472,0.0,18311633.91126098,36718311.52177125,0.4362695125581472,57.78144270468384
area,New technology,0.162,337,337,0,204,0,0,1,133,336,204,308817476.75422394,358625349.95630705,49807873.20208305,59813234.73249736,2990661.7366248686,62803896.46912224,789609.2785223196,0.0,36168115.21601474,23645119.516482625,0.7896092785223197,62.803896469122236
area,Matched gap,0.162,337,337,0,204,101,0,0,133,236,103,308817476.75422394,308817579.75422394,103.0,2334917.9023446403,116745.89511723202,2451663.7974618725,436269.5125581472,0.0,2334917.9023446403,0.0,0.4362695125581472,2.4516637974618725
area,General,0.163,337,337,0,204,99,0,0,133,238,105,308817476.75422394,361852545.87526137,53035069.12103738,55466923.92769036,2773346.196384518,58240270.12407488,444094.469071525,0.0,18782429.245549064,36684494.68214129,0.444094469071525,58.240270124074875
area,New technology,0.163,337,337,0,204,0,0,1,133,336,204,308817476.75422394,358994567.45465577,50177090.700431794,60182452.23084611,3009122.611542305,63191574.842388414,789609.2785223196,0.0,36391375.18648398,23791077.044362143,0.7896092785223197,63.19157484238841
area,Matched gap,0.163,337,337,0,204,99,0,0,133,238,105,308817476.75422394,308817581.75422394,105.0,2431959.806652978,121597.99033264891,2553557.796985627,444094.469071525,0.0,2431959.806652978,0.0,0.444094469071525,2.5535577969856273
area,General,0.164,337,337,0,204,98,0,0,133,239,106,308817476.75422394,362192900.7429439,53375423.98871994,55856153.96911336,2792807.698455668,58648961.66756903,448002.5070583857,0.0,19077636.576373056,36778517.39274031,0.4480025070583857,58.648961667569026
area,New technology,0.164,337,337,0,204,0,0,1,133,336,204,308817476.75422394,359363784.9530045,50546308.198780544,60551669.72919485,3027583.4864597428,63579253.2156546,789609.2785223196,0.0,36614635.15695319,23937034.572241664,0.7896092785223197,63.579253215654596
area,Matched gap,0.164,337,337,0,204,98,0,0,133,239,106,308817476.75422394,308817582.75422394,106.0,2480835.9803934125,124041.79901967064,2604877.779413083,448002.5070583857,0.0,2480835.9803934125,0.0,0.4480025070583857,2.604877779413083
area,General,0.165,337,337,0,204,98,0,0,133,239,106,308817476.75422394,362533487.0476337,53716010.29340969,56196740.2738031,2809837.013690155,59006577.28749326,448002.5070583857,0.0,19193963.628668025,37002776.64513508,0.4480025070583857,59.00657728749326
area,New technology,0.165,337,337,0,204,0,0,1,133,336,204,308817476.75422394,359733002.4513533,50915525.69712932,60920887.22754364,3046044.361377182,63966931.58892082,789609.2785223196,0.0,36837895.12742244,24082992.100121196,0.7896092785223197,63.966931588920815
area,Matched gap,0.165,337,337,0,204,98,0,0,133,239,106,308817476.75422394,308817582.75422394,106.0,2480835.9803934125,124041.79901967064,2604877.779413083,448002.5070583857,0.0,2480835.9803934125,0.0,0.4480025070583857,2.604877779413083
area,General,0.166,337,337,0,204,96,0,0,133,241,108,308817476.75422394,362874231.13302433,54056754.37880036,56636404.6189557,2831820.230947785,59468224.84990349,455803.9591285937,0.0,19674635.788150955,36961768.830804735,0.45580395912859367,59.468224849903486
area,New technology,0.166,337,337,0,204,0,0,1,133,336,204,308817476.75422394,360102219.949702,51284743.19547806,61290104.72589238,3064505.2362946197,64354609.962187,789609.2785223196,0.0,37061155.09789164,24228949.628000718,0.7896092785223197,64.354609962187
area,Matched gap,0.166,337,337,0,204,96,0,0,133,241,108,308817476.75422394,308817584.75422394,108.0,2579758.2401553425,128987.91200776713,2708746.1521631097,455803.9591285937,0.0,2579758.240155343,0.0,0.45580395912859367,2.7087461521631098
area,General,0.167,337,337,0,204,95,0,0,133,242,109,308817476.75422394,363215613.2397729,54398136.48554892,57027425.22737502,2851371.2613687515,59878796.488743775,459702.45551632525,0.0,19976427.66910486,37050997.55827016,0.45970245551632527,59.878796488743774
area,New technology,0.167,337,337,0,204,0,0,1,133,336,204,308817476.75422394,360471437.4480508,51653960.69382681,61659322.22424112,3082966.111212056,64742288.33545318,789609.2785223196,0.0,37284415.06836088,24374907.155880243,0.7896092785223197,64.74228833545318
area,Matched gap,0.167,337,337,0,204,95,0,0,133,242,109,308817476.75422394,308817585.75422394,109.0,2629397.7418261054,131469.88709130528,2760867.628917411,459702.45551632525,0.0,2629397.741826106,0.0,0.45970245551632527,2.7608676289174108
area,General,0.168,337,337,0,204,95,0,0,133,242,109,308817476.75422394,363557094.8279607,54739618.07373679,57368906.81556289,2868445.3407781445,60237352.15634104,459702.45551632525,0.0,20096046.99646476,37272859.81909812,0.45970245551632527,60.23735215634104
area,New technology,0.168,337,337,0,204,0,0,1,133,336,204,308817476.75422394,360840654.9463995,52023178.192175545,62028539.722589865,3101426.986129493,65129966.70871936,789609.2785223196,0.0,37507675.0388301,24520864.683759764,0.7896092785223197,65.12996670871935
area,Matched gap,0.168,337,337,0,204,95,0,0,133,242,109,308817476.75422394,308817585.75422394,109.0,2629397.7418261054,131469.88709130528,2760867.628917411,459702.45551632525,0.0,2629397.741826106,0.0,0.45970245551632527,2.7608676289174108
area,General,0.169,337,337,0,204,93,0,0,133,244,111,308817476.75422394,363898947.3997324,55081470.64550837,57811257.01120997,2890562.850560499,60701819.86177047,467484.1905351136,0.0,20586595.98114256,37224661.03006742,0.46748419053511364,60.701819861770474
area,New technology,0.169,337,337,0,204,0,0,1,133,336,204,308817476.75422394,361209872.4447483,52392395.69052429,62397757.22093859,3119887.86104693,65517645.081985526,789609.2785223196,0.0,37730935.00929932,24666822.21163928,0.7896092785223197,65.51764508198552
area,Matched gap,0.169,337,337,0,204,93,0,0,133,244,111,308817476.75422394,308817587.75422394,111.0,2729897.3657016144,136494.86828508074,2866392.2339866958,467484.1905351136,0.0,2729897.365701615,0.0,0.46748419053511364,2.8663922339866956
area,General,0.17,337,337,0,204,92,0,0,133,245,112,308817476.75422394,364241090.0167229,55423613.26249896,58204068.186625615,2910203.4093312807,61114271.5959569,471369.8112134165,0.0,20894972.41222636,37309095.77439925,0.47136981121341653,61.1142715959569
area,New technology,0.17,337,337,0,204,0,0,0,133,337,204,308817476.75422394,361579324.1690613,52761847.41483734,62871479.49035967,3143573.974517984,66015053.46487766,795501.041413649,0.0,38058699.75084087,24812779.739518806,0.795501041413649,66.01505346487765
area,Matched gap,0.17,337,337,0,204,92,0,0,133,245,112,308817476.75422394,308817588.75422394,112.0,2780566.9241266632,139028.34620633317,2919595.2703329967,471369.8112134165,0.0,2780566.924126664,0.0,0.47136981121341653,2.9195952703329966
area,General,0.171,337,337,0,204,91,0,0,133,246,113,308817476.75422394,364583504.1151012,55766027.36087727,58597476.21770671,2929873.810885336,61527350.02859205,475251.3647132478,0.0,21205543.69335347,37391932.52435324,0.4752513647132478,61.52735002859205
area,New technology,0.171,337,337,0,204,0,0,0,133,337,204,308817476.75422394,361949156.40135753,53131679.64713357,63241311.72265592,3162065.5861327965,66403377.30878872,795501.041413649,0.0,38282574.4552576,24958737.267398328,0.795501041413649,66.40337730878872
area,Matched gap,0.171,337,337,0,204,91,0,0,133,246,113,308817476.75422394,308817589.75422394,113.0,2831561.856829444,141578.0928414722,2973139.9496709164,475251.3647132478,0.0,2831561.856829444,0.0,0.4752513647132478,2.9731399496709163
area,General,0.172,337,337,0,204,90,0,0,133,247,114,308817476.75422394,364926240.08210605,56108763.32788205,58991481.10445322,2949574.055222661,61941055.15967588,479129.4808750923,0.0,21518309.82452387,37473171.27992936,0.47912948087509233,61.941055159675884
area,New technology,0.172,337,337,0,204,0,0,0,133,337,204,308817476.75422394,362318988.63365376,53501511.87942981,63611143.95495215,3180557.197747608,66791701.15269976,795501.041413649,0.0,38506449.1596743,25104694.79527785,0.795501041413649,66.79170115269976
area,Matched gap,0.172,337,337,0,204,90,0,0,133,247,114,308817476.75422394,308817590.75422394,114.0,2882831.7765711723,144141.58882855863,3026973.365399731,479129.4808750923,0.0,2882831.7765711723,0.0,0.47912948087509233,3.026973365399731
area,General,0.173,337,337,0,204,90,0,0,133,247,114,308817476.75422394,365269213.8094576,56451737.05523352,59334454.83180469,2966722.741590235,62301177.57339493,479129.4808750923,0.0,21643416.27699203,37691038.554812655,0.47912948087509233,62.30117757339493
area,New technology,0.173,337,337,0,204,0,0,0,133,337,204,308817476.75422394,362688820.86595,53871344.11172604,63980976.18724838,3199048.809362419,67180024.9966108,795501.041413649,0.0,38730323.864091,25250652.323157366,0.795501041413649,67.18002499661081
area,Matched gap,0.173,337,337,0,204,90,0,0,133,247,114,308817476.75422394,308817590.75422394,114.0,2882831.7765711723,144141.58882855863,3026973.365399731,479129.4808750923,0.0,2882831.7765711723,0.0,0.47912948087509233,3.026973365399731
area,General,0.174,337,337,0,204,90,0,0,133,247,114,308817476.75422394,365612187.53680897,56794710.78258499,59677428.55915616,2983871.427957808,62661299.98711397,479129.4808750923,0.0,21768522.7294602,37908905.82969597,0.47912948087509233,62.66129998711397
area,New technology,0.174,337,337,0,204,0,0,0,133,337,204,308817476.75422394,363058653.0982462,54241176.34402227,64350808.41954461,3217540.42097723,67568348.84052184,795501.041413649,0.0,38954198.56850772,25396609.85103689,0.795501041413649,67.56834884052184
area,Matched gap,0.174,337,337,0,204,90,0,0,133,247,114,308817476.75422394,308817590.75422394,114.0,2882831.7765711723,144141.58882855863,3026973.365399731,479129.4808750923,0.0,2882831.7765711723,0.0,0.47912948087509233,3.026973365399731
area,General,0.175,337,337,0,204,87,0,0,133,250,117,308817476.75422394,365955512.5032537,57138035.74902973,60177076.8986854,3008853.8449342703,63185930.74361967,490732.37168738426,0.0,22469777.31829488,37707299.58039051,0.49073237168738426,63.18593074361967
area,New technology,0.175,337,337,0,204,0,0,0,133,337,204,308817476.75422394,363428485.3305425,54611008.576318495,64720640.65184083,3236032.0325920414,67956672.68443288,795501.041413649,0.0,39178073.27292441,25542567.378916413,0.795501041413649,67.95667268443287
