adcode,context,npv_musd,display_y,display_row
620300,area,1.396336501182015,13.040994542756781,13
620400,area,1.1655732183475054,13.028178490876456,13
620500,area,0.7260135522936702,13.0,13
620600,area,1.3682504896279977,13.0,13
620700,area,1.4644292025112928,13.0,13
620800,area,0.8292975838126645,13.0,13
620900,area,1.5690306385522723,13.0,13
621000,area,0.9636089934262937,13.0,13
621100,area,1.014957771203044,13.0,13
621200,area,0.5698389583413865,13.0,13
622900,area,1.1437302602128705,13.101448766547268,13
623000,area,1.1361766410653746,13.0,13
110000,area,1.2918122195486246,15.407055153250266,14
120000,area,1.2831262623944604,14.910781240828687,14
130100,area,1.159929575156431,15.011444955841004,14
130200,area,1.1860927216167905,14.822426571406382,14
130300,area,1.2351537102582308,14.73309689710344,14
