context,strategy,share,before_viable,after_viable,new_viable,before_si,after_si,before_sj,after_sj,before_t,after_t,switches,before_npv_usd,after_npv_usd,private_gain_usd,direct_support_usd,admin_usd,total_public_usd,additional_discounted_mwh,new_support_usd,switch_support_usd,same_support_usd
cap,New technology,0.20400000000000001,258,312,54,123,0,135,312,0,0,123,30615326.90499036,51966859.51667561,21351532.611685246,24504480.0,1225224.0,25729704.0,500383.6421257054,4241160.0,9660420.0,10602900.0
cap,Matched gap,0.20400000000000001,258,315,57,123,315,135,0,0,0,135,30615326.90499036,30615518.90499036,192.00000000000182,5277941.941106005,263897.09705530026,5541839.038161305,1087750.7026293282,3429258.378947928,1848683.5621580766,0.0
cap,General,0.20500000000000002,258,315,57,123,315,135,0,0,0,135,30615326.90499036,61418084.84758255,30802757.9425922,36080507.8836982,1804025.3941849102,37884533.27788311,1087750.7026293282,6528853.807526342,15463074.807299228,14088579.268872632
cap,New technology,0.20500000000000002,258,312,54,123,0,135,312,0,0,123,30615326.90499036,52086979.51667561,21471652.611685246,24624600.0,1231230.0,25855830.0,500383.6421257054,4261950.0,9707775.0,10654875.0
cap,Matched gap,0.20500000000000002,258,315,57,123,315,135,0,0,0,135,30615326.90499036,30615518.90499036,192.00000000000182,5277941.941106005,263897.09705530026,5541839.038161305,1087750.7026293282,3429258.378947928,1848683.5621580766,0.0
cap,General,0.20600000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61594546.03316202,30979219.128171656,36486710.426964924,1824335.5213482464,38311045.94831317,1115850.186924941,6790901.940665397,15538504.440505568,14157304.045793964
cap,New technology,0.20600000000000002,258,312,54,123,0,135,312,0,0,123,30615326.90499036,52207099.51667561,21591772.611685246,24744720.0,1237236.0,25981956.0,500383.6421257054,4282740.0,9755130.0,10706850.0
cap,Matched gap,0.20600000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000182,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580766,0.0
cap,General,0.20700000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61771665.98669097,31156339.081700608,36663830.380493894,1833191.5190246948,38497021.899518594,1115850.186924941,6823867.484066686,15613934.07371191,14226028.822715288
cap,New technology,0.20700000000000002,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52327267.45789556,21711940.552905202,24944535.0,1247226.75,26191761.75,513423.83824636217,4383225.0,9802485.0,10758825.0
cap,Matched gap,0.20700000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000182,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580766,0.0
cap,General,0.20800000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,61948785.94021993,31333459.035229567,36840950.33402284,1842047.5167011423,38682997.85072399,1115850.186924941,6856833.0274679735,15689363.706918243,14294753.599636625
cap,New technology,0.20800000000000002,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52447772.45789556,21832445.552905202,25065040.0,1253252.0,26318292.0,513423.83824636217,4404400.0,9849840.0,10810800.0
cap,Matched gap,0.20800000000000002,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000182,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580766,0.0
cap,General,0.209,258,317,59,123,317,135,0,0,0,135,30615326.90499036,62125905.89374887,31510578.988758516,37018070.28755179,1850903.5143775896,38868973.801929384,1115850.186924941,6889798.57086926,15764793.340124577,14363478.376557956
cap,New technology,0.209,258,313,55,123,0,135,313,0,0,123,30615326.90499036,52568277.45789556,21952950.552905202,25185545.0,1259277.25,26444822.25,513423.83824636217,4425575.0,9897195.0,10862775.0
cap,Matched gap,0.209,258,317,59,123,317,135,0,0,0,135,30615326.90499036,30615520.90499036,194.00000000000182,5507685.298793271,275384.2649396636,5783069.563732935,1115850.186924941,3659001.736635195,1848683.5621580766,0.0
cap,General,0.21,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62303056.57113727,31687729.66614691,37312525.22606838,1865626.261303419,39178151.487371795,1129839.0895156334,7040099.099258184,15840222.973330915,14432203.153479278
cap,New technology,0.21,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52688944.12947069,22073617.22448033,25386900.0,1269345.0,26656245.0,526438.0026258982,4527600.0,9944550.0,10914750.0
cap,Matched gap,0.21,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.211,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62480735.26268998,31865408.357699625,37490203.91762109,1874510.1958810547,39364714.113502145,1129839.0895156334,7073623.380683226,15915652.606537256,14500927.93040061
cap,New technology,0.211,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52809834.12947069,22194507.22448033,25507790.0,1275389.5,26783179.5,526438.0026258982,4549160.0,9991905.0,10966725.0
cap,Matched gap,0.211,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.212,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62658413.95424269,32043087.04925233,37667882.6091738,1883394.13045869,39551276.73963249,1129839.0895156334,7107147.662108265,15991082.239743596,14569652.707321944
cap,New technology,0.212,258,314,56,123,0,135,314,0,0,123,30615326.90499036,52930724.12947069,22315397.22448033,25628680.0,1281434.0,26910114.0,526438.0026258982,4570720.0,10039260.0,11018700.0
cap,Matched gap,0.212,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.213,258,318,60,123,318,135,0,0,0,135,30615326.90499036,62836092.6457954,32220765.740805037,37845561.3007265,1892278.0650363252,39737839.36576283,1129839.0895156334,7140671.943533303,16066511.872949932,14638377.484243276
cap,New technology,0.213,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53051614.12947069,22436287.22448033,25749570.0,1287478.5,27037048.5,526438.0026258982,4592280.0,10086615.0,11070675.0
cap,Matched gap,0.213,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.214,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63013771.337348096,32398444.432357736,38023239.9922792,1901161.9996139603,39924401.991893165,1129839.0895156334,7174196.22495834,16141941.506156264,14707102.261164594
cap,New technology,0.214,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53172504.12947069,22557177.22448033,25870460.0,1293523.0,27163983.0,526438.0026258982,4613840.0,10133970.0,11122650.0
cap,Matched gap,0.214,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.215,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63191450.0289008,32576123.123910442,38200918.683831915,1910045.9341915958,40110964.618023515,1129839.0895156334,7207720.506383379,16217371.139362603,14775827.038085928
cap,New technology,0.215,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53293394.12947069,22678067.22448033,25991350.0,1299567.5,27290917.5,526438.0026258982,4635400.0,10181325.0,11174625.0
cap,Matched gap,0.215,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.216,258,318,60,123,318,135,0,0,0,135,30615326.90499036,63369128.720453516,32753801.815463148,38378597.37538462,1918929.8687692313,40297527.24415386,1129839.0895156334,7241244.787808417,16292800.77256894,14844551.815007262
cap,New technology,0.216,258,314,56,123,0,135,314,0,0,123,30615326.90499036,53414284.12947069,22798957.22448033,26112240.0,1305612.0,27417852.0,526438.0026258982,4656960.0,10228680.0,11226600.0
cap,Matched gap,0.216,258,318,60,123,318,135,0,0,0,135,30615326.90499036,30615521.90499036,195.00000000000182,5624990.559921469,281249.5279960734,5906240.087917542,1129839.0895156334,3776306.9977633925,1848683.5621580766,0.0
cap,General,0.217,258,319,61,123,319,135,0,0,0,135,30615326.90499036,63547362.11819901,32932035.213208657,38677522.21809122,1933876.1109045611,40611398.32899578,1143743.3125105035,7396015.220387352,16368230.405775283,14913276.591928585
cap,New technology,0.217,258,316,58,123,0,135,316,0,0,123,30615326.90499036,53535638.91957025,22920312.0145799,26400220.0,1320011.0,27720231.0,552335.1175587033,4845610.0,10276035.0,11278575.0
cap,Matched gap,0.217,258,319,61,123,319,135,0,0,0,135,30615326.90499036,30615522.90499036,196.00000000000182,5745683.00488256,287284.150244128,6032967.155126688,1143743.3125105035,3896999.4427244836,1848683.5621580766,0.0
cap,General,0.218,258,319,61,123,319,135,0,0,0,135,30615326.90499036,63725599.54777548,33110272.642785117,38855759.647667676,1942787.982383384,40798547.63005106,1143743.3125105035,7430098.23983614,16443660.038981616,14982001.368849916
cap,New technology,0.218,258,317,59,123,0,135,317,0,0,123,30615326.90499036,53657313.53501694,23041986.630026586,26605810.0,1330290.5,27936100.5,565268.6055350285,4951870.0,10323390.0,11330550.0
cap,Matched gap,0.218,258,319,61,123,319,135,0,0,0,135,30615326.90499036,30615522.90499036,196.00000000000182,5745683.00488256,287284.150244128,6032967.155126688,1143743.3125105035,3896999.4427244836,1848683.5621580766,0.0
cap,General,0.219,258,319,61,123,319,135,0,0,0,135,30615326.90499036,63903836.97735193,33288510.072361577,39033997.07724415,1951699.8538622074,40985696.93110636,1143743.3125105035,7464181.259284929,16519089.672187956,15050726.14577125
cap,New technology,0.219,258,317,59,123,0,135,317,0,0,123,30615326.90499036,53779358.53501694,23164031.630026586,26727855.0,1336392.75,28064247.75,565268.6055350285,4974585.0,10370745.0,11382525.0
cap,Matched gap,0.219,258,319,61,123,319,135,0,0,0,135,30615326.90499036,30615522.90499036,196.00000000000182,5745683.00488256,287284.150244128,6032967.155126688,1143743.3125105035,3896999.4427244836,1848683.5621580766,0.0
cap,General,0.22,258,320,62,123,320,135,0,0,0,135,30615326.90499036,64082164.99866572,33466838.093675353,39335156.87204574,1966757.8436022871,41301914.71564803,1157594.0272922055,7621186.643958861,16594519.305394296,15119450.922692588
cap,New technology,0.22,258,317,59,123,0,135,317,0,0,123,30615326.90499036,53901403.53501694,23286076.630026586,26849900.0,1342495.0,28192395.0,565268.6055350285,4997300.0,10418100.0,11434500.0
cap,Matched gap,0.22,258,320,62,123,320,135,0,0,0,135,30615326.90499036,30615523.90499036,197.00000000000182,5868515.778370379,293425.7889185189,6161941.567288898,1157594.0272922055,4019832.216212302,1848683.5621580766,0.0
cap,General,0.221,258,321,63,123,321,135,0,0,0,135,30615326.90499036,64261219.34736051,33645892.44237013,39637434.14289483,1981871.7071447414,41619305.85003957,1171434.963357245,7779309.504680292,16669948.93860063,15188175.699613906
cap,New technology,0.221,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54023448.53501694,23408121.630026586,26971945.0,1348597.25,28320542.25,565268.6055350285,5020015.0,10465455.0,11486475.0
cap,Matched gap,0.221,258,321,63,123,321,135,0,0,0,135,30615326.90499036,30615524.90499036,198.00000000000182,5991739.700524698,299586.98502623494,6291326.685550933,1171434.963357245,4143056.138366621,1848683.5621580766,0.0
cap,General,0.222,258,321,63,123,321,135,0,0,0,135,30615326.90499036,64440574.25298445,33825247.347994104,39816789.04851879,1990839.4524259397,41807628.50094473,1171434.963357245,7814510.0001765825,16745378.571806971,15256900.47653524
cap,New technology,0.222,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54145493.53501694,23530166.630026586,27093990.0,1354699.5,28448689.5,565268.6055350285,5042730.0,10512810.0,11538450.0
cap,Matched gap,0.222,258,321,63,123,321,135,0,0,0,135,30615326.90499036,30615524.90499036,198.00000000000182,5991739.700524698,299586.98502623494,6291326.685550933,1171434.963357245,4143056.138366621,1848683.5621580766,0.0
cap,General,0.223,258,321,63,123,321,135,0,0,0,135,30615326.90499036,64619929.15860841,34004602.25361806,39996143.95414276,1999807.197707138,41995951.151849896,1171434.963357245,7849710.495672879,16820808.20501331,15325625.253456574
cap,New technology,0.223,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54267538.53501694,23652211.630026586,27216035.0,1360801.75,28576836.75,565268.6055350285,5065445.0,10560165.0,11590425.0
cap,Matched gap,0.223,258,321,63,123,321,135,0,0,0,135,30615326.90499036,30615524.90499036,198.00000000000182,5991739.700524698,299586.98502623494,6291326.685550933,1171434.963357245,4143056.138366621,1848683.5621580766,0.0
cap,General,0.224,258,321,63,123,321,135,0,0,0,135,30615326.90499036,64799284.064232364,34183957.15924202,40175498.859766714,2008774.9429883359,42184273.80275505,1171434.963357245,7884910.99116917,16896237.838219646,15394350.030377897
cap,New technology,0.224,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54389583.53501694,23774256.630026586,27338080.0,1366904.0,28704984.0,565268.6055350285,5088160.0,10607520.0,11642400.0
cap,Matched gap,0.224,258,321,63,123,321,135,0,0,0,135,30615326.90499036,30615524.90499036,198.00000000000182,5991739.700524698,299586.98502623494,6291326.685550933,1171434.963357245,4143056.138366621,1848683.5621580766,0.0
cap,General,0.225,258,322,64,123,322,135,0,0,0,135,30615326.90499036,64978952.447194636,34363625.542204276,40480569.82073457,2024028.4910367285,42504598.311771296,1185221.4080260028,8045827.542009355,16971667.471425984,15463074.807299228
cap,New technology,0.225,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54511628.53501694,23896301.630026586,27460125.0,1373006.25,28833131.25,565268.6055350285,5110875.0,10654875.0,11694375.0
cap,Matched gap,0.225,258,322,64,123,322,135,0,0,0,135,30615326.90499036,30615525.90499036,199.00000000000182,6117143.278530289,305857.1639265145,6423000.442456804,1185221.4080260028,4268459.716372212,1848683.5621580766,0.0
cap,General,0.226,258,323,65,123,323,135,0,0,0,135,30615326.90499036,65159077.24907528,34543750.34408492,40786758.25774993,2039337.9128874966,42826096.17063743,1198991.3262665323,8207861.568897044,17047097.10463232,15531799.584220562
cap,New technology,0.226,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54633673.53501694,24018346.630026586,27582170.0,1379108.5,28961278.5,565268.6055350285,5133590.0,10702230.0,11746350.0
cap,Matched gap,0.226,258,323,65,123,323,135,0,0,0,135,30615326.90499036,30615526.90499036,200.00000000000182,6243207.913665003,312160.39568325016,6555368.3093482535,1198991.3262665323,4394524.351506926,1848683.5621580766,0.0
cap,General,0.227,258,324,66,123,324,135,0,0,0,135,30615326.90499036,65339963.938131675,34724637.033141315,41094064.170812786,2054703.2085406394,43148767.37935343,1212752.3547852682,8371013.071832232,17122526.737838656,15600524.361141894
cap,New technology,0.227,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54755718.53501694,24140391.630026586,27704215.0,1385210.75,29089425.75,565268.6055350285,5156305.0,10749585.0,11798325.0
cap,Matched gap,0.227,258,324,66,123,324,135,0,0,0,135,30615326.90499036,30615527.90499036,201.00000000000182,6369628.137671459,318481.4068835729,6688109.544555032,1212752.3547852682,4520944.575513381,1848683.5621580766,0.0
cap,General,0.228,258,324,66,123,324,135,0,0,0,135,30615326.90499036,65520995.0578269,34905668.15283653,41275095.29050798,2063754.764525399,43338850.05503338,1212752.3547852682,8407889.781399775,17197956.371044993,15669249.138063213
cap,New technology,0.228,258,317,59,123,0,135,317,0,0,123,30615326.90499036,54877763.53501694,24262436.630026586,27826260.0,1391313.0,29217573.0,565268.6055350285,5179020.0,10796940.0,11850300.0
cap,Matched gap,0.228,258,324,66,123,324,135,0,0,0,135,30615326.90499036,30615527.90499036,201.00000000000182,6369628.137671459,318481.4068835729,6688109.544555032,1212752.3547852682,4520944.575513381,1848683.5621580766,0.0
cap,General,0.229,258,324,66,123,324,135,0,0,0,135,30615326.90499036,65702026.17752211,35086699.27253174,41456126.410203196,2072806.32051016,43528932.73071336,1212752.3547852682,8444766.490967318,17273386.00425133,15737973.914984547
