context,strategy,share,adcode,city,province,before_choice,after_choice,before_npv_usd,after_npv_usd,support_usd,admin_usd,private_gain_usd,before_discounted_mwh,after_discounted_mwh,additional_discounted_mwh,new_viable,switch,support_si_usd,support_sj_usd,support_t_usd
area,New technology,0.3,370500,东营,山东,2,2,1258823.5870268908,1588051.0935220541,329227.50649516325,16461.375324758163,329227.5064951633,35478.17899981791,35478.17899981791,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,370600,烟台,山东,2,2,1174764.2380469672,1503991.7445421305,329227.50649516325,16461.375324758163,329227.5064951633,34427.437137568864,34427.437137568864,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,370700,潍坊,山东,2,2,1121370.8137634126,1450598.320258576,329227.50649516325,16461.375324758163,329227.5064951633,33760.01933402444,33760.01933402444,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,370800,济宁,山东,2,2,1057213.8479582719,1386441.3544534352,329227.50649516325,16461.375324758163,329227.5064951633,32958.05726146017,32958.05726146017,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,370900,泰安,山东,2,2,1137526.559902592,1466754.0663977554,329227.50649516325,16461.375324758163,329227.5064951633,33961.96616076418,33961.96616076418,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371000,威海,山东,2,2,1204399.356407453,1533626.8629026164,329227.50649516325,16461.375324758163,329227.5064951633,34797.87611707494,34797.87611707494,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371100,日照,山东,2,2,1098914.256156122,1428141.7626512854,329227.50649516325,16461.375324758163,329227.5064951633,33479.3123639333,33479.3123639333,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371300,临沂,山东,0,2,1001960.2751413174,1325139.2231412365,329227.50649516325,16461.375324758163,323178.94799991907,27748.409942632174,32191.780620057692,4443.370677425519,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371400,德州,山东,2,2,1226739.8029184602,1555967.3094136235,329227.50649516325,16461.375324758163,329227.5064951633,35077.13169846253,35077.13169846253,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371500,聊城,山东,2,2,1203316.9769788957,1532544.483474059,329227.50649516325,16461.375324758163,329227.5064951633,34784.346374217974,34784.346374217974,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371600,滨州,山东,2,2,1203368.0660408225,1532595.5725359858,329227.50649516325,16461.375324758163,329227.5064951633,34784.98498749206,34784.98498749206,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,371700,菏泽,山东,0,2,981562.3785692037,1304277.731161257,329227.50649516325,16461.375324758163,322715.35259205336,27493.436235480753,31931.011970307947,4437.5757348271945,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410100,郑州,河南,2,2,1011412.2585863447,1340639.7650815079,329227.50649516325,16461.375324758163,329227.5064951632,32385.537394311086,32385.537394311086,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410200,开封,河南,2,2,1064354.697724965,1393582.2042201282,329227.50649516325,16461.375324758163,329227.5064951633,33047.31788354384,33047.31788354384,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410300,洛阳,河南,0,2,958648.7111805787,1281256.5231277128,329227.50649516325,16461.375324758163,322607.8119471341,27207.01539312294,31643.246869888648,4436.231476765708,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410400,平顶山,河南,0,2,905303.5806954915,1218984.6932457283,329227.50649516325,16461.375324758163,313681.11255023675,26540.201262059352,30864.84899636384,4324.647734304486,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410500,安阳,河南,2,2,1119628.935541174,1448856.4420363372,329227.50649516325,16461.375324758163,329227.5064951633,33738.24585624644,33738.24585624644,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410600,鹤壁,河南,2,2,1099480.0152662976,1428707.521761461,329227.50649516325,16461.375324758163,329227.5064951633,33486.3843528105,33486.3843528105,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410700,新乡,河南,2,2,1066636.9282051204,1395864.4347002837,329227.50649516325,16461.375324758163,329227.5064951633,33075.84576454578,33075.84576454578,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410800,焦作,河南,2,2,1018344.0021547807,1347571.5086499439,329227.50649516325,16461.375324758163,329227.5064951632,32472.184188916537,32472.184188916537,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,410900,濮阳,河南,2,2,1109482.9974841548,1438710.503979318,329227.50649516325,16461.375324758163,329227.5064951633,33611.42163053371,33611.42163053371,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411000,许昌,河南,2,2,1035831.3176421126,1365058.8241372758,329227.50649516325,16461.375324758163,329227.5064951632,32690.775632508183,32690.775632508183,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411100,漯河,河南,0,2,998171.0911960192,1325290.6508575648,329227.50649516325,16461.375324758163,327119.55966154556,27701.045143315943,32193.6734665118,4492.628323195855,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411200,三门峡,河南,2,2,1019037.5242592382,1348265.0307544013,329227.50649516325,16461.375324758163,329227.5064951632,32480.85321522225,32480.85321522225,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411300,南阳,河南,0,2,865323.2199488985,1171833.710305327,329227.50649516325,16461.375324758163,306510.49035642855,26040.446752726937,30275.461709608822,4235.014956881885,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411400,商丘,河南,0,2,956772.2216038448,1275783.9948467968,329227.50649516325,16461.375324758163,319011.77324295207,27183.55927341376,31574.840266377196,4391.280992963435,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411500,信阳,河南,0,2,771494.586410459,1061640.8646084017,329227.50649516325,16461.375324758163,290146.27819794265,24867.588833496444,28898.051138397255,4030.4623049008114,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411600,周口,河南,0,2,999029.73538022,1325825.6712486632,329227.50649516325,16461.375324758163,326795.9358684432,27711.778195618455,32200.361221400526,4488.583025782071,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,411700,驻马店,河南,0,2,886325.7438951066,1194531.3285334986,329227.50649516325,16461.375324758163,308205.58463839197,26302.97830205454,30559.18193746097,4256.203635406429,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420100,武汉,湖北,0,2,766950.3342712387,1057838.2082046769,329227.50649516325,16461.375324758163,290887.8739334382,24810.785681756188,28850.517933350697,4039.732251594509,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420200,黄石,湖北,0,2,651034.1114333275,924202.8022693491,329227.50649516325,16461.375324758163,273168.69083602156,23361.832896282296,27180.0753591591,3818.242462876802,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420300,十堰,湖北,0,2,623650.406570622,891362.1618206371,329227.50649516325,16461.375324758163,267711.75525001506,23019.53658549848,26769.5673535502,3750.030768051718,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420500,宜昌,湖北,0,2,606149.4315300962,872178.9978617323,329227.50649516325,16461.375324758163,266029.56633163604,22800.77439749191,26529.777804063888,3729.0034065719774,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420600,襄阳,湖北,0,2,784059.3066488213,1078008.8535187636,329227.50649516325,16461.375324758163,293949.5468699422,25024.64783647597,29102.65099977678,4078.0031633008075,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420700,鄂州,湖北,0,2,654061.7174224951,927306.0405508764,329227.50649516325,16461.375324758163,273244.3231283813,23399.677971146895,27218.86583767819,3819.1878665312943,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420800,荆门,湖北,0,2,791242.8788952645,1084524.5557756864,329227.50649516325,16461.375324758163,293281.67688042193,25114.442489556513,29184.09727798832,4069.654788431806,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,420900,孝感,湖北,0,2,826887.718621206,1126528.446356142,329227.50649516325,16461.375324758163,299640.72773493594,25560.002986130785,29709.14591024401,4149.142924113225,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,421000,荆州,湖北,0,2,682792.689256511,960027.2533364214,329227.50649516325,16461.375324758163,277234.5640799104,23758.815119072093,27627.8809974975,3869.0658784254083,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,421100,黄冈,湖北,0,2,731817.7127796514,1016796.5389088762,329227.50649516325,16461.375324758163,284978.82612922485,24371.62791311135,28337.497067153192,3965.8691540418404,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,421200,咸宁,湖北,0,2,692062.5316078648,973205.9356527135,329227.50649516325,16461.375324758163,281143.40404484875,23874.688148464018,27792.614526451154,3917.926377987136,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,421300,随州,湖北,0,2,788192.4995643562,1080718.2817686298,329227.50649516325,16461.375324758163,292525.7822042736,25076.312747920158,29136.51885290011,4060.206104979952,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,422800,恩施,湖北,0,2,332094.58377240226,554642.0446179505,329227.50649516325,16461.375324758163,222547.4608455482,19375.088800520738,22560.56588851662,3185.4770879958814,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430100,长沙,湖南,0,2,611440.0142423318,879535.3528186469,329227.50649516325,16461.375324758163,268095.3385763151,22866.906681394852,26621.732241025322,3754.82555963047,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430200,株洲,湖南,0,2,594504.8853205526,860456.8705685162,329227.50649516325,16461.375324758163,265951.9852479636,22655.217569872613,26383.251212898685,3728.0336430260722,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430300,湘潭,湖南,0,2,596261.8477211344,861345.692767035,329227.50649516325,16461.375324758163,265083.84504590055,22677.179599879888,26394.36149038017,3717.1818905002838,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430400,衡阳,湖南,0,2,569991.9128157413,831250.0046507381,329227.50649516325,16461.375324758163,261258.09183499683,22348.80541356247,26018.165388926463,3669.3599753639937,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430500,邵阳,湖南,0,2,491941.4961066386,740652.2119587475,329227.50649516325,16461.375324758163,248710.7158521089,21373.175204698688,24885.692980276577,3512.5177755778896,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430600,岳阳,湖南,0,2,637362.2307942907,907726.8663891815,329227.50649516325,16461.375324758163,270364.6355948908,23190.93438829434,26974.126160657,3783.191772362661,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430700,常德,湖南,0,2,551581.872428078,808180.935567497,329227.50649516325,16461.375324758163,256599.06313941907,22118.679908716687,25729.802025385947,3611.1221166692594,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430800,张家界,湖南,0,2,404162.2466809855,636723.2072579403,329227.50649516325,16461.375324758163,232560.96057695482,20275.93458687803,23586.58042151649,3310.6458346384607,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,430900,益阳,湖南,0,2,532028.5252320926,785903.5116024057,329227.50649516325,16461.375324758163,253874.9863703131,21874.26306876686,25451.334225822306,3577.071157055445,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,431000,郴州,湖南,0,2,486720.70625137823,734280.2824425459,329227.50649516325,16461.375324758163,247559.57619116764,21307.915331507935,24806.043861324062,3498.1285298161274,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,431100,永州,湖南,0,2,516633.8634356228,770846.660653244,329227.50649516325,16461.375324758163,254212.79721762118,21681.829796310994,25263.123588957787,3581.293792646793,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,431200,怀化,湖南,0,2,411755.6148976536,645140.5290942739,329227.50649516325,16461.375324758163,233384.91419662035,20370.85168958638,23691.79694447066,3320.945254884282,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,431300,娄底,湖南,0,2,479645.3207189276,726016.5509932763,329227.50649516325,16461.375324758163,246371.2302743487,21219.473012352304,24702.74721820819,3483.274205855887,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,433100,湘西,湖南,0,2,372734.2035883629,600820.6478822273,329227.50649516325,16461.375324758163,228086.44429386442,19883.084048220247,23137.798429320075,3254.7143810998277,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440100,广州,广东,0,2,713147.0980181086,999115.616064684,329227.50649516325,16461.375324758163,285968.51804657537,24138.245228592063,28116.48553160079,3978.240303008726,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440200,韶关,广东,0,2,578726.8241124382,843411.136643111,329227.50649516325,16461.375324758163,264684.31253067276,22457.991804771187,26170.179538831122,3712.187734059935,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440300,深圳,广东,0,2,818003.0588787767,1117910.3817005593,329227.50649516325,16461.375324758163,299907.32282178255,25448.94473935042,29601.42010204923,4152.4753626988095,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440400,珠海,广东,0,2,840813.1523452636,1142291.1606531758,329227.50649516325,16461.375324758163,301478.00830791215,25734.070907681504,29906.179838956934,4172.10893127543,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440500,汕头,广东,0,2,862014.7320725729,1165784.0919489034,329227.50649516325,16461.375324758163,303769.3598763305,25999.090654272866,30199.84148015353,4200.750825880663,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440600,佛山,广东,0,2,658758.01872908,935782.8284248554,329227.50649516325,16461.375324758163,277024.8096957754,23458.381737479205,27324.825686102926,3866.4439486237206,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440700,江门,广东,0,2,673741.0439622883,951974.6177546708,329227.50649516325,16461.375324758163,278233.5737923825,23645.669552894313,27527.22305272562,3881.5534998313087,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440800,湛江,广东,0,2,888924.8565833512,1200751.3439849454,329227.50649516325,16461.375324758163,311826.4874015943,26335.467210657596,30636.932130604055,4301.464919946458,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,440900,茂名,广东,0,2,755014.9847054684,1045705.8668179752,329227.50649516325,16461.375324758163,290690.8821125068,24661.59381218406,28698.86366601693,4037.2698538328696,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441200,肇庆,广东,0,2,622219.9219756564,894101.4094907262,329227.50649516325,16461.375324758163,271881.4875150698,23001.65552806141,26803.80794942631,3802.1524213649027,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441300,惠州,广东,0,2,787419.3687615014,1085361.0325388345,329227.50649516325,16461.375324758163,297941.6637773331,25066.648612884474,29194.553237527667,4127.9046246431935,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441400,梅州,广东,0,2,702863.3277155341,986987.9207617787,329227.50649516325,16461.375324758163,284124.5930462446,24009.698099809884,27964.889340314465,3955.1912405045805,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441500,汕尾,广东,0,2,865696.7604400899,1169913.181184057,329227.50649516325,16461.375324758163,304216.42074396706,26045.116008866833,30251.455095592944,4206.339086726111,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441600,河源,广东,0,2,726321.6651047054,1013859.7904817155,329227.50649516325,16461.375324758163,287538.1253770101,24302.927317174523,28300.787711813682,3997.8603946391595,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441700,阳江,广东,0,2,694600.9071738607,974953.2399285894,329227.50649516325,16461.375324758163,280352.33275472873,23906.417843038966,27814.455829899605,3908.0379868606396,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441800,清远,广东,0,2,602907.353128873,871990.3596498966,329227.50649516325,16461.375324758163,269083.0065210236,22760.24841747662,26527.419826415946,3767.1714089393245,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,441900,东莞,广东,0,2,801304.3352004556,1100972.5951501275,329227.50649516325,16461.375324758163,299668.2599496719,25240.2106933714,29389.697770168827,4149.487076797428,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,442000,中山,广东,0,2,788500.4288466203,1083947.7940434448,329227.50649516325,16461.375324758163,295447.36519682454,25080.161863948462,29176.88775633529,4096.7258923868285,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,445100,潮州,广东,0,2,842357.561294296,1146664.7841334585,329227.50649516325,16461.375324758163,304307.22283916245,25753.37601954441,29960.85013246047,4207.474112916061,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,445200,揭阳,广东,0,2,792386.1084488448,1089041.7619146705,329227.50649516325,16461.375324758163,296655.6534658257,25128.732858976266,29240.56235472562,4111.829495749353,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,445300,云浮,广东,0,2,664259.8787211026,942218.4654745376,329227.50649516325,16461.375324758163,277958.58675343497,23527.154987379487,27405.271149223958,3878.116161844471,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450100,南宁,广西,0,2,540018.3885010574,797112.9205994867,329227.50649516325,16461.375324758163,257094.53209842928,21974.136359628927,25591.45183828582,3617.315478656892,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450200,柳州,广西,0,2,445394.6895922741,686457.003681418,329227.50649516325,16461.375324758163,241062.31408914394,20791.340123269132,24208.252876809962,3416.9127535408297,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450300,桂林,广西,0,2,440981.31804420234,682185.6652299197,329227.50649516325,16461.375324758163,241204.34718571737,20736.172978918235,24154.861146166233,3418.6881672479976,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450400,梧州,广西,0,2,636281.6341154843,909139.0747291443,329227.50649516325,16461.375324758163,272857.44061366003,23177.426929809262,26991.778764906543,3814.351835097281,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450500,北海,广西,0,2,878740.6862706387,1186246.9741476139,329227.50649516325,16461.375324758163,307506.28787697514,26208.165081748688,30455.627507637408,4247.46242588872,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450600,防城港,广西,0,2,703539.9532018164,983128.9580262171,329227.50649516325,16461.375324758163,279589.00482440065,24018.155918388413,27916.652306119948,3898.496387731535,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450700,钦州,广西,0,2,704447.8827373965,985897.4571664429,329227.50649516325,16461.375324758163,281449.57442904636,24029.505037583163,27951.258545372773,3921.75350778961,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450800,贵港,广西,0,2,556395.4362208159,816233.6569807553,329227.50649516325,16461.375324758163,259838.2207599394,22178.849456125903,25830.461043051673,3651.61158692577,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,450900,玉林,广西,0,2,675336.4048164979,953895.3528866121,329227.50649516325,16461.375324758163,278558.94807011413,23665.61156357193,27551.232241874888,3885.6206783029593,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,451000,百色,广西,0,2,529990.516774381,784492.0844980705,329227.50649516325,16461.375324758163,254501.56772368948,21848.78796304547,25433.691387018116,3584.903423972646,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,451100,贺州,广西,0,2,538710.6678200155,797021.0596895469,329227.50649516325,16461.375324758163,258310.39186953148,21957.7898511159,25590.303576911574,3632.513725795674,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,451200,河池,广西,0,2,411628.54729973193,646150.7701783518,329227.50649516325,16461.375324758163,234522.22287861985,20369.26334461235,23704.42495802163,3335.16161340928,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,451300,来宾,广西,0,2,551847.9203066264,810827.5898827966,329227.50649516325,16461.375324758163,258979.66957617027,22122.005507198533,25762.88520432719,3640.8796971286574,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,451400,崇左,广西,0,2,491689.8494309257,742624.7767437479,329227.50649516325,16461.375324758163,250934.9273128222,21370.02962125228,24910.35004008908,3540.3204188368,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,460100,海口,海南,0,2,993717.9965539181,1319422.2573310593,329227.50649516325,16461.375324758163,325704.2607771412,27645.38146028968,32120.318547430477,4474.937087140799,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,460200,三亚,海南,2,2,1024003.623665111,1353231.1301602742,329227.50649516325,16461.375324758163,329227.5064951632,32542.92945779566,32542.92945779566,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,460300,三沙,海南,2,2,1334778.0273597545,1664005.5338549179,329227.50649516325,16461.375324758163,329227.5064951633,36427.6095039787,36427.6095039787,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,460400,儋州,海南,0,2,883610.2546060613,1195601.8813689467,329227.50649516325,16461.375324758163,311991.6267628855,26269.034685941475,30572.563847904068,4303.529161962593,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,500000,重庆,重庆,0,2,322912.6200930446,545426.8076244803,329227.50649516325,16461.375324758163,222514.18753143575,19260.314254528763,22445.375426098242,3185.0611715694795,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510100,成都,四川,0,2,408660.0901943436,644581.415067723,329227.50649516325,16461.375324758163,235921.32487337943,20332.157630795,23684.808019138774,3352.6503883437726,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510300,自贡,四川,0,2,318562.04006267886,542423.5094967352,329227.50649516325,16461.375324758163,223861.46943405631,19205.932004149192,22407.834199501423,3201.9021953522315,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510400,攀枝花,四川,2,2,967244.5726413011,1296472.0791364643,329227.50649516325,16461.375324758163,329227.5064951632,31833.44131999804,31833.44131999804,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510500,泸州,四川,0,2,171015.91069024694,368292.7108171372,329227.50649516325,16461.375324758163,197276.80012689027,17361.605386993797,20231.19921600645,2869.593829012654,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510600,德阳,四川,0,2,389005.57104837615,621781.621732154,329227.50649516325,16461.375324758163,232776.0506837779,20086.47614147041,23399.810602444162,3313.3344609737505,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510700,绵阳,四川,0,2,472139.5541101731,716464.1477495853,329227.50649516325,16461.375324758163,244324.59363941225,21125.65092974287,24583.342177662053,3457.6912479191815,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510800,广元,四川,0,2,424139.762151502,660529.4882575355,329227.50649516325,16461.375324758163,236389.7261060335,20525.653530259482,23884.15893401143,3358.5054037519476,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,510900,遂宁,四川,0,2,420754.1485488702,659101.2204943663,329227.50649516325,16461.375324758163,238347.07194549608,20483.33336022658,23866.305586971812,3382.9722267452307,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511000,内江,四川,0,2,382421.5713558436,616581.5899821206,329227.50649516325,16461.375324758163,234160.01862627693,20004.17614531375,23334.81020556874,3330.63406025499,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511100,乐山,四川,0,2,189246.70308275238,390639.3921595926,329227.50649516325,16461.375324758163,201392.6890768402,17589.490291900114,20510.532732787142,2921.0424408870276,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511300,南充,四川,0,2,389757.6939513695,623279.9201145042,329227.50649516325,16461.375324758163,233522.22616313468,20095.877677757828,23418.53933222354,3322.6616544657118,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511400,眉山,四川,0,2,357369.70479046815,584871.5886953613,329227.50649516325,16461.375324758163,227501.88390489313,19691.02781324656,22938.435189484255,3247.407376237694,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511500,宜宾,四川,0,2,149609.91174823447,344781.420997898,329227.50649516325,16461.375324758163,195171.5092496635,17094.03040021864,19937.308093265958,2843.277693047319,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511600,广安,四川,0,2,241940.26835987443,452880.2581360423,329227.50649516325,16461.375324758163,210939.98977616784,18248.159857864135,21288.54355749276,3040.3836996286263,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511700,达州,四川,0,2,365494.16236956517,595013.8913211687,329227.50649516325,16461.375324758163,229519.72895160358,19792.58353298527,23065.213972306843,3272.6304393215723,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511800,雅安,四川,0,2,494357.83087779867,737414.5796008747,329227.50649516325,16461.375324758163,243056.74872307602,21403.379389338188,24845.22257580317,3441.843186464983,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,511900,巴中,四川,0,2,359260.33247442805,587121.3977060389,329227.50649516325,16461.375324758163,227861.06523161085,19714.66065929606,22966.55780211772,3251.897142821661,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,512000,资阳,四川,0,2,394811.3960675883,629585.3569494435,329227.50649516325,16461.375324758163,234773.96088185516,20159.04895421056,23497.357292660276,3338.308338449715,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,513200,阿坝,四川,2,2,1267122.008252748,1596349.5147479114,329227.50649516325,16461.375324758163,329227.5064951633,35581.90926514112,35581.90926514112,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,513300,甘孜,四川,2,2,1554961.3463462964,1884188.8528414597,329227.50649516325,16461.375324758163,329227.5064951633,39179.900991310475,39179.900991310475,0.0,0,0,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,513400,凉山,四川,0,2,851390.3626589052,1150650.5915113692,329227.50649516325,16461.375324758163,299260.228852464,25866.286036602025,30010.67272468435,4144.386688082326,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520100,贵阳,贵州,0,2,267560.85075446777,469972.3426470859,329227.50649516325,16461.375324758163,202411.49189261813,18568.417137796554,21502.19461388081,2933.777476084255,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520200,六盘水,贵州,0,2,392925.0890015777,613847.6068820532,329227.50649516325,16461.375324758163,220922.5178804755,20135.47011588543,23300.6354168179,3165.165300932469,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520300,遵义,贵州,0,2,110749.69715892394,295059.401116469,329227.50649516325,16461.375324758163,184309.70395754505,16608.277717852256,19315.782844748093,2707.5051268958377,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520400,安顺,贵州,0,2,316372.2798393724,525702.1706796559,329227.50649516325,16461.375324758163,209329.89084028348,19178.56000135786,22198.81746428794,3020.25746293008,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520500,毕节,贵州,0,2,327849.2407427885,538711.4101292647,329227.50649516325,16461.375324758163,210862.16938647622,19322.022012650563,22361.432957408044,3039.410944757481,0,1,0.0,144807.3222499003,329227.50649516325
area,New technology,0.3,520600,铜仁,贵州,0,2,253113.8430291577,460080.2197175414,329227.50649516325,16461.375324758163,206966.37668838372,18387.829541230178,21378.543077261504,2990.713536031326,0,1,0.0,144807.3222499003,329227.50649516325
