sj_degradation,relative_sj_yield_change,replacement_rule,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
0.02,0.0375,half,327,337,10,1,114243.9509459208,197819.50494616642,116936.21063600731,-2692.2596900864883,202898.09940700978,-5078.594460843415,27246450.0,25649746.7799183,0,337,0,False,False
0.02,0.0375,salvage,333,337,4,0,44428.6014700335,77088.85680964182,44428.60147003351,0.0,77088.8568096418,0.0,27246450.0,25847026.62370689,0,337,0,False,False
0.02,0.0375,stop_option,333,337,4,2,31351.097863045492,42412.7187830408,40487.72352065432,-9136.62565760883,64582.525585617,-22169.806802576193,27246450.0,25851273.3165055,0,337,0,False,False
0.02,0.04,full,298,330,32,298,-95933.85723947478,-263065.82260079903,417816.03457371227,-513749.89181318705,724960.0346693282,-988025.8572701273,26680500.0,15078773.531206755,0,330,0,True,True
0.02,0.04,half,328,337,9,0,104750.98589326657,181755.2991768468,104750.98589326657,0.0,181755.29917684678,0.0,27246450.0,25661253.15041024,0,337,0,False,False
0.02,0.04,salvage,333,337,4,0,44535.65834104563,77274.61309111082,44535.65834104563,0.0,77274.61309111082,0.0,27246450.0,25851308.898547374,0,337,0,False,False
0.02,0.04,stop_option,333,337,4,2,31543.296360188346,42719.297253744735,40585.284300222156,-9041.98794003381,64738.146129196786,-22018.84887545206,27246450.0,25858961.256391216,0,337,0,False,False
0.02,0.0425,full,298,330,32,298,-82421.56766215549,-239620.40856725228,418820.40004143753,-501241.967703593,726702.7270603603,-966323.1356276125,26680500.0,15619265.114299526,0,330,0,True,True
0.02,0.0425,half,328,337,9,0,105002.79114781768,182192.2109537142,105002.79114781767,0.0,182192.2109537142,0.0,27246450.0,25671325.36059228,0,337,0,False,False
0.02,0.0425,salvage,333,337,4,0,44642.71521205776,77460.36937257982,44642.71521205776,0.0,77460.36937257984,0.0,27246450.0,25855591.17338786,0,337,0,False,False
0.02,0.0425,stop_option,333,337,4,2,31735.494857331214,43025.87572444868,40682.84507979,-8947.350222458786,64893.76667277659,-21867.89094832791,27246450.0,25866649.19627693,0,337,0,False,False
0.02,0.045,full,298,330,32,298,-68909.27808483626,-216174.9945337054,419824.7655091628,-488734.043593999,728445.4194513923,-944620.4139850978,26680500.0,16159756.697392294,0,330,0,True,True
0.02,0.045,half,328,337,9,0,105254.5964023688,182629.1227305816,105254.59640236878,0.0,182629.1227305816,0.0,27246450.0,25681397.570774324,0,337,0,False,False
0.02,0.045,salvage,333,337,4,0,44749.77208306988,77646.12565404884,44749.77208306988,0.0,77646.12565404884,0.0,27246450.0,25859873.448228344,0,337,0,False,False
0.02,0.045,stop_option,333,337,4,1,36330.50209309125,54170.36298988716,40780.40585935784,-4449.903766266587,65049.38721635639,-10879.024226469228,27246450.0,25873185.487802055,0,337,0,False,False
0.02,0.0475,full,298,330,32,298,-55396.98850751587,-192729.58050015674,420829.1309768881,-476226.119484404,730188.1118424244,-922917.6923425811,26680500.0,16700248.28048511,0,330,0,True,True
0.02,0.0475,half,328,337,9,0,105506.40165691992,183066.03450744905,105506.40165691992,0.0,183066.03450744905,0.0,27246450.0,25691469.78095637,0,337,0,False,False
0.02,0.0475,salvage,333,337,4,0,44856.828954082026,77831.88193551787,44856.828954082026,0.0,77831.88193551787,0.0,27246450.0,25864155.72306883,0,337,0,False,False
0.02,0.0475,stop_option,333,337,4,0,40877.96663892569,65205.0077599362,40877.96663892569,0.0,65205.00775993619,0.0,27246450.0,25877820.07173016,0,337,0,False,False
0.02,0.05,full,298,330,32,295,-38988.045653001056,-163482.76894386613,421833.4964446134,-460821.5420976145,731930.8042334564,-895413.5731773225,26680500.0,17239979.04462598,0,330,0,True,True
0.02,0.05,half,329,337,8,0,93296.65508760713,161880.68601974973,93296.65508760711,0.0,161880.68601974973,0.0,27246450.0,25700611.727663904,0,337,0,False,False
0.02,0.05,salvage,333,337,4,0,44963.885825094156,78017.63821698689,44963.885825094156,0.0,78017.63821698689,0.0,27246450.0,25868437.997909315,0,337,0,False,False
0.02,0.05,stop_option,333,337,4,0,40975.52741849353,65360.62830351599,40975.527418493526,0.0,65360.62830351599,0.0,27246450.0,25881722.50291287,0,337,0,False,False
0.02,0.0525,full,298,330,32,288,-18875.733594373334,-126735.82862798963,422837.86191233865,-441713.5955067119,733673.4966244884,-860409.325252478,26680500.0,17772341.9768784,0,330,0,True,True
0.02,0.0525,half,329,337,8,0,93518.78998067285,162266.11622455865,93518.78998067285,0.0,162266.11622455862,0.0,27246450.0,25709497.123386536,0,337,0,False,False
0.02,0.0525,salvage,333,337,4,0,45070.94269610628,78203.39449845589,45070.94269610628,0.0,78203.39449845589,0.0,27246450.0,25872720.2727498,0,337,0,False,False
0.02,0.0525,stop_option,333,337,4,0,41073.08819806136,65516.24884709579,41073.08819806136,0.0,65516.2488470958,0.0,27246450.0,25885624.934095584,0,337,0,False,False
0.02,0.055,full,298,330,32,277,4836.322675524687,-82604.56625348766,423842.22738006385,-419005.9047045391,735416.1890155204,-818020.7552690081,26680500.0,18293192.077528674,0,330,0,False,True
0.02,0.055,half,330,337,7,0,81292.06295503533,141051.30464500262,81292.06295503533,0.0,141051.30464500262,0.0,27246450.0,25717959.85184108,0,337,0,False,False
0.02,0.055,salvage,333,337,4,0,45177.9995671184,78389.15077992491,45177.9995671184,0.0,78389.15077992491,0.0,27246450.0,25877002.54759029,0,337,0,False,False
0.02,0.055,stop_option,333,337,4,0,41170.64897762921,65671.86939067558,41170.6489776292,0.0,65671.86939067558,0.0,27246450.0,25889527.3652783,0,337,0,False,False
0.02,0.0575,full,299,330,31,258,21631.204680935334,-48198.424500070454,410701.30899568304,-389070.10431474773,712615.147745653,-760813.5722457236,26680500.0,18791313.003842276,0,330,0,False,True
0.02,0.0575,half,330,337,7,0,81484.69817530796,141385.5494427396,81484.69817530795,0.0,141385.5494427396,0.0,27246450.0,25725665.260651987,0,337,0,False,False
0.02,0.0575,salvage,333,337,4,0,45285.05643813054,78574.90706139394,45285.05643813054,0.0,78574.90706139394,0.0,27246450.0,25881284.82243077,0,337,0,False,False
0.02,0.0575,stop_option,333,337,4,0,41268.20975719706,65827.4899342554,41268.20975719705,0.0,65827.4899342554,0.0,27246450.0,25893429.796461012,0,337,0,False,False
0.02,0.06,full,299,330,31,247,44202.59552884346,-5903.033947652264,411672.2340760511,-367469.63854720764,714299.8171256664,-720202.8510733185,26680500.0,19266536.487612948,0,330,0,False,True
0.02,0.06,half,330,337,7,0,81677.33339558054,141719.79424047656,81677.33339558053,0.0,141719.7942404766,0.0,27246450.0,25733370.669462893,0,337,0,False,False
0.02,0.06,salvage,333,337,4,0,45392.11330914266,78760.66334286296,45392.11330914266,0.0,78760.66334286296,0.0,27246450.0,25885567.097271252,0,337,0,False,False
0.02,0.06,stop_option,333,337,4,0,41365.770536764896,65983.11047783519,41365.770536764896,0.0,65983.11047783519,0.0,27246450.0,25897332.227643725,0,337,0,False,False
0.02,0.0625,full,300,330,30,233,55034.20747454773,16863.947003729583,398499.38508869224,-343465.1776141444,691443.3724985165,-674579.4254947867,26680500.0,19720504.861604497,0,330,0,False,False
0.02,0.0625,half,330,337,7,0,81869.96861585314,142054.03903821355,81869.96861585315,0.0,142054.03903821355,0.0,27246450.0,25741076.07827379,0,337,0,False,False
0.02,0.0625,salvage,333,337,4,0,45499.17018015479,78946.41962433196,45499.17018015479,0.0,78946.41962433197,0.0,27246450.0,25889849.37211174,0,337,0,False,False
0.02,0.0625,stop_option,333,337,4,0,41463.33131633274,66138.73102141499,41463.33131633273,0.0,66138.73102141499,0.0,27246450.0,25901234.65882644,0,337,0,False,False
0.02,0.065,full,301,330,29,223,61484.133975667995,30969.859844006714,385309.58969353646,-323825.45571786846,668557.5238577159,-637587.6640137092,26680500.0,20154708.417865653,0,330,0,False,False
0.02,0.065,half,330,337,7,0,82062.60383612572,142388.28383595048,82062.60383612572,0.0,142388.28383595048,0.0,27246450.0,25748781.487084698,0,337,0,False,False
0.02,0.065,salvage,333,337,4,0,45606.22705116692,79132.17590580098,45606.22705116692,0.0,79132.17590580098,0.0,27246450.0,25894131.646952227,0,337,0,False,False
0.02,0.065,stop_option,333,337,4,0,41560.89209590057,66294.35156499478,41560.89209590057,0.0,66294.35156499478,0.0,27246450.0,25905137.090009153,0,337,0,False,False
0.02,0.0675,full,301,331,30,215,91917.50333426363,86208.9682883328,398419.3061646085,-306501.8028303448,691304.4261327089,-605095.457844376,26761350.0,20573074.995754797,0,331,0,False,False
0.02,0.0675,half,330,337,7,0,82255.23905639832,142722.52863368747,82255.2390563983,0.0,142722.52863368747,0.0,27246450.0,25756486.8958956,0,337,0,False,False
0.02,0.0675,salvage,333,337,4,0,45713.28392217904,79317.93218727,45713.28392217904,0.0,79317.93218727,0.0,27246450.0,25898413.921792712,0,337,0,False,False
0.02,0.0675,stop_option,334,337,3,0,30972.164593696034,49404.12644573377,30972.164593696034,0.0,49404.12644573377,0.0,27246450.0,25908162.63837769,0,337,0,False,False
0.02,0.07,full,302,332,30,205,109842.53114183695,120290.65517593367,397445.37732554093,-287602.846183704,689614.5448775383,-569323.8897016046,26842200.0,20978319.60792532,0,332,0,False,False
0.02,0.07,half,330,337,7,0,82447.87427667092,143056.7734314245,82447.87427667092,0.0,143056.7734314245,0.0,27246450.0,25764192.304706506,0,337,0,False,False
0.02,0.07,salvage,334,337,3,0,34066.43883363383,59109.28407304735,34066.43883363383,0.0,59109.28407304735,0.0,27246450.0,25902319.477024518,0,337,0,False,False
0.02,0.07,stop_option,334,337,3,0,31044.698937006804,49519.82697605165,31044.698937006804,0.0,49519.82697605165,0.0,27246450.0,25911064.012110118,0,337,0,False,False
0.02,0.0725,full,303,333,30,195,127374.11544595711,153729.03872016736,396434.9260435712,-269060.81059761404,687861.2928819421,-534132.2541617748,26923050.0,21367826.479957715,0,333,0,False,False
0.02,0.0725,half,330,337,7,0,82640.50949694353,143391.01822916145,82640.50949694352,0.0,143391.01822916145,0.0,27246450.0,25771897.71351741,0,337,0,False,False
0.02,0.0725,salvage,334,337,3,0,34146.03331688998,59247.389876956324,34146.03331688998,0.0,59247.389876956324,0.0,27246450.0,25905503.25635476,0,337,0,False,False
0.02,0.0725,stop_option,334,337,3,0,31117.233280317567,49635.527506369515,31117.233280317567,0.0,49635.527506369515,0.0,27246450.0,25913965.38584255,0,337,0,False,False
0.02,0.075,full,303,333,30,187,144599.02729168272,185982.57884074567,397359.0167802695,-252759.98948858673,689464.6991590563,-503482.12031831057,26923050.0,21745817.753680814,0,333,0,False,False
0.02,0.075,half,330,337,7,0,82833.14471721611,143725.2630268984,82833.14471721611,0.0,143725.2630268984,0.0,27246450.0,25779603.122328315,0,337,0,False,False
0.02,0.075,salvage,334,337,3,0,34225.62780014613,59385.495680865315,34225.62780014613,0.0,59385.495680865315,0.0,27246450.0,25908687.03568501,0,337,0,False,False
0.02,0.075,stop_option,334,337,3,0,31189.767623628326,49751.2280366874,31189.767623628326,0.0,49751.2280366874,0.0,27246450.0,25916866.75957498,0,337,0,False,False
0.02,0.0775,full,303,333,30,172,168162.23017173668,231565.79219787597,398283.1075169678,-230120.87734523107,691068.1054361701,-459502.3132382943,26923050.0,22105211.118684355,0,333,0,False,False
0.02,0.0775,half,330,337,7,0,83025.7799374887,144059.50782463537,83025.77993748871,0.0,144059.50782463537,0.0,27246450.0,25787308.531139217,0,337,0,False,False
0.02,0.0775,salvage,334,337,3,0,34305.22228340228,59523.601484774306,34305.22228340228,0.0,59523.601484774306,0.0,27246450.0,25911870.815015253,0,337,0,False,False
0.02,0.0775,stop_option,334,337,3,0,31262.30196693909,49866.92856700528,31262.30196693909,0.0,49866.92856700528,0.0,27246450.0,25919768.133307412,0,337,0,False,False
0.02,0.08,full,303,333,30,159,189234.0281789713,272288.48806978826,399207.19825366605,-209973.17007469485,692671.5117132843,-420383.0236434961,26923050.0,22442699.58880161,0,333,0,False,False
0.02,0.08,half,330,337,7,0,83218.41515776131,144393.75262237235,83218.41515776131,0.0,144393.75262237235,0.0,27246450.0,25795013.93995012,0,337,0,False,False
0.02,0.08,salvage,334,337,3,0,34384.81676665844,59661.7072886833,34384.81676665844,0.0,59661.7072886833,0.0,27246450.0,25915054.5943455,0,337,0,False,False
0.02,0.08,stop_option,334,337,3,0,31334.836310249855,49982.62909732316,31334.836310249855,0.0,49982.62909732316,0.0,27246450.0,25922669.50703984,0,337,0,False,False
0.02,0.0825,full,304,333,29,149,192719.17902866512,281591.8087450303,385987.0124937342,-193267.8334650691,669732.9322099064,-388141.12346487603,26923050.0,22758312.119005706,0,333,0,False,False
0.02,0.0825,half,330,337,7,0,83411.0503780339,144727.99742010934,83411.05037803389,0.0,144727.99742010934,0.0,27246450.0,25802719.348761022,0,337,0,False,False
0.02,0.0825,salvage,334,337,3,0,34464.4112499146,59799.81309259229,34464.4112499146,0.0,59799.81309259229,0.0,27246450.0,25918238.37367575,0,337,0,False,False
0.02,0.0825,stop_option,335,337,2,0,20723.162973024668,33055.8027604968,20723.162973024668,0.0,33055.8027604968,0.0,27246450.0,25924777.22200755,0,337,0,False,False
0.02,0.085,full,304,333,29,137,211797.94847980476,318554.8595765558,386878.43746485136,-175080.48898504654,671279.6595360262,-352724.79995947046,26923050.0,23054955.0968924,0,333,0,False,False
0.02,0.085,half,330,337,7,0,83603.68559830649,145062.2422178463,83603.68559830649,0.0,145062.2422178463,0.0,27246450.0,25810424.75757193,0,337,0,False,False
0.02,0.085,salvage,335,337,2,0,22792.77270440464,39548.14541010662,22792.77270440464,0.0,39548.14541010662,0.0,27246450.0,25921152.19062896,0,337,0,False,False
0.02,0.085,stop_option,335,337,2,0,20771.022471807635,33132.144106363994,20771.022471807635,0.0,33132.144106363994,0.0,27246450.0,25926691.601958867,0,337,0,False,False
0.02,0.0875,full,304,333,29,129,226523.26173571125,346777.8796445922,387769.8624359684,-161246.6007002573,672826.3868621461,-326048.5072175539,26923050.0,23332962.42702273,0,333,0,False,False
0.02,0.0875,half,330,337,7,0,83796.32081857909,145396.48701558326,83796.32081857909,0.0,145396.48701558326,0.0,27246450.0,25818130.166382834,0,337,0,False,False
0.02,0.0875,salvage,335,337,2,0,22845.29061386179,39639.27016911608,22845.29061386179,0.0,39639.27016911608,0.0,27246450.0,25923252.907007247,0,337,0,False,False
0.02,0.0875,stop_option,335,337,2,0,20818.8819705906,33208.485452231194,20818.8819705906,0.0,33208.485452231194,0.0,27246450.0,25928605.981910188,0,337,0,False,False
0.02,0.09,full,304,333,29,122,239945.25699633523,372495.932870493,388661.2874070857,-148716.03041075048,674373.114188266,-301877.18131777307,26923050.0,23597712.687355004,0,333,0,False,False
0.02,0.09,half,332,337,5,0,59076.147898270574,102504.07520179744,59076.14789827059,0.0,102504.07520179744,0.0,27246450.0,25824386.868530586,0,337,0,False,False
0.02,0.09,salvage,335,337,2,0,22897.80852331895,39730.39492812555,22897.80852331895,0.0,39730.39492812555,0.0,27246450.0,25925353.623385534,0,337,0,False,False
0.02,0.09,stop_option,335,337,2,0,20866.74146937357,33284.826798098395,20866.74146937357,0.0,33284.826798098395,0.0,27246450.0,25930520.36186151,0,337,0,False,False
0.02,0.0925,full,306,333,27,114,225765.0333484059,350638.2431401871,361273.0434997676,-135508.01015136176,626851.2849390863,-276213.0417988993,26923050.0,23849424.534029406,0,333,0,False,False
0.02,0.0925,half,332,337,5,0,59211.643650330836,102739.17629170982,59211.643650330836,0.0,102739.17629170982,0.0,27246450.0,25829806.698613,0,337,0,False,False
0.02,0.0925,salvage,335,337,2,0,22950.326432776106,39821.519687135005,22950.326432776106,0.0,39821.519687135005,0.0,27246450.0,25927454.33976382,0,337,0,False,False
0.02,0.0925,stop_option,335,337,2,0,20914.600968156537,33361.168143965595,20914.600968156537,0.0,33361.168143965595,0.0,27246450.0,25932434.74181283,0,337,0,False,False
0.02,0.095,full,306,333,27,104,241283.40360184334,381081.22306451434,362099.75526978995,-120816.35166794657,628285.727238718,-247204.50417420376,26923050.0,24081402.844034497,0,333,0,False,False
0.02,0.095,half,333,337,4,0,46890.90950331247,81361.25128342917,46890.90950331247,0.0,81361.25128342917,0.0,27246450.0,25834509.14221231,0,337,0,False,False
0.02,0.095,salvage,335,337,2,0,23002.844342233257,39912.64444614447,23002.844342233257,0.0,39912.64444614447,0.0,27246450.0,25929555.056142103,0,337,0,False,False
0.02,0.095,stop_option,335,337,2,0,20962.4604669395,33437.50948983279,20962.4604669395,0.0,33437.50948983279,0.0,27246450.0,25934349.121764146,0,337,0,False,False
0.02,0.0975,full,306,333,27,95,255411.64047411486,408812.9719817633,362926.46703981224,-107514.82656569741,629720.1695383498,-220907.19755658647,26923050.0,24296651.46880619,0,333,0,False,False
0.02,0.0975,half,333,337,4,0,46997.96637432459,81547.00756489819,46997.96637432459,0.0,81547.00756489819,0.0,27246450.0,25838791.417052794,0,337,0,False,False
0.02,0.0975,salvage,335,337,2,0,23055.362251690407,40003.76920515393,23055.362251690407,0.0,40003.76920515393,0.0,27246450.0,25931655.77252039,0,337,0,False,False
