context,om,sj_cost_multiplier,sj_degradation,sj_lifetime,replacement_rule,price,rate,policy,before_viable,after_viable,new_projects,switches,discounted_mwh,undiscounted_mwh,entry_discounted_mwh,switch_discounted_mwh,entry_undiscounted_mwh,switch_undiscounted_mwh,public_usd,private_npv_gain_usd,after_si,after_sj,after_t,counterexample_discounted,counterexample_physical
area,3.2,0.8,0.01505,21.5,half,0.06,0.3,General,337,337,0,311,2084358.6147739731,3435812.818363415,0.0,2084358.614773973,0.0,3435812.8183634146,107872125.23719026,77759874.451229,56,15,266,False,False
area,3.2,0.8,0.01505,21.5,half,0.06,0.3,New,337,337,0,288,2114493.6895970455,3459897.316219781,0.0,2114493.6895970455,0.0,3459897.316219781,107983225.39037333,77337747.56994005,0,38,299,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.1,General,337,337,0,82,411895.4709828734,678040.7079101249,0.0,411895.4709828734,0.0,678040.707910125,36393958.903090045,33093826.34999406,23,23,291,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.1,New,337,337,0,74,417941.6470717617,677597.9265093058,0.0,417941.64707176166,0.0,677597.9265093057,36367826.34867445,32964130.690278526,0,33,304,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.2,General,337,337,0,103,585728.3496580629,963161.9212882518,0.0,585728.3496580628,0.0,963161.9212882518,76315262.02740903,68802750.42435797,12,4,321,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.2,New,337,337,0,101,609908.9158736825,998557.0539040631,0.0,609908.9158736825,0.0,998557.0539040631,76768565.85768901,68705920.92533098,0,6,331,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.3,General,337,337,0,107,644550.3072034433,1056817.0609837868,0.0,644550.3072034431,0.0,1056817.060983787,116403148.40600686,105520832.65980422,1,0,336,False,False
area,3.2,0.8,0.01505,21.5,half,0.08,0.3,New,337,337,0,107,647257.8123303391,1060982.753107416,0.0,647257.812330339,0.0,1060982.7531074162,116497153.17331353,105510030.01302531,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.1,General,337,337,0,13,46995.50985988509,76268.08119164372,0.0,46995.50985988509,0.0,76268.08119164372,38738379.62379785,36658128.454361685,3,0,334,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.1,New,337,337,0,12,49524.12361751174,79392.66542142522,0.0,49524.12361751174,0.0,79392.66542142522,38757700.81406117,36648688.81900955,0,1,336,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.2,General,337,337,0,13,55415.88650884091,89241.03222914456,0.0,55415.88650884091,0.0,89241.03222914456,77664768.78220902,73622123.4784571,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.2,New,337,337,0,13,55415.88650884091,89241.03222914456,0.0,55415.88650884091,0.0,89241.03222914456,77664768.78220902,73622123.4784571,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.3,General,337,337,0,13,55415.88650884091,89241.03222914456,0.0,55415.88650884091,0.0,89241.03222914456,116497153.17331353,110605346.70808047,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,half,0.1,0.3,New,337,337,0,13,55415.88650884091,89241.03222914456,0.0,55415.88650884091,0.0,89241.03222914456,116497153.17331353,110605346.70808047,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.1,General,337,337,0,108,665691.4887693778,1115835.230659625,0.0,665691.4887693777,0.0,1115835.2306596253,21906953.95281534,18737402.790686566,73,196,68,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.1,New,337,337,0,117,868502.7650408507,1408054.4550036998,0.0,868502.7650408508,0.0,1408054.4550036998,23223516.78904748,18097015.223101154,0,209,128,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.2,General,337,337,0,197,1503910.4360692862,2490628.3440973233,0.0,1503910.436069286,0.0,2490628.344097323,56265631.179410845,42631613.34271958,34,129,174,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.2,New,337,337,0,186,1544412.321626652,2538975.839928155,0.0,1544412.3216266518,0.0,2538975.839928155,56753367.21007521,42427773.074372634,0,140,197,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.3,General,337,337,0,275,2234479.7824768554,3702681.539296956,0.0,2234479.7824768554,0.0,3702681.5392969553,103190470.53954998,72280702.54819542,20,51,266,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.06,0.3,New,337,337,0,269,2260395.4017589665,3736086.3861348922,0.0,2260395.401758966,0.0,3736086.3861348927,103726261.49890321,72194854.45008218,0,57,280,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.1,General,337,337,0,66,495972.0749474731,826775.3975934252,0.0,495972.0749474731,0.0,826775.3975934251,35346283.734412216,31593365.236068804,4,45,288,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.1,New,337,337,0,64,494356.03161612235,822150.6319672121,0.0,494356.03161612235,0.0,822150.6319672121,35322256.27006776,31569328.101780325,0,47,290,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.2,General,337,337,0,102,751820.1873884948,1255598.1060686712,0.0,751820.1873884948,0.0,1255598.1060686717,75881775.48133123,66491844.03229211,7,9,321,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.2,New,337,337,0,99,752962.9338205054,1254494.364228189,0.0,752962.9338205054,0.0,1254494.3642281892,75872362.93316898,66449562.45591629,0,12,325,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.3,General,337,337,0,109,819389.5516092962,1365549.4282501622,0.0,819389.5516092964,0.0,1365549.4282501624,116049051.71105352,103047928.7079092,0,2,335,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.08,0.3,New,337,337,0,109,819389.5516092962,1365549.4282501622,0.0,819389.5516092964,0.0,1365549.4282501624,116049051.71105352,103047928.7079092,0,2,335,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.1,General,337,337,0,12,58928.57462308569,95933.04863399576,0.0,58928.57462308569,0.0,95933.04863399576,38533650.08293117,36502417.61078314,0,4,333,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.1,New,337,337,0,12,58928.57462308569,95933.04863399576,0.0,58928.57462308569,0.0,95933.04863399576,38533650.08293117,36502417.61078314,0,4,333,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.2,General,337,337,0,16,83249.7686800139,136581.3491328151,0.0,83249.76868001389,0.0,136581.34913281514,77664768.78220902,73410558.59386417,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.2,New,337,337,0,16,83249.7686800139,136581.3491328151,0.0,83249.76868001389,0.0,136581.34913281514,77664768.78220902,73410558.59386417,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.3,General,337,337,0,16,83249.7686800139,136581.3491328151,0.0,83249.76868001389,0.0,136581.34913281514,116497153.17331353,110393781.82348754,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,salvage,0.1,0.3,New,337,337,0,16,83249.7686800139,136581.3491328151,0.0,83249.76868001389,0.0,136581.34913281514,116497153.17331353,110393781.82348754,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.1,General,337,337,0,113,660905.3453411649,1245217.8444342935,0.0,660905.3453411649,0.0,1245217.8444342935,25981727.485946693,22521724.26997365,167,102,68,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.1,New,337,337,0,179,876353.4119993035,1379378.9375898438,0.0,876353.4119993036,0.0,1379378.9375898438,27629847.834604252,19713702.408370756,0,150,187,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.2,General,337,337,0,274,1510993.5458168867,2774445.1533251945,0.0,1510993.5458168867,0.0,2774445.1533251945,63870966.92603574,50187479.32653508,120,42,175,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.2,New,337,337,0,243,1587133.3524210386,2741043.5960821905,0.0,1587133.3524210388,0.0,2741043.596082191,65267294.9930154,48481914.87933469,0,83,254,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.3,General,337,337,0,317,2054700.715664273,3719330.445246108,0.0,2054700.7156642731,0.0,3719330.445246108,108652401.02013029,82586059.83879046,62,9,266,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.06,0.3,New,337,337,0,295,2084195.058645637,3693947.8949858365,0.0,2084195.0586456372,0.0,3693947.894985837,109551580.50828338,81889543.24255614,0,31,306,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.1,General,337,337,0,80,329918.4890580263,567607.8539291834,0.0,329918.4890580263,0.0,567607.8539291836,37174234.68603009,34385621.98962276,41,5,291,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.1,New,337,337,0,93,392809.52620600094,636592.2845471413,0.0,392809.52620600094,0.0,636592.2845471412,37786814.31249782,33685439.072597,0,14,323,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.2,General,337,337,0,106,454662.0211708265,773581.4295545162,0.0,454662.0211708265,0.0,773581.4295545162,76662051.26427127,70338534.51706186,16,0,321,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.2,New,337,337,0,103,474098.8595248313,792372.9088730258,0.0,474098.8595248313,0.0,792372.9088730258,77067300.16586234,70177113.79881044,0,4,333,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.3,General,337,337,0,107,500504.20374912146,844065.287532584,0.0,500504.2037491215,0.0,844065.2875325839,116403148.40600686,107100601.96663882,1,0,336,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.08,0.3,New,337,337,0,107,503211.70887601725,848230.9796562131,0.0,503211.70887601736,0.0,848230.9796562131,116497153.17331353,107089799.31985992,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.1,General,337,337,0,10,30556.870601317398,46922.452484877904,0.0,30556.870601317398,0.0,46922.452484877904,38738379.62379785,36780067.87247475,3,0,334,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.1,New,337,337,0,13,38977.24725027321,59895.403522378736,0.0,38977.24725027321,0.0,59895.40352237874,38832384.39110451,36760839.666946866,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.2,General,337,337,0,13,38977.24725027321,59895.403522378736,0.0,38977.24725027321,0.0,59895.40352237874,77664768.78220902,73744062.89657016,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.2,New,337,337,0,13,38977.24725027321,59895.403522378736,0.0,38977.24725027321,0.0,59895.40352237874,77664768.78220902,73744062.89657016,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.3,General,337,337,0,13,38977.24725027321,59895.403522378736,0.0,38977.24725027321,0.0,59895.40352237874,116497153.17331353,110727286.12619354,0,0,337,False,False
area,3.2,0.8,0.01505,21.5,stop_option,0.1,0.3,New,337,337,0,13,38977.24725027321,59895.403522378736,0.0,38977.24725027321,0.0,59895.40352237874,116497153.17331353,110727286.12619354,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.1,General,337,337,0,113,774942.356919049,1366359.1674887715,0.0,774942.356919049,0.0,1366359.1674887717,21560164.715953097,18246995.912791584,65,204,68,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.1,New,337,337,0,111,954739.4447158236,1616248.6051338403,0.0,954739.4447158236,0.0,1616248.60513384,22775415.32678747,17706638.267653573,0,215,122,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.2,General,337,337,0,182,1601518.0630766817,2766583.5036756257,0.0,1601518.063076682,0.0,2766583.5036756257,54777162.00656411,41585212.44458365,22,144,171,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.2,New,337,337,0,171,1584940.463786777,2717974.458242271,0.0,1584940.463786777,0.0,2717974.458242271,54512859.898775145,41481326.23708183,0,155,182,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.3,General,337,337,0,253,2327217.7280404726,4020731.7348331246,0.0,2327217.7280404726,0.0,4020731.7348331246,99577421.19698316,70344715.49526982,6,73,258,False,False
area,3.2,0.8,0.01505,25.0,full,0.06,0.3,New,337,337,0,250,2323400.268416874,4009373.0797915934,0.0,2323400.268416874,0.0,4009373.079791594,99469297.60743313,70324280.17330652,0,76,261,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.1,General,337,337,0,61,492898.64623998525,857715.9749793473,0.0,492898.64623998536,0.0,857715.9749793472,35035535.69406664,31377251.74076599,2,50,285,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.1,New,337,337,0,61,499798.68990520027,868278.5879863213,0.0,499798.6899052004,0.0,868278.5879863213,35098205.538937755,31355077.987034205,0,50,287,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.2,General,337,337,0,97,769884.5460046744,1343346.006084945,0.0,769884.5460046743,0.0,1343346.0060849453,75322949.24551119,65980845.305062264,4,14,319,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.2,New,337,337,0,95,767690.5297638045,1336819.5014999774,0.0,767690.5297638046,0.0,1336819.5014999777,75274894.31682229,65967282.142136775,0,16,321,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.3,General,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,full,0.08,0.3,New,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.1,General,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.1,New,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.2,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.2,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.3,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,full,0.1,0.3,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.1,General,337,337,0,113,774942.356919049,1366359.1674887715,0.0,774942.356919049,0.0,1366359.1674887717,21560164.715953097,18246995.912791584,65,204,68,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.1,New,337,337,0,111,954739.4447158236,1616248.6051338403,0.0,954739.4447158236,0.0,1616248.60513384,22775415.32678747,17706638.267653573,0,215,122,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.2,General,337,337,0,182,1601518.0630766817,2766583.5036756257,0.0,1601518.063076682,0.0,2766583.5036756257,54777162.00656411,41585212.44458365,22,144,171,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.2,New,337,337,0,171,1584940.463786777,2717974.458242271,0.0,1584940.463786777,0.0,2717974.458242271,54512859.898775145,41481326.23708183,0,155,182,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.3,General,337,337,0,253,2327217.7280404726,4020731.7348331246,0.0,2327217.7280404726,0.0,4020731.7348331246,99577421.19698316,70344715.49526982,6,73,258,False,False
area,3.2,0.8,0.01505,25.0,half,0.06,0.3,New,337,337,0,250,2323400.268416874,4009373.0797915934,0.0,2323400.268416874,0.0,4009373.079791594,99469297.60743313,70324280.17330652,0,76,261,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.1,General,337,337,0,61,492898.64623998525,857715.9749793473,0.0,492898.64623998536,0.0,857715.9749793472,35035535.69406664,31377251.74076599,2,50,285,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.1,New,337,337,0,61,499798.68990520027,868278.5879863213,0.0,499798.6899052004,0.0,868278.5879863213,35098205.538937755,31355077.987034205,0,50,287,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.2,General,337,337,0,97,769884.5460046744,1343346.006084945,0.0,769884.5460046743,0.0,1343346.0060849453,75322949.24551119,65980845.305062264,4,14,319,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.2,New,337,337,0,95,767690.5297638045,1336819.5014999774,0.0,767690.5297638046,0.0,1336819.5014999777,75274894.31682229,65967282.142136775,0,16,321,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.3,General,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,half,0.08,0.3,New,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.1,General,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.1,New,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.2,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.2,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.3,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,half,0.1,0.3,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.1,General,337,337,0,113,774942.356919049,1366359.1674887715,0.0,774942.356919049,0.0,1366359.1674887717,21560164.715953097,18246995.912791584,65,204,68,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.1,New,337,337,0,111,954739.4447158236,1616248.6051338403,0.0,954739.4447158236,0.0,1616248.60513384,22775415.32678747,17706638.267653573,0,215,122,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.2,General,337,337,0,182,1601518.0630766817,2766583.5036756257,0.0,1601518.063076682,0.0,2766583.5036756257,54777162.00656411,41585212.44458365,22,144,171,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.2,New,337,337,0,171,1584940.463786777,2717974.458242271,0.0,1584940.463786777,0.0,2717974.458242271,54512859.898775145,41481326.23708183,0,155,182,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.3,General,337,337,0,253,2327217.7280404726,4020731.7348331246,0.0,2327217.7280404726,0.0,4020731.7348331246,99577421.19698316,70344715.49526982,6,73,258,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.06,0.3,New,337,337,0,250,2323400.268416874,4009373.0797915934,0.0,2323400.268416874,0.0,4009373.079791594,99469297.60743313,70324280.17330652,0,76,261,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.1,General,337,337,0,61,492898.64623998525,857715.9749793473,0.0,492898.64623998536,0.0,857715.9749793472,35035535.69406664,31377251.74076599,2,50,285,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.1,New,337,337,0,61,499798.68990520027,868278.5879863213,0.0,499798.6899052004,0.0,868278.5879863213,35098205.538937755,31355077.987034205,0,50,287,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.2,General,337,337,0,97,769884.5460046744,1343346.006084945,0.0,769884.5460046743,0.0,1343346.0060849453,75322949.24551119,65980845.305062264,4,14,319,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.2,New,337,337,0,95,767690.5297638045,1336819.5014999774,0.0,767690.5297638046,0.0,1336819.5014999777,75274894.31682229,65967282.142136775,0,16,321,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.3,General,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.08,0.3,New,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.1,General,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.1,New,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.2,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.2,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.3,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,salvage,0.1,0.3,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.1,General,337,337,0,113,774942.356919049,1366359.1674887715,0.0,774942.356919049,0.0,1366359.1674887717,21560164.715953097,18246995.912791584,65,204,68,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.1,New,337,337,0,111,954739.4447158236,1616248.6051338403,0.0,954739.4447158236,0.0,1616248.60513384,22775415.32678747,17706638.267653573,0,215,122,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.2,General,337,337,0,182,1601518.0630766817,2766583.5036756257,0.0,1601518.063076682,0.0,2766583.5036756257,54777162.00656411,41585212.44458365,22,144,171,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.2,New,337,337,0,171,1584940.463786777,2717974.458242271,0.0,1584940.463786777,0.0,2717974.458242271,54512859.898775145,41481326.23708183,0,155,182,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.3,General,337,337,0,253,2327217.7280404726,4020731.7348331246,0.0,2327217.7280404726,0.0,4020731.7348331246,99577421.19698316,70344715.49526982,6,73,258,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.06,0.3,New,337,337,0,250,2323400.268416874,4009373.0797915934,0.0,2323400.268416874,0.0,4009373.079791594,99469297.60743313,70324280.17330652,0,76,261,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.1,General,337,337,0,61,492898.64623998525,857715.9749793473,0.0,492898.64623998536,0.0,857715.9749793472,35035535.69406664,31377251.74076599,2,50,285,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.1,New,337,337,0,61,499798.68990520027,868278.5879863213,0.0,499798.6899052004,0.0,868278.5879863213,35098205.538937755,31355077.987034205,0,50,287,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.2,General,337,337,0,97,769884.5460046744,1343346.006084945,0.0,769884.5460046743,0.0,1343346.0060849453,75322949.24551119,65980845.305062264,4,14,319,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.2,New,337,337,0,95,767690.5297638045,1336819.5014999774,0.0,767690.5297638046,0.0,1336819.5014999777,75274894.31682229,65967282.142136775,0,16,321,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.3,General,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.08,0.3,New,337,337,0,108,860833.1610999967,1499716.6107755168,0.0,860833.1610999968,0.0,1499716.610775517,115825000.97992352,102447414.49845783,0,3,334,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.1,General,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.1,New,337,337,0,12,65312.55753622256,110859.96728472233,0.0,65312.557536222565,0.0,110859.96728472234,38533650.08293117,36481236.81730216,0,4,333,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.2,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.2,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,77664768.78220902,73363093.27089979,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.3,General,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.01505,25.0,stop_option,0.1,0.3,New,337,337,0,16,90962.8083683202,155728.02664835617,0.0,90962.80836832018,0.0,155728.02664835617,116497153.17331353,110346316.50052316,0,0,337,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.1,General,331,335,4,57,354797.71023116587,559965.0555697073,71587.08507798823,283210.6251531776,125421.736390008,434543.3191796993,30235500.84626478,27564522.61793491,267,0,68,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.1,New,331,333,2,307,1218368.1056592963,1859569.9431493008,27620.52736981927,1190747.5782894767,48281.696062890675,1811288.24708641,35529176.34067825,17171482.46094565,13,18,302,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.2,General,331,337,6,164,875594.8595398709,1366683.7253578058,105289.39319605911,770305.4663438117,184468.72789573207,1182214.9974620738,67512253.91308929,58175378.19050509,162,0,175,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.2,New,331,336,5,320,1445253.2220682476,2236469.5102879675,82038.90586969643,1363214.316198551,142300.27611434596,2094169.234173622,76986208.06540239,53197040.236344844,0,3,333,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.3,General,331,337,6,255,1242300.8702502404,1930547.5285111987,105289.39319605911,1137011.4770541815,184468.72789573207,1746078.8006154667,109822814.69454037,91632752.99201107,71,0,266,False,False
area,3.2,0.8,0.03,18.0,full,0.06,0.3,New,331,337,6,320,1485876.2257201131,2305405.0224325815,122661.9095215619,1363214.316198551,211235.78825895995,2094169.234173622,116497153.17331353,90101657.27813247,0,0,337,False,False
