amplitude,context,om,policy,adcode,baseline_choice,choice_certified,viability_certified,nonviability_certified
0.01,area,3.2,None,150300,2,True,True,False
0.01,area,3.2,None,150400,2,True,True,False
0.01,area,3.2,None,150500,2,True,True,False
0.01,area,3.2,None,150600,2,True,True,False
0.01,area,3.2,None,150700,2,False,True,False
0.01,area,3.2,None,150800,2,True,True,False
0.01,area,3.2,None,150900,2,True,True,False
0.01,area,3.2,None,152200,2,True,True,False
0.01,area,3.2,None,152500,2,True,True,False
0.01,area,3.2,None,152900,2,True,True,False
0.01,area,3.2,None,210100,2,True,True,False
0.01,area,3.2,None,210200,2,True,True,False
0.01,area,3.2,None,210300,2,True,True,False
0.01,area,3.2,None,210400,2,False,True,False
0.01,area,3.2,None,210500,2,False,True,False
0.01,area,3.2,None,210600,2,False,True,False
0.01,area,3.2,None,210700,2,True,True,False
0.01,area,3.2,None,210800,2,True,True,False
0.01,area,3.2,None,210900,2,True,True,False
0.01,area,3.2,None,211000,2,True,True,False
0.01,area,3.2,None,211100,2,True,True,False
0.01,area,3.2,None,211200,2,True,True,False
0.01,area,3.2,None,211300,2,True,True,False
0.01,area,3.2,None,211400,2,True,True,False
0.01,area,3.2,None,220100,2,True,True,False
0.01,area,3.2,None,220200,2,False,True,False
0.01,area,3.2,None,220300,2,True,True,False
0.01,area,3.2,None,220400,2,False,True,False
0.01,area,3.2,None,220500,2,False,True,False
0.01,area,3.2,None,220600,2,False,True,False
0.01,area,3.2,None,220700,2,True,True,False
0.01,area,3.2,None,220800,2,True,True,False
0.01,area,3.2,None,222400,2,False,True,False
0.01,area,3.2,None,230100,2,False,True,False
0.01,area,3.2,None,230200,2,True,True,False
0.01,area,3.2,None,230300,2,False,True,False
0.01,area,3.2,None,230400,2,False,True,False
0.01,area,3.2,None,230500,2,False,True,False
0.01,area,3.2,None,230600,2,True,True,False
0.01,area,3.2,None,230700,2,False,True,False
0.01,area,3.2,None,230800,2,False,True,False
0.01,area,3.2,None,230900,2,False,True,False
0.01,area,3.2,None,231000,2,False,True,False
0.01,area,3.2,None,231100,2,False,True,False
0.01,area,3.2,None,231200,2,False,True,False
0.01,area,3.2,None,232700,2,False,True,False
0.01,area,3.2,None,310000,2,False,True,False
0.01,area,3.2,None,320100,2,False,True,False
0.01,area,3.2,None,320200,2,False,True,False
0.01,area,3.2,None,320300,2,False,True,False
0.01,area,3.2,None,320400,2,False,True,False
0.01,area,3.2,None,320500,2,False,True,False
0.01,area,3.2,None,320600,2,False,True,False
0.01,area,3.2,None,320700,2,False,True,False
0.01,area,3.2,None,320800,2,False,True,False
0.01,area,3.2,None,320900,2,False,True,False
0.01,area,3.2,None,321000,2,False,True,False
0.01,area,3.2,None,321100,2,False,True,False
0.01,area,3.2,None,321200,2,False,True,False
0.01,area,3.2,None,321300,2,False,True,False
0.01,area,3.2,None,330100,0,False,True,False
0.01,area,3.2,None,330200,0,False,True,False
0.01,area,3.2,None,330300,0,False,True,False
0.01,area,3.2,None,330400,2,False,True,False
0.01,area,3.2,None,330500,2,False,True,False
0.01,area,3.2,None,330600,0,False,True,False
0.01,area,3.2,None,330700,0,False,True,False
0.01,area,3.2,None,330800,0,False,True,False
0.01,area,3.2,None,330900,0,False,True,False
0.01,area,3.2,None,331000,0,False,True,False
0.01,area,3.2,None,331100,0,False,True,False
0.01,area,3.2,None,340100,2,False,True,False
0.01,area,3.2,None,340200,2,False,True,False
0.01,area,3.2,None,340300,2,False,True,False
0.01,area,3.2,None,340400,2,False,True,False
0.01,area,3.2,None,340500,2,False,True,False
0.01,area,3.2,None,340600,2,False,True,False
0.01,area,3.2,None,340700,2,False,True,False
0.01,area,3.2,None,340800,2,False,True,False
0.01,area,3.2,None,341000,0,False,True,False
0.01,area,3.2,None,341100,2,False,True,False
0.01,area,3.2,None,341200,2,False,True,False
0.01,area,3.2,None,341300,2,False,True,False
0.01,area,3.2,None,341500,2,False,True,False
0.01,area,3.2,None,341600,2,False,True,False
0.01,area,3.2,None,341700,2,False,True,False
0.01,area,3.2,None,341800,2,False,True,False
0.01,area,3.2,None,350100,0,False,True,False
0.01,area,3.2,None,350200,2,False,True,False
0.01,area,3.2,None,350300,0,False,True,False
0.01,area,3.2,None,350400,0,False,True,False
0.01,area,3.2,None,350500,2,False,True,False
0.01,area,3.2,None,350600,2,False,True,False
0.01,area,3.2,None,350700,0,False,True,False
0.01,area,3.2,None,350800,0,False,True,False
0.01,area,3.2,None,350900,0,False,True,False
0.01,area,3.2,None,360100,2,False,True,False
0.01,area,3.2,None,360200,0,False,True,False
0.01,area,3.2,None,360300,0,False,True,False
0.01,area,3.2,None,360400,2,False,True,False
0.01,area,3.2,None,360500,0,False,True,False
0.01,area,3.2,None,360600,0,False,True,False
0.01,area,3.2,None,360700,0,False,True,False
0.01,area,3.2,None,360800,0,False,True,False
0.01,area,3.2,None,360900,0,False,True,False
0.01,area,3.2,None,361000,0,False,True,False
0.01,area,3.2,None,361100,0,False,True,False
0.01,area,3.2,None,370100,2,True,True,False
0.01,area,3.2,None,370200,2,True,True,False
0.01,area,3.2,None,370300,2,True,True,False
0.01,area,3.2,None,370400,2,False,True,False
0.01,area,3.2,None,370500,2,True,True,False
0.01,area,3.2,None,370600,2,True,True,False
0.01,area,3.2,None,370700,2,True,True,False
0.01,area,3.2,None,370800,2,False,True,False
0.01,area,3.2,None,370900,2,True,True,False
0.01,area,3.2,None,371000,2,True,True,False
0.01,area,3.2,None,371100,2,False,True,False
0.01,area,3.2,None,371300,2,False,True,False
0.01,area,3.2,None,371400,2,True,True,False
0.01,area,3.2,None,371500,2,True,True,False
0.01,area,3.2,None,371600,2,True,True,False
0.01,area,3.2,None,371700,2,False,True,False
0.01,area,3.2,None,410100,2,False,True,False
0.01,area,3.2,None,410200,2,True,True,False
0.01,area,3.2,None,410300,2,False,True,False
0.01,area,3.2,None,410400,2,False,True,False
0.01,area,3.2,None,410500,2,True,True,False
0.01,area,3.2,None,410600,2,True,True,False
0.01,area,3.2,None,410700,2,True,True,False
0.01,area,3.2,None,410800,2,False,True,False
0.01,area,3.2,None,410900,2,True,True,False
0.01,area,3.2,None,411000,2,True,True,False
0.01,area,3.2,None,411100,2,False,True,False
0.01,area,3.2,None,411200,2,False,True,False
0.01,area,3.2,None,411300,2,False,True,False
0.01,area,3.2,None,411400,2,False,True,False
0.01,area,3.2,None,411500,2,False,True,False
0.01,area,3.2,None,411600,2,False,True,False
0.01,area,3.2,None,411700,2,False,True,False
0.01,area,3.2,None,420100,2,False,True,False
0.01,area,3.2,None,420200,0,False,True,False
0.01,area,3.2,None,420300,0,False,True,False
0.01,area,3.2,None,420500,0,False,True,False
0.01,area,3.2,None,420600,2,False,True,False
0.01,area,3.2,None,420700,0,False,True,False
0.01,area,3.2,None,420800,2,False,True,False
0.01,area,3.2,None,420900,2,False,True,False
0.01,area,3.2,None,421000,0,False,True,False
0.01,area,3.2,None,421100,2,False,True,False
0.01,area,3.2,None,421200,0,False,True,False
0.01,area,3.2,None,421300,2,False,True,False
0.01,area,3.2,None,422800,0,True,True,False
0.01,area,3.2,None,430100,0,False,True,False
0.01,area,3.2,None,430200,0,False,True,False
0.01,area,3.2,None,430300,0,False,True,False
0.01,area,3.2,None,430400,0,False,True,False
0.01,area,3.2,None,430500,0,False,True,False
0.01,area,3.2,None,430600,0,False,True,False
0.01,area,3.2,None,430700,0,False,True,False
0.01,area,3.2,None,430800,0,True,True,False
0.01,area,3.2,None,430900,0,False,True,False
0.01,area,3.2,None,431000,0,True,True,False
0.01,area,3.2,None,431100,0,False,True,False
0.01,area,3.2,None,431200,0,True,True,False
0.01,area,3.2,None,431300,0,True,True,False
0.01,area,3.2,None,433100,0,True,True,False
0.01,area,3.2,None,440100,2,False,True,False
0.01,area,3.2,None,440200,0,False,True,False
0.01,area,3.2,None,440300,2,False,True,False
0.01,area,3.2,None,440400,2,False,True,False
0.01,area,3.2,None,440500,2,False,True,False
0.01,area,3.2,None,440600,0,False,True,False
0.01,area,3.2,None,440700,0,False,True,False
0.01,area,3.2,None,440800,2,False,True,False
0.01,area,3.2,None,440900,2,False,True,False
0.01,area,3.2,None,441200,0,False,True,False
0.01,area,3.2,None,441300,2,False,True,False
0.01,area,3.2,None,441400,0,False,True,False
0.01,area,3.2,None,441500,2,False,True,False
0.01,area,3.2,None,441600,2,False,True,False
0.01,area,3.2,None,441700,0,False,True,False
0.01,area,3.2,None,441800,0,False,True,False
0.01,area,3.2,None,441900,2,False,True,False
0.01,area,3.2,None,442000,2,False,True,False
0.01,area,3.2,None,445100,2,False,True,False
0.01,area,3.2,None,445200,2,False,True,False
0.01,area,3.2,None,445300,0,False,True,False
0.01,area,3.2,None,450100,0,False,True,False
0.01,area,3.2,None,450200,0,True,True,False
0.01,area,3.2,None,450300,0,True,True,False
0.01,area,3.2,None,450400,0,False,True,False
0.01,area,3.2,None,450500,2,False,True,False
0.01,area,3.2,None,450600,0,False,True,False
0.01,area,3.2,None,450700,0,False,True,False
0.01,area,3.2,None,450800,0,False,True,False
0.01,area,3.2,None,450900,0,False,True,False
0.01,area,3.2,None,451000,0,False,True,False
0.01,area,3.2,None,451100,0,False,True,False
0.01,area,3.2,None,451200,0,True,True,False
0.01,area,3.2,None,451300,0,False,True,False
0.01,area,3.2,None,451400,0,False,True,False
0.01,area,3.2,None,460100,2,False,True,False
0.01,area,3.2,None,460200,2,False,True,False
0.01,area,3.2,None,460300,2,True,True,False
0.01,area,3.2,None,460400,2,False,True,False
0.01,area,3.2,None,500000,0,True,True,False
0.01,area,3.2,None,510100,0,True,True,False
0.01,area,3.2,None,510300,0,True,True,False
0.01,area,3.2,None,510400,2,False,True,False
0.01,area,3.2,None,510500,0,True,True,False
0.01,area,3.2,None,510600,0,True,True,False
0.01,area,3.2,None,510700,0,True,True,False
0.01,area,3.2,None,510800,0,True,True,False
0.01,area,3.2,None,510900,0,True,True,False
0.01,area,3.2,None,511000,0,True,True,False
0.01,area,3.2,None,511100,0,True,True,False
0.01,area,3.2,None,511300,0,True,True,False
0.01,area,3.2,None,511400,0,True,True,False
0.01,area,3.2,None,511500,0,True,True,False
0.01,area,3.2,None,511600,0,True,True,False
0.01,area,3.2,None,511700,0,True,True,False
0.01,area,3.2,None,511800,0,True,True,False
0.01,area,3.2,None,511900,0,True,True,False
0.01,area,3.2,None,512000,0,True,True,False
0.01,area,3.2,None,513200,2,True,True,False
0.01,area,3.2,None,513300,2,True,True,False
0.01,area,3.2,None,513400,2,False,True,False
0.01,area,3.2,None,520100,0,True,True,False
0.01,area,3.2,None,520200,0,True,True,False
0.01,area,3.2,None,520300,0,True,True,False
0.01,area,3.2,None,520400,0,True,True,False
0.01,area,3.2,None,520500,0,True,True,False
0.01,area,3.2,None,520600,0,True,True,False
0.01,area,3.2,None,522300,0,True,True,False
0.01,area,3.2,None,522600,0,True,True,False
0.01,area,3.2,None,522700,0,True,True,False
0.01,area,3.2,None,530100,2,False,True,False
0.01,area,3.2,None,530300,0,False,True,False
0.01,area,3.2,None,530400,2,False,True,False
0.01,area,3.2,None,530500,2,False,True,False
0.01,area,3.2,None,530600,0,True,True,False
0.01,area,3.2,None,530700,2,False,True,False
0.01,area,3.2,None,530800,2,False,True,False
0.01,area,3.2,None,530900,2,False,True,False
0.01,area,3.2,None,532300,2,False,True,False
0.01,area,3.2,None,532500,0,False,True,False
0.01,area,3.2,None,532600,0,False,True,False
0.01,area,3.2,None,532800,2,False,True,False
0.01,area,3.2,None,532900,2,False,True,False
0.01,area,3.2,None,533100,2,False,True,False
0.01,area,3.2,None,533300,2,False,True,False
0.01,area,3.2,None,533400,2,True,True,False
0.01,area,3.2,None,540100,2,False,True,False
0.01,area,3.2,None,540200,2,False,True,False
0.01,area,3.2,None,540300,0,False,True,False
0.01,area,3.2,None,540400,0,True,True,False
0.01,area,3.2,None,540500,0,False,True,False
0.01,area,3.2,None,540600,2,False,True,False
0.01,area,3.2,None,542500,2,False,True,False
0.01,area,3.2,None,610100,2,False,True,False
0.01,area,3.2,None,610200,2,False,True,False
0.01,area,3.2,None,610300,0,False,True,False
0.01,area,3.2,None,610400,2,False,True,False
0.01,area,3.2,None,610500,2,False,True,False
0.01,area,3.2,None,610600,2,False,True,False
0.01,area,3.2,None,610700,0,False,True,False
0.01,area,3.2,None,610800,2,True,True,False
0.01,area,3.2,None,610900,0,False,True,False
