context,policy,technology,adcode,city,status,max_degradation_fraction,baseline_margin_usd_per_unit,lifetime_years,burn_in,central_degradation
area,General20,T,232700,大兴安岭,interior boundary,0.01426970794324163,5.27223296685726,25.0,0.04,0.012
area,General20,T,310000,上海,interior boundary,0.013471569647548875,3.1969781001330375,25.0,0.04,0.012
area,General20,T,320100,南京,interior boundary,0.013533644817918144,3.3196468080806767,25.0,0.04,0.012
area,General20,T,320200,无锡,interior boundary,0.013750089002687815,3.8479099011275366,25.0,0.04,0.012
area,General20,T,320300,徐州,interior boundary,0.014358262178767948,5.397513993428888,25.0,0.04,0.012
area,General20,T,320400,常州,interior boundary,0.013557554729212742,3.3730221965508917,25.0,0.04,0.012
area,General20,T,320500,苏州,interior boundary,0.013313653823264111,2.8087517099410206,25.0,0.04,0.012
area,General20,T,320600,南通,interior boundary,0.01372241131923957,3.787004000364462,25.0,0.04,0.012
area,General20,T,320700,连云港,interior boundary,0.014064702275161524,4.66627331784882,25.0,0.04,0.012
area,General20,T,320800,淮安,interior boundary,0.01415996406386668,4.893108679097324,25.0,0.04,0.012
area,General20,T,320900,盐城,interior boundary,0.014233894719603058,5.090685257994167,25.0,0.04,0.012
area,General20,T,321000,扬州,interior boundary,0.01400560425387809,4.479527865584743,25.0,0.04,0.012
area,General20,T,321100,镇江,interior boundary,0.013748812395245835,3.833141981448591,25.0,0.04,0.012
area,General20,T,321200,泰州,interior boundary,0.013905429710927564,4.227339462491003,25.0,0.04,0.012
area,General20,T,321300,宿迁,interior boundary,0.014137868574929512,4.8368476846705875,25.0,0.04,0.012
area,General20,T,330100,杭州,interior boundary,0.011900188269054725,-0.1927388709129474,25.0,0.04,0.012
area,General20,T,330200,宁波,interior boundary,0.01209159423661035,0.18265291643649562,25.0,0.04,0.012
area,General20,T,330300,温州,interior boundary,0.012350699169521563,0.7001550601345485,25.0,0.04,0.012
area,General20,T,330400,嘉兴,interior boundary,0.013514116731790444,3.2668070959666267,25.0,0.04,0.012
area,General20,T,330500,湖州,interior boundary,0.013011605206336443,2.1055452675539215,25.0,0.04,0.012
area,General20,T,330600,绍兴,interior boundary,0.01160058205310932,-0.7619701661973579,25.0,0.04,0.012
area,General20,T,330700,金华,interior boundary,0.012382139274233595,0.7557832674058318,25.0,0.04,0.012
area,General20,T,330800,衢州,interior boundary,0.01211399397098134,0.22169881284840187,25.0,0.04,0.012
area,General20,T,330900,舟山,interior boundary,0.012249707894178383,0.5169509454254921,25.0,0.04,0.012
area,General20,T,331000,台州,interior boundary,0.011561726458385387,-0.8398591681111185,25.0,0.04,0.012
area,General20,T,331100,丽水,interior boundary,0.012078130127678575,0.1516107578887329,25.0,0.04,0.012
area,General20,T,340100,合肥,interior boundary,0.013363533012647366,2.911860763138506,25.0,0.04,0.012
area,General20,T,340200,芜湖,interior boundary,0.013387670183573876,2.9535149368914375,25.0,0.04,0.012
area,General20,T,340300,蚌埠,interior boundary,0.013441344522728823,3.1016101366293896,25.0,0.04,0.012
area,General20,T,340400,淮南,interior boundary,0.013723228947241498,3.7674587194290297,25.0,0.04,0.012
area,General20,T,340500,马鞍山,interior boundary,0.013316249632553227,2.8095943196831,25.0,0.04,0.012
area,General20,T,340600,淮北,interior boundary,0.014250964081305283,5.106872181450825,25.0,0.04,0.012
area,General20,T,340700,铜陵,interior boundary,0.013420132679379294,3.0181160765431514,25.0,0.04,0.012
area,General20,T,340800,安庆,interior boundary,0.01308503294914445,2.2617452753693925,25.0,0.04,0.012
area,General20,T,341000,黄山,interior boundary,0.012330464935062225,0.6543038293759764,25.0,0.04,0.012
area,General20,T,341100,滁州,interior boundary,0.013571682224229418,3.4138216026683352,25.0,0.04,0.012
area,General20,T,341200,阜阳,interior boundary,0.013914279583413961,4.233995383484626,25.0,0.04,0.012
area,General20,T,341300,宿州,interior boundary,0.014224428011387857,5.0410209762480775,25.0,0.04,0.012
area,General20,T,341500,六安,interior boundary,0.012991979898014705,2.0556641223566317,25.0,0.04,0.012
area,General20,T,341600,亳州,interior boundary,0.014270491397505934,5.144806443107413,25.0,0.04,0.012
area,General20,T,341700,池州,interior boundary,0.013160158543778527,2.423663012845452,25.0,0.04,0.012
area,General20,T,341800,宣城,interior boundary,0.013075232089133953,2.234845588476574,25.0,0.04,0.012
area,General20,T,350100,福州,interior boundary,0.01189988298293869,-0.19499997583056938,25.0,0.04,0.012
area,General20,T,350200,厦门,interior boundary,0.013931338223734002,4.249477308898378,25.0,0.04,0.012
area,General20,T,350300,莆田,interior boundary,0.012342175877744669,0.6916383404098525,25.0,0.04,0.012
area,General20,T,350400,三明,interior boundary,0.012178807855706707,0.3478050331041942,25.0,0.04,0.012
area,General20,T,350500,泉州,interior boundary,0.012794883042199244,1.636226983021615,25.0,0.04,0.012
area,General20,T,350600,漳州,interior boundary,0.01346794817597399,3.1010912707761378,25.0,0.04,0.012
area,General20,T,350700,南平,interior boundary,0.012521210786460558,1.028966419666034,25.0,0.04,0.012
area,General20,T,350800,龙岩,interior boundary,0.012565163664222466,1.127549643102597,25.0,0.04,0.012
area,General20,T,350900,宁德,interior boundary,0.011912953127077939,-0.16721743203667927,25.0,0.04,0.012
area,General20,T,360100,南昌,interior boundary,0.01294492288413309,1.9396298729625698,25.0,0.04,0.012
area,General20,T,360200,景德镇,interior boundary,0.012553596950304072,1.1055732348463607,25.0,0.04,0.012
area,General20,T,360300,萍乡,interior boundary,0.012186770204271367,0.3642277552924327,25.0,0.04,0.012
area,General20,T,360400,九江,interior boundary,0.012963271855125667,1.98572304480912,25.0,0.04,0.012
area,General20,T,360500,新余,interior boundary,0.011864714951708068,-0.25935362462983846,25.0,0.04,0.012
area,General20,T,360600,鹰潭,interior boundary,0.011958495773951229,-0.07958185843695276,25.0,0.04,0.012
area,General20,T,360700,赣州,interior boundary,0.012360648000146315,0.7123023008235094,25.0,0.04,0.012
area,General20,T,360800,吉安,interior boundary,0.011916377577701809,-0.1611956618681205,25.0,0.04,0.012
area,General20,T,360900,宜春,interior boundary,0.012148855740176857,0.29026244181936534,25.0,0.04,0.012
area,General20,T,361000,抚州,interior boundary,0.011566580958237437,-0.8137609279131652,25.0,0.04,0.012
area,General20,T,361100,上饶,interior boundary,0.0124807167207301,0.9547476900192464,25.0,0.04,0.012
area,General20,T,370100,济南,interior boundary,0.015150606118415764,7.619376607654374,25.0,0.04,0.012
area,General20,T,370200,青岛,interior boundary,0.015124833028477978,7.7388722146280315,25.0,0.04,0.012
area,General20,T,370300,淄博,interior boundary,0.014928559952259234,6.963493323730432,25.0,0.04,0.012
area,General20,T,370400,枣庄,interior boundary,0.014408071982831672,5.538744099794982,25.0,0.04,0.012
area,General20,T,370500,东营,interior boundary,0.015546237265852626,8.907508270456105,25.0,0.04,0.012
area,General20,T,370600,烟台,interior boundary,0.01495941039865514,7.241242281815261,25.0,0.04,0.012
area,General20,T,370700,潍坊,interior boundary,0.01492058529891764,7.009495845185569,25.0,0.04,0.012
area,General20,T,370800,济宁,interior boundary,0.014717676310501554,6.3760828917502295,25.0,0.04,0.012
area,General20,T,370900,泰安,interior boundary,0.015118544529386924,7.519571824531539,25.0,0.04,0.012
area,General20,T,371000,威海,interior boundary,0.014963387717877905,7.328802730684032,25.0,0.04,0.012
area,General20,T,371100,日照,interior boundary,0.014677392416128754,6.382612246001173,25.0,0.04,0.012
area,General20,T,371300,临沂,interior boundary,0.014334684773235296,5.363700804866951,25.0,0.04,0.012
area,General20,T,371400,德州,interior boundary,0.015527389720053717,8.761095621507337,25.0,0.04,0.012
area,General20,T,371500,聊城,interior boundary,0.015447404256722311,8.49542724791607,25.0,0.04,0.012
area,General20,T,371600,滨州,interior boundary,0.01540204746888705,8.386308249360411,25.0,0.04,0.012
area,General20,T,371700,菏泽,interior boundary,0.01433338735400369,5.317341264080355,25.0,0.04,0.012
area,General20,T,410100,郑州,interior boundary,0.014614482845926344,6.031521350954904,25.0,0.04,0.012
area,General20,T,410200,开封,interior boundary,0.014795517981162472,6.573102657354127,25.0,0.04,0.012
area,General20,T,410300,洛阳,interior boundary,0.01435010438694704,5.306587199588449,25.0,0.04,0.012
area,General20,T,410400,平顶山,interior boundary,0.013999436266347944,4.413917259898682,25.0,0.04,0.012
area,General20,T,410500,安阳,interior boundary,0.015100098036379704,7.4267529343743774,25.0,0.04,0.012
area,General20,T,410600,鹤壁,interior boundary,0.014997589602418059,7.132379943345512,25.0,0.04,0.012
area,General20,T,410700,新乡,interior boundary,0.014818388941194624,6.631600660600128,25.0,0.04,0.012
area,General20,T,410800,焦作,interior boundary,0.014633391821421784,6.0906384926368276,25.0,0.04,0.012
area,General20,T,410900,濮阳,interior boundary,0.015050749329507344,7.283422292627023,25.0,0.04,0.012
area,General20,T,411000,许昌,interior boundary,0.014742512051456203,6.381126094553622,25.0,0.04,0.012
area,General20,T,411100,漯河,interior boundary,0.014508944430065899,5.757761971029595,25.0,0.04,0.012
area,General20,T,411200,三门峡,interior boundary,0.014643961882602953,6.1162918808549875,25.0,0.04,0.012
area,General20,T,411300,南阳,interior boundary,0.013703887402079572,3.696855040517889,25.0,0.04,0.012
area,General20,T,411400,商丘,interior boundary,0.01419332425615849,4.946983329170237,25.0,0.04,0.012
area,General20,T,411500,信阳,interior boundary,0.012990233003717575,2.0604338246693032,25.0,0.04,0.012
area,General20,T,411600,周口,interior boundary,0.014494079897607294,5.725399591719338,25.0,0.04,0.012
area,General20,T,411700,驻马店,interior boundary,0.01376619734773428,3.866364468714224,25.0,0.04,0.012
area,General20,T,420100,武汉,interior boundary,0.013027819920099406,2.134593398218854,25.0,0.04,0.012
area,General20,T,420200,黄石,interior boundary,0.012184327855327838,0.36267508847720364,25.0,0.04,0.012
area,General20,T,420300,十堰,interior boundary,0.011905730161425512,-0.1830184701234714,25.0,0.04,0.012
area,General20,T,420500,宜昌,interior boundary,0.01181755522097561,-0.3512373619613669,25.0,0.04,0.012
area,General20,T,420600,襄阳,interior boundary,0.013166127817768117,2.4407606918692437,25.0,0.04,0.012
area,General20,T,420700,鄂州,interior boundary,0.012187908132377603,0.3702383177131594,25.0,0.04,0.012
area,General20,T,420800,荆门,interior boundary,0.013130788708581781,2.3739736929172466,25.0,0.04,0.012
area,General20,T,420900,孝感,interior boundary,0.013410965740558112,3.0098787783686305,25.0,0.04,0.012
area,General20,T,421000,荆州,interior boundary,0.01238515045059856,0.7692624128660839,25.0,0.04,0.012
area,General20,T,421100,黄冈,interior boundary,0.012755386329745735,1.543688617797514,25.0,0.04,0.012
area,General20,T,421200,咸宁,interior boundary,0.012578153946486023,1.1601464093599247,25.0,0.04,0.012
area,General20,T,421300,随州,interior boundary,0.013096320686316436,2.2983842253024136,25.0,0.04,0.012
area,General20,T,422800,恩施,interior boundary,0.009179665583832985,-4.699447910570129,25.0,0.04,0.012
area,General20,T,430100,长沙,interior boundary,0.01192506449673729,-0.14466013749344597,25.0,0.04,0.012
area,General20,T,430200,株洲,interior boundary,0.011812496068936442,-0.35899547032860823,25.0,0.04,0.012
area,General20,T,430300,湘潭,interior boundary,0.011767320956693795,-0.445809490534927,25.0,0.04,0.012
area,General20,T,430400,衡阳,interior boundary,0.011561993336675163,-0.8283848116252841,25.0,0.04,0.012
area,General20,T,430500,邵阳,interior boundary,0.01085385667661072,-2.0831224099140826,25.0,0.04,0.012
area,General20,T,430600,岳阳,interior boundary,0.01204209252487871,0.08226956436411115,25.0,0.04,0.012
area,General20,T,430700,常德,interior boundary,0.011309143669918597,-1.2942876811830928,25.0,0.04,0.012
area,General20,T,430800,张家界,interior boundary,0.00986734289245348,-3.6980979374295018,25.0,0.04,0.012
area,General20,T,430900,益阳,interior boundary,0.011155456166496693,-1.5666953580936678,25.0,0.04,0.012
area,General20,T,431000,郴州,interior boundary,0.010787177245779135,-2.1982363760081967,25.0,0.04,0.012
area,General20,T,431100,永州,interior boundary,0.011167443443384432,-1.5329142733628771,25.0,0.04,0.012
area,General20,T,431200,怀化,interior boundary,0.009923340624681743,-3.615702575462926,25.0,0.04,0.012
area,General20,T,431300,娄底,interior boundary,0.010716870351222239,-2.3170709676900927,25.0,0.04,0.012
area,General20,T,433100,湘西,interior boundary,0.009567821261321541,-4.145549565738534,25.0,0.04,0.012
area,General20,T,440100,广州,interior boundary,0.01281043008622831,1.6426578095325652,25.0,0.04,0.012
area,General20,T,440200,韶关,interior boundary,0.011744335657449055,-0.48576274205770176,25.0,0.04,0.012
area,General20,T,440300,深圳,interior boundary,0.013428812188293903,3.0365382870532613,25.0,0.04,0.012
area,General20,T,440400,珠海,interior boundary,0.013487988319685229,3.193606835666259,25.0,0.04,0.012
area,General20,T,440500,汕头,interior boundary,0.01358020521255341,3.4227419925080937,25.0,0.04,0.012
area,General20,T,440600,佛山,interior boundary,0.012378787730389008,0.7482869744525829,25.0,0.04,0.012
area,General20,T,440700,江门,interior boundary,0.012436909819798104,0.8691633841132784,25.0,0.04,0.012
area,General20,T,440800,湛江,interior boundary,0.01392877340274978,4.228454745034455,25.0,0.04,0.012
area,General20,T,440900,茂名,interior boundary,0.013023687821556253,2.1148942161257196,25.0,0.04,0.012
area,General20,T,441200,肇庆,interior boundary,0.012120524422908122,0.233954756382019,25.0,0.04,0.012
area,General20,T,441300,惠州,interior boundary,0.013354275221117717,2.8399723826083516,25.0,0.04,0.012
area,General20,T,441400,梅州,interior boundary,0.012722937659474812,1.4582653094994669,25.0,0.04,0.012
area,General20,T,441500,汕尾,interior boundary,0.01359830510399505,3.467448079271719,25.0,0.04,0.012
area,General20,T,441600,河源,interior boundary,0.012882508776552726,1.7996185425760416,25.0,0.04,0.012
area,General20,T,441700,阳江,interior boundary,0.012538165320660967,1.0810392803479232,25.0,0.04,0.012
area,General20,T,441800,清远,interior boundary,0.011976134127919376,-0.04589334302262671,25.0,0.04,0.012
area,General20,T,441900,东莞,interior boundary,0.013427765512573585,3.0126319998422275,25.0,0.04,0.012
area,General20,T,442000,中山,interior boundary,0.013235104480120441,2.5905425245574776,25.0,0.04,0.012
area,General20,T,445100,潮州,interior boundary,0.013618247375817561,3.476528288791272,25.0,0.04,0.012
area,General20,T,445200,揭阳,interior boundary,0.013290369736207452,2.7113713514576006,25.0,0.04,0.012
area,General20,T,445300,云浮,interior boundary,0.012424935725999123,0.8416646802185284,25.0,0.04,0.012
area,General20,T,450100,南宁,interior boundary,0.011331897261681694,-1.244740785282076,25.0,0.04,0.012
area,General20,T,450200,柳州,interior boundary,0.010394130596817066,-2.8479625862105635,25.0,0.04,0.012
area,General20,T,450300,桂林,interior boundary,0.010398560012385621,-2.8337592765532307,25.0,0.04,0.012
area,General20,T,450400,梧州,interior boundary,0.01216966770648966,0.3315500662410358,25.0,0.04,0.012
area,General20,T,450500,北海,interior boundary,0.013739846343894867,3.7964347925725406,25.0,0.04,0.012
area,General20,T,450600,防城港,interior boundary,0.012498201958357668,1.0047064873151044,25.0,0.04,0.012
area,General20,T,450700,钦州,interior boundary,0.012590090521297979,1.1907634477796734,25.0,0.04,0.012
area,General20,T,450800,贵港,interior boundary,0.01148345986620498,-0.9703719191310256,25.0,0.04,0.012
area,General20,T,450900,玉林,interior boundary,0.012452918848818939,0.9017008118864709,25.0,0.04,0.012
area,General20,T,451000,百色,interior boundary,0.011188491466368335,-1.504037222756054,25.0,0.04,0.012
area,General20,T,451100,贺州,interior boundary,0.01139686913785241,-1.1231548081718188,25.0,0.04,0.012
area,General20,T,451200,河池,interior boundary,0.009988850371558302,-3.5019717072629746,25.0,0.04,0.012
area,General20,T,451300,来宾,interior boundary,0.011436459987375969,-1.056227037507952,25.0,0.04,0.012
area,General20,T,451400,崇左,interior boundary,0.01097640988473714,-1.8607012638427562,25.0,0.04,0.012
area,General20,T,460100,海口,interior boundary,0.014451939880741095,5.6162320825891925,25.0,0.04,0.012
area,General20,T,460200,三亚,interior boundary,0.014614638143508073,6.06118804076236,25.0,0.04,0.012
area,General20,T,460300,三沙,interior boundary,0.015748897842407673,9.655691366453993,25.0,0.04,0.012
area,General20,T,460400,儋州,interior boundary,0.013940533616030138,4.24496868116357,25.0,0.04,0.012
area,General20,T,500000,重庆,interior boundary,0.009163492604970003,-4.702775241981378,25.0,0.04,0.012
area,General20,T,510100,成都,interior boundary,0.010066593821591852,-3.3620615077870113,25.0,0.04,0.012
area,General20,T,510300,自贡,interior boundary,0.009238743319649956,-4.5680470517193115,25.0,0.04,0.012
area,General20,T,510400,攀枝花,interior boundary,0.014654241218801902,6.017278904143595,25.0,0.04,0.012
area,General20,T,510500,泸州,interior boundary,0.007226964022330407,-7.226513982435936,25.0,0.04,0.012
area,General20,T,510600,德阳,interior boundary,0.00986288755720395,-3.6765889267471863,25.0,0.04,0.012
area,General20,T,510700,绵阳,interior boundary,0.010597866028515316,-2.521734631183726,25.0,0.04,0.012
area,General20,T,510800,广元,interior boundary,0.010108906707700527,-3.3152213845215996,25.0,0.04,0.012
area,General20,T,510900,遂宁,interior boundary,0.010217927780170302,-3.1194868005753804,25.0,0.04,0.012
area,General20,T,511000,内江,interior boundary,0.009936586568773727,-3.5381921324972865,25.0,0.04,0.012
area,General20,T,511100,乐山,interior boundary,0.007550398415846615,-6.8149250874409475,25.0,0.04,0.012
area,General20,T,511300,南充,interior boundary,0.009907312486954114,-3.6019713788114984,25.0,0.04,0.012
area,General20,T,511400,眉山,interior boundary,0.009513003461307078,-4.20400560463564,25.0,0.04,0.012
area,General20,T,511500,宜宾,interior boundary,0.007022397906647625,-7.437043070158619,25.0,0.04,0.012
area,General20,T,511600,广安,interior boundary,0.008295027200535546,-5.860195017508168,25.0,0.04,0.012
area,General20,T,511700,达州,interior boundary,0.009643328984544303,-4.002221099964601,25.0,0.04,0.012
area,General20,T,511800,雅安,interior boundary,0.0105434237881461,-2.6485191228173477,25.0,0.04,0.012
area,General20,T,511900,巴中,interior boundary,0.009536876639739233,-4.168087471963872,25.0,0.04,0.012
area,General20,T,512000,资阳,interior boundary,0.00998575361911733,-3.476797906939474,25.0,0.04,0.012
area,General20,T,513200,阿坝,interior boundary,0.015318937831325027,8.37344710554953,25.0,0.04,0.012
area,General20,T,513300,甘孜,interior boundary,0.01630984466089202,11.895323649640488,25.0,0.04,0.012
area,General20,T,513400,凉山,interior boundary,0.013378838305280999,2.971828890121415,25.0,0.04,0.012
area,General20,T,520100,贵阳,interior boundary,0.00781167870777395,-6.713044805863142,25.0,0.04,0.012
area,General20,T,520200,六盘水,interior boundary,0.009174912417409333,-4.861942207077426,25.0,0.04,0.012
area,General20,T,520300,遵义,interior boundary,0.006146709767217119,-8.523223599370468,25.0,0.04,0.012
area,General20,T,520400,安顺,interior boundary,0.008348026997226296,-6.021204911096596,25.0,0.04,0.012
area,General20,T,520500,毕节,interior boundary,0.00846408137597976,-5.8679770564773435,25.0,0.04,0.012
area,General20,T,520600,铜仁,interior boundary,0.008066523123061841,-6.25755632628659,25.0,0.04,0.012
area,General20,T,522300,黔西南,interior boundary,0.009919862189503453,-3.679783714421255,25.0,0.04,0.012
area,General20,T,522600,黔东南,interior boundary,0.00910686602515156,-4.883029724631719,25.0,0.04,0.012
area,General20,T,522700,黔南,interior boundary,0.009077025469886025,-4.960011731474971,25.0,0.04,0.012
area,General20,T,530100,昆明,interior boundary,0.01359754387516503,3.5522729398174135,25.0,0.04,0.012
area,General20,T,530300,曲靖,interior boundary,0.011922629760760372,-0.15504798020064925,25.0,0.04,0.012
area,General20,T,530400,玉溪,interior boundary,0.013446015681167725,3.155788357571481,25.0,0.04,0.012
area,General20,T,530500,保山,interior boundary,0.014314292099744108,5.2208598820278524,25.0,0.04,0.012
area,General20,T,530600,昭通,interior boundary,0.00894243071350971,-5.137794466975812,25.0,0.04,0.012
area,General20,T,530700,丽江,interior boundary,0.014654943695493472,6.257250016698379,25.0,0.04,0.012
area,General20,T,530800,普洱,interior boundary,0.014073551106550751,4.581772200115438,25.0,0.04,0.012
area,General20,T,530900,临沧,interior boundary,0.014535780120966277,5.804604294682065,25.0,0.04,0.012
area,General20,T,532300,楚雄,interior boundary,0.014666450174879483,6.284636092178374,25.0,0.04,0.012
area,General20,T,532500,红河,interior boundary,0.012496963047858144,1.0161209129236397,25.0,0.04,0.012
area,General20,T,532600,文山,interior boundary,0.011886432547465374,-0.22322585573202502,25.0,0.04,0.012
area,General20,T,532800,西双版纳,interior boundary,0.014302953702449633,5.019972957828429,25.0,0.04,0.012
area,General20,T,532900,大理,interior boundary,0.014571767668220305,5.989325466407905,25.0,0.04,0.012
area,General20,T,533100,德宏,interior boundary,0.014114197595494461,4.65126449440416,25.0,0.04,0.012
area,General20,T,533300,怒江,interior boundary,0.013635125673189207,3.5731457745604303,25.0,0.04,0.012
area,General20,T,533400,迪庆,interior boundary,0.015037123649009485,7.581244013000912,25.0,0.04,0.012
area,General20,T,540100,拉萨,interior boundary,0.013441660324614444,3.2128819370524155,25.0,0.04,0.012
area,General20,T,540200,日喀则,interior boundary,0.01375285778959991,3.962569894334507,25.0,0.04,0.012
area,General20,T,540300,昌都,interior boundary,0.012445893917712426,0.9326032312125534,25.0,0.04,0.012
area,General20,T,540400,林芝,interior boundary,0.010208006061728985,-3.30325989431536,25.0,0.04,0.012
area,General20,T,540500,山南,interior boundary,0.012596245264813174,1.2501601805043947,25.0,0.04,0.012
area,General20,T,540600,那曲,interior boundary,0.013675304771700068,3.799303145855191,25.0,0.04,0.012
area,General20,T,542500,阿里,interior boundary,0.014283062372549442,5.341746438608396,25.0,0.04,0.012
area,General20,T,610100,西安,interior boundary,0.013584339924754121,3.3617523231101387,25.0,0.04,0.012
area,General20,T,610200,铜川,interior boundary,0.014293941065398743,5.164014227897113,25.0,0.04,0.012
area,General20,T,610300,宝鸡,interior boundary,0.01270445761279504,1.4366278533374128,25.0,0.04,0.012
area,General20,T,610400,咸阳,interior boundary,0.014137796408505918,4.746348508682473,25.0,0.04,0.012
area,General20,T,610500,渭南,interior boundary,0.01452419667182241,5.757035839138993,25.0,0.04,0.012
area,General20,T,610600,延安,interior boundary,0.014516061737679567,5.869910925515256,25.0,0.04,0.012
area,General20,T,610700,汉中,interior boundary,0.011024589090535386,-1.792989623396636,25.0,0.04,0.012
area,General20,T,610800,榆林,interior boundary,0.015274707301272627,8.1327682656011,25.0,0.04,0.012
area,General20,T,610900,安康,interior boundary,0.011132660456421917,-1.5953229322206681,25.0,0.04,0.012
area,General20,T,611000,商洛,interior boundary,0.012589905762853706,1.1930199015647105,25.0,0.04,0.012
area,General20,T,620100,兰州,interior boundary,0.015133220008086565,7.672729763189096,25.0,0.04,0.012
area,General20,T,620200,嘉峪关,interior boundary,0.016212140874902303,11.136956410367077,25.0,0.04,0.012
area,General20,T,620300,金昌,interior boundary,0.016091672480742853,10.736981549109487,25.0,0.04,0.012
area,General20,T,620400,白银,interior boundary,0.01500868186006201,7.334855869237941,25.0,0.04,0.012
area,General20,T,620500,天水,interior boundary,0.012236889918468562,0.4822537961682798,25.0,0.04,0.012
area,General20,T,620600,武威,interior boundary,0.015999328542037713,10.40190776782049,25.0,0.04,0.012
area,General20,T,620700,张掖,interior boundary,0.016467711879487725,11.962502717182048,25.0,0.04,0.012
area,General20,T,620800,平凉,interior boundary,0.013058184282036936,2.2577381189804697,25.0,0.04,0.012
area,General20,T,620900,酒泉,interior boundary,0.016814769658868304,13.304534518620187,25.0,0.04,0.012
area,General20,T,621000,庆阳,interior boundary,0.013958219936753124,4.426431160130875,25.0,0.04,0.012
area,General20,T,621100,定西,interior boundary,0.014141277158949351,4.942452372775705,25.0,0.04,0.012
area,General20,T,621200,陇南,interior boundary,0.01101360550230836,-1.862920013038945,25.0,0.04,0.012
area,General20,T,622900,临夏,interior boundary,0.014911484781512028,7.045926025968498,25.0,0.04,0.012
area,General20,T,623000,甘南,interior boundary,0.014632275649467629,6.364252358472271,25.0,0.04,0.012
area,General20,T,630100,西宁,interior boundary,0.01577407669745199,9.77084982163771,25.0,0.04,0.012
area,General20,T,630200,海东,interior boundary,0.015064555495731467,7.49909165467821,25.0,0.04,0.012
area,General20,T,632200,海北,interior boundary,0.016241649719396633,11.341718058360925,25.0,0.04,0.012
area,General20,T,632300,黄南,interior boundary,0.01516195314616127,7.92350577481173,25.0,0.04,0.012
area,General20,T,632500,海南,interior boundary,0.015895652876812248,10.28559856848446,25.0,0.04,0.012
area,General20,T,632600,果洛,interior boundary,0.015990241219261493,10.810673540701629,25.0,0.04,0.012
area,General20,T,632700,玉树,interior boundary,0.016407325327612205,12.341169608850635,25.0,0.04,0.012
area,General20,T,632800,海西,interior boundary,0.016798803921921745,13.558704035073191,25.0,0.04,0.012
area,General20,T,640100,银川,interior boundary,0.016179430438200627,10.936391628269547,25.0,0.04,0.012
area,General20,T,640200,石嘴山,interior boundary,0.016390612539537847,11.621174735291305,25.0,0.04,0.012
area,General20,T,640300,吴忠,interior boundary,0.01581390215884752,9.805362599946847,25.0,0.04,0.012
area,General20,T,640400,固原,interior boundary,0.014273425750976544,5.326167254811395,25.0,0.04,0.012
area,General20,T,640500,中卫,interior boundary,0.01577604506336101,9.746496539780821,25.0,0.04,0.012
area,General20,T,650100,乌鲁木齐,interior boundary,0.01602142516392106,10.29279401304251,25.0,0.04,0.012
area,General20,T,650200,克拉玛依,interior boundary,0.01584746711758598,9.713086735642491,25.0,0.04,0.012
area,General20,T,650400,吐鲁番,interior boundary,0.016801189083319207,12.724998870638188,25.0,0.04,0.012
area,General20,T,650500,哈密,interior boundary,0.01669361849978444,12.48863296763426,25.0,0.04,0.012
area,General20,T,652300,昌吉,interior boundary,0.0160686882183306,10.357428527543277,25.0,0.04,0.012
area,General20,T,652700,博州,interior boundary,0.015178301826605178,7.59713177414298,25.0,0.04,0.012
area,General20,T,652800,巴州,interior boundary,0.017064330074654067,14.08256538156408,25.0,0.04,0.012
area,General20,T,652900,阿克苏,interior boundary,0.016577211266736214,12.087655683081863,25.0,0.04,0.012
area,General20,T,653000,克州,interior boundary,0.01719344575214663,14.3223664454205,25.0,0.04,0.012
area,General20,T,653100,喀什,interior boundary,0.017274830866066543,14.735958231246173,25.0,0.04,0.012
area,General20,T,653200,和田,interior boundary,0.017348162523664005,15.221803225520404,25.0,0.04,0.012
area,General20,T,654000,伊犁,interior boundary,0.015456461604562578,8.430282687836751,25.0,0.04,0.012
area,General20,T,654200,塔城,interior boundary,0.01562379516570971,8.982282283552252,25.0,0.04,0.012
area,General20,T,654300,阿勒泰,interior boundary,0.015564772837736739,8.86886618337445,25.0,0.04,0.012
area,New20,SJ,110000,北京,never wins at nonnegative degradation,,-45.86934257630256,21.5,0.0675,0.01505
area,New20,SJ,120000,天津,never wins at nonnegative degradation,,-45.574407946979676,21.5,0.0675,0.01505
area,New20,SJ,130100,石家庄,never wins at nonnegative degradation,,-41.18484909198358,21.5,0.0675,0.01505
area,New20,SJ,130200,唐山,never wins at nonnegative degradation,,-42.72896880507696,21.5,0.0675,0.01505
area,New20,SJ,130300,秦皇岛,never wins at nonnegative degradation,,-44.7710404624612,21.5,0.0675,0.01505
area,New20,SJ,130400,邯郸,never wins at nonnegative degradation,,-37.809955621491696,21.5,0.0675,0.01505
area,New20,SJ,130500,邢台,never wins at nonnegative degradation,,-38.97428626309048,21.5,0.0675,0.01505
area,New20,SJ,130600,保定,never wins at nonnegative degradation,,-42.345066694589974,21.5,0.0675,0.01505
area,New20,SJ,130700,张家口,never wins at nonnegative degradation,,-46.43096515305186,21.5,0.0675,0.01505
area,New20,SJ,130800,承德,never wins at nonnegative degradation,,-44.431208056631704,21.5,0.0675,0.01505
area,New20,SJ,130900,沧州,never wins at nonnegative degradation,,-43.11795102015989,21.5,0.0675,0.01505
area,New20,SJ,131000,廊坊,never wins at nonnegative degradation,,-43.21282215957038,21.5,0.0675,0.01505
