case,context,adcode,technology,npv_usd,discounted_mwh,construction_usd
site=50.0,cap,511800,T,-182375.7736428138,13500.810390025754,596337.065984
site=50.0,cap,511900,T,-223210.1784360306,12479.950270195333,596337.065984
site=50.0,cap,512000,T,-211672.79211546446,12768.384928209487,596337.065984
site=50.0,cap,513200,T,50995.40388253649,19335.08982815951,596337.065984
site=50.0,cap,513300,T,129200.86802227343,21290.226431652933,596337.065984
site=50.0,cap,513400,T,-70100.24408955008,16307.698628857346,596337.065984
site=50.0,cap,520100,T,-255039.3797019098,11684.220238548352,596337.065984
site=50.0,cap,520200,T,-215948.71234473982,12661.486922477603,596337.065984
site=50.0,cap,520300,T,-302562.9317884659,10496.13143638445,596337.065984
site=50.0,cap,520400,T,-239897.67913873532,12062.762752627716,596337.065984
site=50.0,cap,520500,T,-236363.09065614585,12151.127464692452,596337.065984
site=50.0,cap,520600,T,-257727.05286762887,11617.028409405377,596337.065984
site=50.0,cap,522300,T,-199208.38753878276,13079.99504262653,596337.065984
site=50.0,cap,522600,T,-225942.65839422838,12411.638271240388,596337.065984
site=50.0,cap,522700,T,-223364.15665810695,12476.100814643425,596337.065984
site=50.0,cap,530100,T,-48463.473709104845,16848.617888368477,596337.065984
site=50.0,cap,530300,T,-121736.53062930942,15016.791465363362,596337.065984
site=50.0,cap,530400,T,-61607.95967371689,16520.005739253174,596337.065984
site=50.0,cap,530500,T,-35417.14739288079,17174.776046274077,596337.065984
site=50.0,cap,530600,T,-228679.10609775817,12343.227078652144,596337.065984
site=50.0,cap,530700,T,-3073.5425021637184,17983.366168542005,596337.065984
site=50.0,cap,530800,T,-50583.73487479821,16795.611359226143,596337.065984
site=50.0,cap,530900,T,-24300.089377011544,17452.70249667081,596337.065984
site=50.0,cap,532300,T,-2988.3988778034336,17985.49475915101,596337.065984
site=50.0,cap,532500,T,-107197.01039640835,15380.27947118589,596337.065984
site=50.0,cap,532600,T,-133386.92122065608,14725.531700579695,596337.065984
site=50.0,cap,532800,T,-58648.4782163634,16593.992775687013,596337.065984
site=50.0,cap,532900,T,-11995.237195863865,17760.3238011995,596337.065984
site=50.0,cap,533100,T,-53326.590315318186,16727.039973213145,596337.065984
site=50.0,cap,533300,T,-59919.766533425216,16562.210567760467,596337.065984
site=50.0,cap,533400,T,41381.706941309516,19094.747404628837,596337.065984
site=50.0,cap,540100,T,-47639.96961385328,16869.205490749766,596337.065984
site=50.0,cap,540200,T,-36529.90655016606,17146.957067341948,596337.065984
site=50.0,cap,540300,T,-93306.27811211423,15727.547778293243,596337.065984
site=50.0,cap,540400,T,-176170.51692870096,13655.941807878573,596337.065984
site=50.0,cap,540500,T,-91116.73427293818,15782.286374272644,596337.065984
site=50.0,cap,540600,T,-34699.96225307716,17192.705674769168,596337.065984
site=50.0,cap,542500,T,-10042.151608782888,17809.150940876527,596337.065984
site=50.0,cap,610100,T,-79350.17690828591,16076.45030838895,596337.065984
site=50.0,cap,610200,T,-36960.89893922419,17136.182257615492,596337.065984
site=50.0,cap,610300,T,-107952.58591560047,15361.390083206086,596337.065984
site=50.0,cap,610400,T,-47080.47375022727,16883.192887340418,596337.065984
site=50.0,cap,610500,T,-26896.831704609212,17387.78393848087,596337.065984
site=50.0,cap,610600,T,-11005.65774772906,17785.06328740287,596337.065984
site=50.0,cap,610700,T,-174716.64467047527,13692.288614334217,596337.065984
site=50.0,cap,610800,T,38689.882805092566,19027.45180122341,596337.065984
site=50.0,cap,610900,T,-173981.55235949424,13710.665922108743,596337.065984
site=50.0,cap,611000,T,-113522.22137866318,15222.14919662952,596337.065984
site=50.0,cap,620100,T,27364.376435198665,18744.314141976065,596337.065984
site=50.0,cap,620200,T,92880.06915996117,20382.206460095127,596337.065984
site=50.0,cap,620300,T,86102.76432897364,20212.773839320438,596337.065984
site=50.0,cap,620400,T,23404.76842607552,18645.323941747985,596337.065984
site=50.0,cap,620500,T,-110929.04630311989,15286.9785735181,596337.065984
site=50.0,cap,620600,T,78471.84221817418,20022.000786550452,596337.065984
site=50.0,cap,620700,T,104603.43677790058,20675.29065054361,596337.065984
site=50.0,cap,620800,T,-78042.98756894753,16109.130041872411,596337.065984
site=50.0,cap,620900,T,133023.47105622117,21385.791507501628,596337.065984
site=50.0,cap,621000,T,-35658.500905317735,17168.742208463154,596337.065984
site=50.0,cap,621100,T,-20305.103372103986,17552.577146793497,596337.065984
site=50.0,cap,621200,T,-159733.21866639084,14066.874264436326,596337.065984
site=50.0,cap,622900,T,17470.073431228117,18496.9565668768,596337.065984
site=50.0,cap,623000,T,15417.767810747819,18445.648926364793,596337.065984
site=50.0,cap,630100,T,73606.79524561192,19900.374612236395,596337.065984
site=50.0,cap,630200,T,26477.417131938862,18722.14015939457,596337.065984
site=50.0,cap,632200,T,102253.07494539788,20616.531604731044,596337.065984
site=50.0,cap,632300,T,44979.060669601495,19184.681247836135,596337.065984
site=50.0,cap,632500,T,90039.62754616259,20311.19541975016,596337.065984
site=50.0,cap,632600,T,111790.0413895262,20854.955765834253,596337.065984
site=50.0,cap,632700,T,142129.9921325476,21613.45453440979,596337.065984
site=50.0,cap,632800,T,152174.69476863174,21864.572100311892,596337.065984
site=50.0,cap,640100,T,84290.57383986424,20167.469077092705,596337.065984
site=50.0,cap,640200,T,94701.46500266014,20427.7413561626,596337.065984
site=50.0,cap,640300,T,68283.67298386968,19767.29655569284,596337.065984
site=50.0,cap,640400,T,-9154.345307698237,17831.346098403643,596337.065984
site=50.0,cap,640500,T,71219.11807996208,19840.68268309515,596337.065984
site=50.0,cap,650100,T,65830.56471999305,19705.968849095923,596337.065984
site=50.0,cap,650200,T,54180.713928394536,19414.722579305962,596337.065984
site=50.0,cap,650400,T,98002.88865696086,20510.27694752012,596337.065984
site=50.0,cap,650500,T,100637.71795989851,20576.14768009356,596337.065984
site=50.0,cap,652300,T,61809.51416621861,19605.442585251563,596337.065984
site=50.0,cap,652700,T,9663.918493432335,18301.802693431906,596337.065984
site=50.0,cap,652800,T,139834.4466715771,21556.065897885524,596337.065984
site=50.0,cap,652900,T,93849.34112754797,20406.438259284798,596337.065984
site=50.0,cap,653000,T,133437.0793840309,21396.13171569687,596337.065984
site=50.0,cap,653100,T,145026.43058828186,21685.865495803144,596337.065984
site=50.0,cap,653200,T,161762.98473583494,22104.27934949197,596337.065984
site=50.0,cap,654000,T,25940.53896306639,18708.718205172758,596337.065984
site=50.0,cap,654200,T,38958.95233285978,19034.178539417593,596337.065984
site=50.0,cap,654300,T,41496.08393196684,19097.60682939527,596337.065984
site=50.0,area,110000,Si,1002618.9714391188,30881.64364635469,798997.1889309754
site=50.0,area,120000,Si,997640.1078961934,30819.407852068125,798997.1889309754
site=50.0,area,130100,Si,888596.5878914458,29456.363852008773,798997.1889309754
site=50.0,area,130200,Si,915971.8375806938,29798.554473124383,798997.1889309754
site=50.0,area,130300,Si,964849.1880294585,30409.521353733933,798997.1889309754
site=50.0,area,130400,Si,808170.1807777651,28451.033763087773,798997.1889309754
site=50.0,area,130500,Si,836941.6120297348,28810.67665373739,798997.1889309754
site=50.0,area,130600,Si,915296.8118429186,29790.11665140219,798997.1889309754
site=50.0,area,130700,Si,1001084.9236085119,30862.468048472107,798997.1889309754
site=50.0,area,130800,Si,949636.3243417892,30219.360557638072,798997.1889309754
site=50.0,area,130900,Si,936620.5221060414,30056.663029691226,798997.1889309754
site=50.0,area,131000,Si,934801.0218459902,30033.91927644058,798997.1889309754
site=50.0,area,131100,Si,893266.8825024056,29514.742534645782,798997.1889309754
site=50.0,area,140100,Si,936770.0213495928,30058.531770235615,798997.1889309754
site=50.0,area,140200,Si,1068743.0026786975,31708.19403684943,798997.1889309754
site=50.0,area,140300,Si,900562.194089469,29605.933929484072,798997.1889309754
site=50.0,area,140400,Si,896704.681879279,29557.715026856695,798997.1889309754
site=50.0,area,140500,Si,829598.545077798,28718.888316838184,798997.1889309754
site=50.0,area,140600,Si,1096607.7479877665,32056.50335321279,798997.1889309754
site=50.0,area,140700,Si,914134.4663998873,29775.5873333643,798997.1889309754
site=50.0,area,140800,Si,857818.17431049,29071.633682246833,798997.1889309754
site=50.0,area,140900,Si,1018723.536503625,31082.950709661018,798997.1889309754
site=50.0,area,141000,Si,872613.4833966367,29256.575045823673,798997.1889309754
site=50.0,area,141100,Si,978444.2304052737,30579.459383431633,798997.1889309754
site=50.0,area,150100,Si,1039052.3946756497,31337.06143681133,798997.1889309754
site=50.0,area,150200,Si,1077710.4100043764,31820.286628420414,798997.1889309754
site=50.0,area,150300,Si,1111277.1802920967,32239.871257016912,798997.1889309754
site=50.0,area,150400,Si,1005870.833928222,30922.291927468483,798997.1889309754
site=50.0,area,150500,Si,1005678.5734954044,30919.888672058267,798997.1889309754
site=50.0,area,150600,Si,1060604.2566858348,31606.45971193864,798997.1889309754
site=50.0,area,150700,Si,816814.8790594912,28559.092491609346,798997.1889309754
site=50.0,area,150800,Si,1165410.863805849,32916.542300938825,798997.1889309754
site=50.0,area,150900,Si,1074560.5733590494,31780.913670353828,798997.1889309754
site=50.0,area,152200,Si,973233.2884432557,30514.322608906405,798997.1889309754
site=50.0,area,152500,Si,1057243.642586836,31564.452035701157,798997.1889309754
site=50.0,area,152900,Si,1213633.9306114374,33519.33063600867,798997.1889309754
site=50.0,area,210100,Si,943957.4483523885,30148.374607770565,798997.1889309754
site=50.0,area,210200,Si,967430.6796527301,30441.789999024833,798997.1889309754
site=50.0,area,210300,Si,909756.2292550316,29720.859369053604,798997.1889309754
site=50.0,area,210400,Si,826958.718531531,28685.890485009844,798997.1889309754
site=50.0,area,210500,Si,823216.1153926754,28639.10794577415,798997.1889309754
site=50.0,area,210600,Si,826185.3631037172,28676.22354216217,798997.1889309754
site=50.0,area,210700,Si,976643.8143969168,30556.954183327172,798997.1889309754
site=50.0,area,210800,Si,965606.0906232563,30418.98263615641,798997.1889309754
site=50.0,area,210900,Si,989546.5951979853,30718.238943340526,798997.1889309754
site=50.0,area,211000,Si,913850.198699023,29772.033987103492,798997.1889309754
site=50.0,area,211100,Si,977847.7822811755,30572.003781880398,798997.1889309754
site=50.0,area,211200,Si,888594.8694566912,29456.34237157435,798997.1889309754
site=50.0,area,211300,Si,1039438.8839658967,31341.892552939415,798997.1889309754
site=50.0,area,211400,Si,1025111.9589334576,31162.805990033925,798997.1889309754
site=50.0,area,220100,Si,948322.3270365406,30202.935591322468,798997.1889309754
site=50.0,area,220200,Si,851107.6377373536,28987.75197508263,798997.1889309754
site=50.0,area,220300,Si,931728.538166608,29995.513230448305,798997.1889309754
site=50.0,area,220400,Si,861185.1453724472,29113.7208205213,798997.1889309754
site=50.0,area,220500,Si,809410.7681725123,28466.541105522112,798997.1889309754
site=50.0,area,220600,Si,855154.301632995,29038.335273778146,798997.1889309754
site=50.0,area,220700,Si,1011902.4556947099,30997.68719954958,798997.1889309754
site=50.0,area,220800,Si,1097150.8410390553,32063.292016353895,798997.1889309754
site=50.0,area,222400,Si,839486.44579062,28842.487075748457,798997.1889309754
site=50.0,area,230100,Si,829809.3039357255,28721.52280256228,798997.1889309754
site=50.0,area,230200,Si,932816.4451579582,30009.112067840182,798997.1889309754
site=50.0,area,230300,Si,865904.7311275088,29172.71564245957,798997.1889309754
site=50.0,area,230400,Si,851151.6812522874,28988.302519019297,798997.1889309754
site=50.0,area,230500,Si,804836.8436571797,28409.36704908045,798997.1889309754
site=50.0,area,230600,Si,954228.8604804821,30276.767259371736,798997.1889309754
site=50.0,area,230700,Si,829439.6430811033,28716.902041879497,798997.1889309754
site=50.0,area,230800,Si,843151.7700602455,28888.30362911878,798997.1889309754
site=50.0,area,230900,Si,855800.9397861579,29046.41825069268,798997.1889309754
site=50.0,area,231000,Si,797097.574398336,28312.626183344903,798997.1889309754
site=50.0,area,231100,Si,834435.2151384843,28779.34669259676,798997.1889309754
site=50.0,area,231200,Si,866976.3479893368,29186.110853232418,798997.1889309754
site=50.0,area,232700,Si,780310.3688275343,28102.786113709888,798997.1889309754
site=50.0,area,310000,Si,619763.7555556173,26095.953447810927,798997.1889309754
site=50.0,area,320100,Si,610669.435792301,25982.27445076947,798997.1889309754
site=50.0,area,320200,Si,646974.502316742,26436.08778232498,798997.1889309754
site=50.0,area,320300,Si,742346.3826411171,27628.236286379673,798997.1889309754
site=50.0,area,320400,Si,611678.3675212514,25994.88609738135,798997.1889309754
site=50.0,area,320500,Si,582843.0669832287,25634.444840656066,798997.1889309754
site=50.0,area,320600,Si,647101.1630546974,26437.671041549427,798997.1889309754
site=50.0,area,320700,Si,712525.933738635,27255.480675098643,798997.1889309754
site=50.0,area,320800,Si,717831.7567802427,27321.80346311874,798997.1889309754
site=50.0,area,320900,Si,732186.753975831,27501.240928063595,798997.1889309754
site=50.0,area,321000,Si,683745.9063735784,26895.73033303544,798997.1889309754
site=50.0,area,321100,Si,639464.080681098,26342.207511879435,798997.1889309754
site=50.0,area,321200,Si,667926.090471633,26697.982634261116,798997.1889309754
site=50.0,area,321300,Si,714774.1854710511,27283.583821753844,798997.1889309754
site=50.0,area,330100,Si,362188.5320732142,22876.263154280885,798997.1889309754
site=50.0,area,330200,Si,430870.83659407083,23734.791960791594,798997.1889309754
site=50.0,area,330300,Si,432038.86248925445,23749.392284481386,798997.1889309754
site=50.0,area,330400,Si,603102.5881301474,25887.688854992553,798997.1889309754
site=50.0,area,330500,Si,522075.2298431756,24874.8468764054,798997.1889309754
site=50.0,area,330600,Si,337961.505735328,22573.42532505731,798997.1889309754
site=50.0,area,330700,Si,411266.6500072163,23489.739628455914,798997.1889309754
site=50.0,area,330800,Si,376324.8104798737,23052.966634364126,798997.1889309754
site=50.0,area,330900,Si,513947.7028450025,24773.25278892824,798997.1889309754
site=50.0,area,331000,Si,347649.0992258695,22694.52024368908,798997.1889309754
site=50.0,area,331100,Si,371721.70623836963,22995.42783134533,798997.1889309754
site=50.0,area,340100,Si,579707.6731522316,25595.252417768603,798997.1889309754
site=50.0,area,340200,Si,571730.6530837377,25495.539666912427,798997.1889309754
site=50.0,area,340300,Si,597267.266879723,25814.74733936225,798997.1889309754
site=50.0,area,340400,Si,633481.9728298985,26267.43116373944,798997.1889309754
site=50.0,area,340500,Si,578893.2810983169,25585.072517094668,798997.1889309754
site=50.0,area,340600,Si,721008.44390606,27361.512052191454,798997.1889309754
site=50.0,area,340700,Si,568069.792131067,25449.77890500405,798997.1889309754
site=50.0,area,340800,Si,525090.2279058931,24912.534352189374,798997.1889309754
site=50.0,area,341000,Si,413941.9661775159,23523.181080584654,798997.1889309754
site=50.0,area,341100,Si,618738.1437199104,26083.13329986459,798997.1889309754
site=50.0,area,341200,Si,660425.727693094,26604.228099529384,798997.1889309754
site=50.0,area,341300,Si,718377.8719294103,27328.629902483328,798997.1889309754
site=50.0,area,341500,Si,512155.47882746195,24750.84998870898,798997.1889309754
site=50.0,area,341600,Si,717813.8665627558,27321.579835400153,798997.1889309754
site=50.0,area,341700,Si,529724.3747858815,24970.461188189223,798997.1889309754
site=50.0,area,341800,Si,518519.52159024903,24830.40052324382,798997.1889309754
site=50.0,area,350100,Si,380623.61544482457,23106.701696426015,798997.1889309754
site=50.0,area,350200,Si,647670.6465412133,26444.789585130875,798997.1889309754
site=50.0,area,350300,Si,459479.22601080337,24092.39682850075,798997.1889309754
site=50.0,area,350400,Si,376325.13617499854,23052.970705553187,798997.1889309754
site=50.0,area,350500,Si,497991.9902316712,24573.8063812616,798997.1889309754
site=50.0,area,350600,Si,553833.5702700189,25271.826131740938,798997.1889309754
site=50.0,area,350700,Si,406587.1354092866,23431.24569598179,798997.1889309754
site=50.0,area,350800,Si,429395.6272006318,23716.351843373603,798997.1889309754
site=50.0,area,350900,Si,351061.0607635962,22737.16976291066,798997.1889309754
site=50.0,area,360100,Si,490829.4816252726,24484.27502368161,798997.1889309754
site=50.0,area,360200,Si,431647.29762170196,23744.49772363698,798997.1889309754
site=50.0,area,360300,Si,381806.6214243603,23121.489271170212,798997.1889309754
site=50.0,area,360400,Si,500365.8029181611,24603.479039842718,798997.1889309754
site=50.0,area,360500,Si,346985.5679560072,22686.2261028158,798997.1889309754
site=50.0,area,360600,Si,346893.50187985157,22685.075276863852,798997.1889309754
site=50.0,area,360700,Si,408394.1834579812,23453.83379659047,798997.1889309754
site=50.0,area,360800,Si,358392.1030518951,22828.807791514402,798997.1889309754
site=50.0,area,360900,Si,381803.7546007216,23121.453435874722,798997.1889309754
site=50.0,area,361000,Si,304806.5888453095,22158.988863932078,798997.1889309754
site=50.0,area,361100,Si,419926.5145973635,23597.987935832745,798997.1889309754
site=50.0,area,370100,Si,879638.9006465981,29344.392761448187,798997.1889309754
site=50.0,area,370200,Si,943548.926892538,30143.26808952243,798997.1889309754
site=50.0,area,370300,Si,836530.7057772774,28805.540325581675,798997.1889309754
site=50.0,area,370400,Si,754457.9723523182,27779.63115776968,798997.1889309754
site=50.0,area,370500,Si,979434.0708662432,30591.832389193747,798997.1889309754
site=50.0,area,370600,Si,912037.3817727278,29749.37377552481,798997.1889309754
site=50.0,area,370700,Si,860961.4218554705,29110.924276559086,798997.1889309754
site=50.0,area,370800,Si,803138.585584683,28388.13882317425,798997.1889309754
site=50.0,area,370900,Si,872016.4082011903,29249.111605880586,798997.1889309754
site=50.0,area,371000,Si,940796.8956445265,30108.86769892229,798997.1889309754
site=50.0,area,371100,Si,844773.7002400237,28908.577756366005,798997.1889309754
site=50.0,area,371300,Si,751960.2751413174,27748.409942632177,798997.1889309754
site=50.0,area,371400,Si,948814.4132473008,30209.086668956967,798997.1889309754
site=50.0,area,371500,Si,928048.2710436487,29949.509891411315,798997.1889309754
site=50.0,area,371600,Si,929190.550091132,29963.78837950486,798997.1889309754
site=50.0,area,371700,Si,731562.3785692037,27493.436235480753,798997.1889309754
site=50.0,area,410100,Si,760782.6116207093,27858.689148624573,798997.1889309754
site=50.0,area,410200,Si,808309.2376953374,28452.77197455742,798997.1889309754
site=50.0,area,410300,Si,708648.7111805787,27207.01539312294,798997.1889309754
site=50.0,area,410400,Si,655303.5806954915,26540.201262059352,798997.1889309754
site=50.0,area,410500,Si,855046.9727413434,29036.9936626325,798997.1889309754
site=50.0,area,410600,Si,837841.7823767561,28821.928783075156,798997.1889309754
site=50.0,area,410700,Si,810006.4881430328,28473.987605153616,798997.1889309754
site=50.0,area,410800,Si,767123.1837723263,27937.946300519787,798997.1889309754
site=50.0,area,410900,Si,846334.3411017982,28928.085767138185,798997.1889309754
site=50.0,area,411000,Si,781705.6232404897,28120.226793871832,798997.1889309754
site=50.0,area,411100,Si,748171.0911960192,27701.045143315943,798997.1889309754
site=50.0,area,411200,Si,767560.1719946018,27943.408653298233,798997.1889309754
site=50.0,area,411300,Si,615323.2199488985,26040.446752726937,798997.1889309754
site=50.0,area,411400,Si,706772.2216038448,27183.55927341376,798997.1889309754
site=50.0,area,411500,Si,521494.58641045896,24867.588833496444,798997.1889309754
site=50.0,area,411600,Si,749029.73538022,27711.77819561846,798997.1889309754
site=50.0,area,411700,Si,636325.7438951066,26302.97830205454,798997.1889309754
site=50.0,area,420100,Si,516950.3342712386,24810.785681756188,798997.1889309754
site=50.0,area,420200,Si,401034.1114333275,23361.8328962823,798997.1889309754
site=50.0,area,420300,Si,373650.40657062194,23019.53658549848,798997.1889309754
site=50.0,area,420500,Si,356149.4315300962,22800.77439749191,798997.1889309754
site=50.0,area,420600,Si,534059.3066488213,25024.647836475975,798997.1889309754
site=50.0,area,420700,Si,404061.71742249513,23399.677971146895,798997.1889309754
site=50.0,area,420800,Si,541242.8788952645,25114.442489556513,798997.1889309754
site=50.0,area,420900,Si,576887.718621206,25560.002986130785,798997.1889309754
site=50.0,area,421000,Si,432792.6892565111,23758.815119072093,798997.1889309754
site=50.0,area,421100,Si,481817.7127796514,24371.62791311135,798997.1889309754
site=50.0,area,421200,Si,442062.5316078647,23874.68814846402,798997.1889309754
site=50.0,area,421300,Si,538192.4995643562,25076.312747920158,798997.1889309754
site=50.0,area,422800,Si,82094.58377240224,19375.088800520738,798997.1889309754
site=50.0,area,430100,Si,361440.0142423318,22866.906681394852,798997.1889309754
site=50.0,area,430200,Si,344504.8853205526,22655.217569872617,798997.1889309754
site=50.0,area,430300,Si,346261.8477211345,22677.179599879888,798997.1889309754
site=50.0,area,430400,Si,319991.91281574126,22348.805413562473,798997.1889309754
site=50.0,area,430500,Si,241941.49610663857,21373.17520469869,798997.1889309754
site=50.0,area,430600,Si,387362.23079429066,23190.93438829434,798997.1889309754
site=50.0,area,430700,Si,301581.872428078,22118.679908716687,798997.1889309754
site=50.0,area,430800,Si,154162.2466809855,20275.93458687803,798997.1889309754
site=50.0,area,430900,Si,282028.5252320926,21874.26306876686,798997.1889309754
site=50.0,area,431000,Si,236720.7062513782,21307.91533150793,798997.1889309754
site=50.0,area,431100,Si,266633.8634356228,21681.829796310994,798997.1889309754
site=50.0,area,431200,Si,161755.61489765358,20370.85168958638,798997.1889309754
site=50.0,area,431300,Si,229645.32071892763,21219.4730123523,798997.1889309754
site=50.0,area,433100,Si,122734.2035883629,19883.084048220247,798997.1889309754
site=50.0,area,440100,Si,463147.09801810863,24138.245228592063,798997.1889309754
site=50.0,area,440200,Si,328726.8241124383,22457.991804771184,798997.1889309754
site=50.0,area,440300,Si,568003.0588787767,25448.94473935042,798997.1889309754
site=50.0,area,440400,Si,590813.1523452636,25734.070907681504,798997.1889309754
site=50.0,area,440500,Si,612014.7320725729,25999.09065427287,798997.1889309754
site=50.0,area,440600,Si,408758.01872908,23458.381737479205,798997.1889309754
site=50.0,area,440700,Si,423741.0439622883,23645.669552894313,798997.1889309754
site=50.0,area,440800,Si,638924.8565833512,26335.467210657593,798997.1889309754
site=50.0,area,440900,Si,505014.98470546835,24661.59381218406,798997.1889309754
site=50.0,area,441200,Si,372219.9219756564,23001.65552806141,798997.1889309754
site=50.0,area,441300,Si,537419.3687615014,25066.648612884474,798997.1889309754
site=50.0,area,441400,Si,452863.3277155342,24009.698099809884,798997.1889309754
site=50.0,area,441500,Si,615696.7604400899,26045.116008866833,798997.1889309754
site=50.0,area,441600,Si,476321.6651047054,24302.927317174526,798997.1889309754
site=50.0,area,441700,Si,444600.90717386064,23906.417843038966,798997.1889309754
site=50.0,area,441800,Si,352907.35312887304,22760.24841747662,798997.1889309754
site=50.0,area,441900,Si,551304.3352004556,25240.2106933714,798997.1889309754
site=50.0,area,442000,Si,538500.4288466203,25080.161863948462,798997.1889309754
site=50.0,area,445100,Si,592357.561294296,25753.37601954441,798997.1889309754
site=50.0,area,445200,Si,542386.1084488448,25128.732858976266,798997.1889309754
site=50.0,area,445300,Si,414259.87872110255,23527.15498737949,798997.1889309754
site=50.0,area,450100,Si,290018.3885010574,21974.136359628927,798997.1889309754
site=50.0,area,450200,Si,195394.68959227405,20791.340123269132,798997.1889309754
site=50.0,area,450300,Si,190981.31804420234,20736.172978918235,798997.1889309754
site=50.0,area,450400,Si,386281.63411548425,23177.426929809262,798997.1889309754
site=50.0,area,450500,Si,628740.6862706387,26208.16508174869,798997.1889309754
site=50.0,area,450600,Si,453539.9532018164,24018.155918388413,798997.1889309754
site=50.0,area,450700,Si,454447.88273739646,24029.50503758316,798997.1889309754
site=50.0,area,450800,Si,306395.4362208159,22178.849456125903,798997.1889309754
site=50.0,area,450900,Si,425336.404816498,23665.61156357193,798997.1889309754
site=50.0,area,451000,Si,279990.51677438105,21848.78796304547,798997.1889309754
site=50.0,area,451100,Si,288710.6678200155,21957.7898511159,798997.1889309754
site=50.0,area,451200,Si,161628.5472997319,20369.263344612355,798997.1889309754
site=50.0,area,451300,Si,301847.92030662636,22122.005507198537,798997.1889309754
site=50.0,area,451400,Si,241689.84943092568,21370.02962125228,798997.1889309754
site=50.0,area,460100,Si,743717.9965539181,27645.381460289682,798997.1889309754
site=50.0,area,460200,Si,773077.3098014009,28012.372875883215,798997.1889309754
site=50.0,area,460300,Si,1047906.6802391282,31447.740006354805,798997.1889309754
site=50.0,area,460400,Si,633610.2546060613,26269.03468594147,798997.1889309754
site=50.0,area,500000,Si,72912.6200930446,19260.314254528763,798997.1889309754
site=50.0,area,510100,Si,158660.0901943436,20332.157630795,798997.1889309754
site=50.0,area,510300,Si,68562.04006267888,19205.932004149192,798997.1889309754
site=50.0,area,510400,Si,716757.3501437786,27308.37338016294,798997.1889309754
site=50.0,area,510500,Si,-78984.08930975308,17361.605386993797,798997.1889309754
site=50.0,area,510600,Si,139005.57104837618,20086.47614147041,798997.1889309754
site=50.0,area,510700,Si,222139.5541101731,21125.65092974287,798997.1889309754
site=50.0,area,510800,Si,174139.762151502,20525.653530259482,798997.1889309754
site=50.0,area,510900,Si,170754.14854887014,20483.33336022658,798997.1889309754
site=50.0,area,511000,Si,132421.57135584363,20004.17614531375,798997.1889309754
site=50.0,area,511100,Si,-60753.29691724761,17589.490291900114,798997.1889309754
site=50.0,area,511300,Si,139757.6939513695,20095.877677757828,798997.1889309754
site=50.0,area,511400,Si,107369.70479046818,19691.02781324656,798997.1889309754
site=50.0,area,511500,Si,-100390.08825176553,17094.03040021864,798997.1889309754
site=50.0,area,511600,Si,-8059.731640125563,18248.15985786414,798997.1889309754
site=50.0,area,511700,Si,115494.16236956518,19792.583532985274,798997.1889309754
site=50.0,area,511800,Si,244357.83087779867,21403.379389338188,798997.1889309754
site=50.0,area,511900,Si,109260.33247442803,19714.66065929606,798997.1889309754
site=50.0,area,512000,Si,144811.3960675883,20159.04895421056,798997.1889309754
site=50.0,area,513200,Si,993073.1037411664,30762.320300130286,798997.1889309754
site=50.0,area,513300,Si,1245693.6763938048,33920.077458288266,798997.1889309754
site=50.0,area,513400,Si,601390.3626589052,25866.286036602025,798997.1889309754
site=50.0,area,520100,Si,17560.850754467763,18568.417137796554,798997.1889309754
site=50.0,area,520200,Si,142925.0890015777,20135.47011588543,798997.1889309754
site=50.0,area,520300,Si,-139250.30284107607,16608.277717852256,798997.1889309754
site=50.0,area,520400,Si,66372.27983937236,19178.560001357862,798997.1889309754
site=50.0,area,520500,Si,77849.24074278848,19322.022012650563,798997.1889309754
site=50.0,area,520600,Si,3113.8430291576924,18387.829541230178,798997.1889309754
site=50.0,area,522300,Si,192717.15300123417,20757.870915881136,798997.1889309754
site=50.0,area,522600,Si,106352.7183071463,19678.315482205035,798997.1889309754
site=50.0,area,522700,Si,116612.85009691966,19806.567129577204,798997.1889309754
site=50.0,area,530100,Si,675221.197437103,26789.171471329497,798997.1889309754
site=50.0,area,530300,Si,442609.05362515186,23881.519673680104,798997.1889309754
site=50.0,area,530400,Si,630807.0689608672,26233.994865376546,798997.1889309754
site=50.0,area,530500,Si,706553.020547384,27180.81926020801,798997.1889309754
site=50.0,area,530600,Si,98828.72554053279,19584.265572622367,798997.1889309754
site=50.0,area,530700,Si,815231.4639487215,28539.29980272473,798997.1889309754
site=50.0,area,530800,Si,657122.4717160871,26562.937399816794,798997.1889309754
site=50.0,area,530900,Si,741632.4951558013,27619.312692813226,798997.1889309754
site=50.0,area,532300,Si,815270.9787968715,28539.793738326603,798997.1889309754
site=50.0,area,532500,Si,484410.83624057967,24404.04195637296,798997.1889309754
site=50.0,area,532600,Si,400410.9549546041,23354.04344029826,798997.1889309754
site=50.0,area,532800,Si,623057.7506500032,26137.12838649075,798997.1889309754
site=50.0,area,532900,Si,785073.941285161,28162.33076943022,798997.1889309754
site=50.0,area,533100,Si,646332.3245689821,26428.060560477985,798997.1889309754
site=50.0,area,533300,Si,632846.9787389454,26259.493737602526,798997.1889309754
site=50.0,area,533400,Si,965611.4157074458,30419.049199708777,798997.1889309754
site=50.0,area,540100,Si,681646.0577481118,26869.482225217107,798997.1889309754
site=50.0,area,540200,Si,715040.3516195826,27286.91089861049,798997.1889309754
site=50.0,area,540300,Si,536371.5863194485,25053.55133235881,798997.1889309754
