adcode,city,province,gamma,gap,raw_capacity_pct,matched_capacity_pct,raw_area_pct,raw_yield_kwh_kwp
371000,威海,山东,-0.4,1.6,-1.6519662570764981,-1.989154001501359,26.564442763575478,1579.413898503766
371100,日照,山东,-0.4,1.6,-1.6791178383594785,-2.021405594483472,26.529501294748425,1516.0304585742
371300,临沂,山东,-0.4,1.6,-1.6721259647995201,-2.0192037478262703,26.538499162294027,1455.292186974319
371400,德州,山东,-0.4,1.6,-1.5428208998095938,-1.932447505411794,26.704902321301116,1586.4279435206126
371500,聊城,山东,-0.4,1.6,-1.6123332951475833,-1.992589970767411,26.615446566607414,1571.686120524012
371600,滨州,山东,-0.4,1.6,-1.516625949147743,-1.8994425954573568,26.738612698698216,1573.964753923186
371700,菏泽,山东,-0.4,1.6,-1.6591056884213917,-2.023484710263901,26.555255003379095,1442.111160196328
410100,郑州,河南,-0.4,1.6,-1.6797457778086944,-2.0577283396139845,26.52869319718456,1466.919894806584
410200,开封,河南,-0.4,1.6,-1.7005044514022072,-2.0695044397854523,26.501978784543212,1497.8857412823418
410300,洛阳,河南,-0.4,1.6,-1.6949014061910295,-2.0825616513071465,26.509189363829265,1432.384878493482
410400,平顶山,河南,-0.4,1.6,-1.7574681877404519,-2.1310301315737967,26.42867194481291,1396.389683578401
410500,安阳,河南,-0.4,1.6,-1.638900940990562,-2.0313596512157583,26.58125656642454,1529.5995146319244
410600,鹤壁,河南,-0.4,1.6,-1.6381931592512555,-2.0272007011044257,26.58216741332229,1518.281476753767
410700,新乡,河南,-0.4,1.6,-1.6297260066197028,-2.025903181131339,26.593063822877426,1500.0819300776861
410800,焦作,河南,-0.4,1.6,-1.6293777263819198,-2.0287149339219046,26.593512025983724,1471.847041817156
410900,濮阳,河南,-0.4,1.6,-1.6562138915525715,-2.037442227821451,26.558976467300234,1523.5941366895997
411000,许昌,河南,-0.4,1.6,-1.7473927986469517,-2.1174549768477324,26.44163799972743,1479.672441144512
411100,漯河,河南,-0.4,1.6,-1.7837615118640682,-2.140713578876452,26.394834970249637,1457.0760392691884
411200,三门峡,河南,-0.4,1.6,-1.691409479518713,-2.070018973679255,26.513683136979903,1471.2062343066373
411300,南阳,河南,-0.4,1.6,-1.8016770661674841,-2.150820787975971,26.371779378176097,1369.4791057573173
411400,商丘,河南,-0.4,1.6,-1.7317733580884842,-2.082577085674697,26.461738714661177,1430.6131002261122
411500,信阳,河南,-0.4,1.6,-1.8279241069713903,-2.160345353272841,26.338001965785484,1307.448077245621
411600,周口,河南,-0.4,1.6,-1.7715564202116507,-2.122419379864793,26.41054174714266,1457.8214854101316
411700,驻马店,河南,-0.4,1.6,-1.8142207080627193,-2.156633767652372,26.355636919742743,1383.1088709664195
420100,武汉,湖北,-0.4,1.6,-1.8973705409369268,-2.220060732645324,26.248631097022223,1310.216172537889
420200,黄石,湖北,-0.4,1.6,-1.8928385607177023,-2.218384984840049,26.25446331886978,1233.7566856764843
420300,十堰,湖北,-0.4,1.6,-1.7892492616484512,-2.105120585373688,26.387772765068185,1216.964447450995
420500,宜昌,湖北,-0.4,1.6,-1.8622830228342102,-2.190895266825421,26.29378535184175,1204.502703503901
420600,襄阳,湖北,-0.4,1.6,-1.8035466636630693,-2.153450345794305,26.36937338635079,1322.7743730168092
420700,鄂州,湖北,-0.4,1.6,-1.8913577588712704,-2.2226165471671555,26.256368968158394,1235.7740774578792
420800,荆门,湖北,-0.4,1.6,-1.8597993852443984,-2.1931004661482456,26.296981554100363,1326.7603536509823
420900,孝感,湖北,-0.4,1.6,-1.870703523314421,-2.1923915248269865,26.28294897911003,1350.1479686580965
421000,荆州,湖北,-0.4,1.6,-1.916270835447098,-2.2326597610539456,26.2243082391906,1254.4222648988998
421100,黄冈,湖北,-0.4,1.6,-1.871610744913088,-2.198873279278546,26.281781472331023,1287.3631626399233
421200,咸宁,湖北,-0.4,1.6,-1.9170166760531182,-2.248233576352998,26.22334841419869,1260.5300360920235
421300,随州,湖北,-0.4,1.6,-1.8361827773808792,-2.166780948243352,26.327373852761117,1325.0646616894662
422800,恩施,湖北,-0.4,1.6,-1.8836592513297723,-2.1539082754358785,26.26627620554809,1023.310322070742
430100,长沙,湖南,-0.4,1.6,-1.9126347647143271,-2.240669851700672,26.22898751185756,1185.5113882048877
430200,株洲,湖南,-0.4,1.6,-1.9579344542415944,-2.284118424858206,26.170691176443594,1173.993991822222
430300,湘潭,湖南,-0.4,1.6,-1.9344995912742524,-2.250500025656832,26.200849586935625,1175.4131290614587
430400,衡阳,湖南,-0.4,1.6,-1.9986877365525957,-2.309041446055893,26.118245629032245,1157.6344292122894
430500,邵阳,湖南,-0.4,1.6,-2.0018375480395423,-2.3015081779796054,26.114192125159462,1107.0632063047715
430600,岳阳,湖南,-0.4,1.6,-1.9058941561883924,-2.226279658975816,26.237662025515895,1202.3933669529656
430700,常德,湖南,-0.4,1.6,-1.9343658329147084,-2.2380101403707497,26.201021721055607,1146.467100342898
430800,张家界,湖南,-0.4,1.6,-1.935639280534951,-2.2175259219469945,26.199382916675784,1050.9399555977698
430900,益阳,湖南,-0.4,1.6,-1.9608718719447138,-2.260310234862506,26.16691100290469,1133.4917636060081
431000,郴州,湖南,-0.4,1.6,-1.996826196066559,-2.291899695565036,26.12064125226261,1103.7392524570703
431100,永州,湖南,-0.4,1.6,-1.9790838323670124,-2.2938856352334835,26.143473964717366,1123.3108864364806
431200,怀化,湖南,-0.4,1.6,-1.984214273310747,-2.2566383434240445,26.13687158158409,1055.3364839741841
431300,娄底,湖南,-0.4,1.6,-1.9849990681526486,-2.279032796088154,26.13586162624417,1099.2908836436611
433100,湘西,湖南,-0.4,1.6,-1.972192422303598,-2.2385930476304217,26.152342545423423,1030.1937721002605
440100,广州,广东,-0.4,1.6,-2.0524775424852537,-2.370753229551348,26.049023331898937,1243.3834576399697
440200,韶关,广东,-0.4,1.6,-1.974337508482682,-2.294863087821564,26.14958202620812,1157.7553171159923
440300,深圳,广东,-0.4,1.6,-2.1380409059782557,-2.4384601775378267,25.938911527836073,1309.7538742320953
440400,珠海,广东,-0.4,1.6,-2.1660552588227855,-2.463414168255884,25.902859755144636,1324.0491119984526
440500,汕头,广东,-0.4,1.6,-2.1325558181172766,-2.4184521732863007,25.94597030737862,1338.1430375845991
440600,佛山,广东,-0.4,1.6,-2.0499982030039665,-2.364282143932228,26.05221400290607,1208.3936247703145
440700,江门,广东,-0.4,1.6,-2.1086194143532855,-2.4136538236594007,25.976774152548245,1217.3124450600753
440800,湛江,广东,-0.4,1.6,-2.193503592721413,-2.4942644213126752,25.867536394295865,1354.610498882558
440900,茂名,广东,-0.4,1.6,-2.118536494064849,-2.426826124028492,25.964011826553836,1269.4849596871607
441200,肇庆,广东,-0.4,1.6,-2.0111253268108253,-2.3317860898024345,26.102239648836758,1185.3368877067153
441300,惠州,广东,-0.4,1.6,-2.0876758729065914,-2.405512672406596,26.003726472303047,1290.7424511998772
441400,梅州,广东,-0.4,1.6,-2.0493452802415657,-2.352058343133689,26.05305425158666,1236.8015116886565
441500,汕尾,广东,-0.4,1.6,-2.1229356905759555,-2.4213559203968726,25.95835048454378,1340.643526129836
441600,河源,广东,-0.4,1.6,-2.0268664518369173,-2.34640803929117,26.08198233771848,1252.193955856109
441700,阳江,广东,-0.4,1.6,-2.1191046315281903,-2.418749731289971,25.96328068838336,1230.6045134754704
441800,清远,广东,-0.4,1.6,-1.9844553951661958,-2.309931687287148,26.136561280990243,1173.2159961305138
441900,东莞,广东,-0.4,1.6,-2.0905851012098853,-2.4017447014344278,25.999982575805426,1299.640741098662
442000,中山,广东,-0.4,1.6,-2.1187611308555288,-2.42697522440729,25.963722740649885,1291.0282378792667
445100,潮州,广东,-0.4,1.6,-2.110234741750183,-2.402632793957382,25.974695381838874,1325.7977979736736
445200,揭阳,广东,-0.4,1.6,-2.1159751875309496,-2.4104472449691383,25.96730798125946,1293.565203920459
445300,云浮,广东,-0.4,1.6,-2.062636677691998,-2.3645744122760326,26.03594950380632,1211.7799376234793
450100,南宁,广西,-0.4,1.6,-2.073603373124966,-2.3667922934607954,26.021836423517808,1146.5849124864683
450200,柳州,广西,-0.4,1.6,-2.0265263352260865,-2.3106974037156003,26.082420035023524,1085.3899199544094
450300,桂林,广西,-0.4,1.6,-1.981102196556217,-2.284515834953582,26.140876524492285,1083.0118099464066
450400,梧州,广西,-0.4,1.6,-2.0189220796834384,-2.3383738489415995,26.09220597917268,1210.0462488868322
450500,北海,广西,-0.4,1.6,-2.22230535030159,-2.513032309473706,25.830471307582737,1365.4342556002948
450600,防城港,广西,-0.4,1.6,-2.221209059757956,-2.498411751664253,25.83188212787555,1251.350509258208
450700,钦州,广西,-0.4,1.6,-2.1708697452135772,-2.465481538050718,25.896663975076105,1252.586201928341
450800,贵港,广西,-0.4,1.6,-2.0255618389566465,-2.335274848045965,26.08366124878494,1157.8344659193137
450900,玉林,广西,-0.4,1.6,-2.08926615302486,-2.4050717163234703,26.001679935027756,1234.6463059189512
451000,百色,广西,-0.4,1.6,-2.0597149304026674,-2.3303063958785897,26.039709511032672,1140.2064421410057
451100,贺州,广西,-0.4,1.6,-1.9598424297159411,-2.2827038931655386,26.168235795857655,1147.0632339273138
451200,河池,广西,-0.4,1.6,-2.0529680170104037,-2.31788646445914,26.04839213844643,1063.0692197939761
451300,来宾,广西,-0.4,1.6,-2.047549743302768,-2.345809197371751,26.055364934611735,1154.6077317200445
451400,崇左,广西,-0.4,1.6,-2.092935697834186,-2.3825652635526384,25.9969575844498,1114.8429048765406
460100,海口,海南,-0.4,1.6,-2.288244071315404,-2.575858647258089,25.745614527390572,1422.0342051229975
460200,三亚,海南,-0.4,1.6,-2.30945653069653,-2.6009350394187947,25.718316136166642,1440.5996657553285
460300,三沙,海南,-0.4,1.6,-2.4458633106446137,-2.730905544102291,25.542773754318617,1615.0134531855506
460400,儋州,海南,-0.4,1.6,-2.170403924164521,-2.4661548220373475,25.897263441880458,1352.8668804548522
500000,重庆,重庆,-0.4,1.6,-1.8735486987033756,-2.148681059128465,26.279287512541117,992.9364800422234
510100,成都,四川,-0.4,1.6,-1.81989568557136,-2.121310919097508,26.348333770521126,1069.0791064739904
510300,自贡,四川,-0.4,1.6,-1.9201769194084006,-2.180780349576361,26.219281485516575,1008.8297719226026
510400,攀枝花,四川,-0.4,1.6,-1.8992999826170864,-2.2433399739660187,26.246148091497858,1434.7290741668708
510500,泸州,四川,-0.4,1.6,-1.9601070020643374,-2.1981497310653464,26.167895316739042,911.5824242530027
510600,德阳,四川,-0.4,1.6,-1.7850016601913654,-2.093060558101268,26.393239018851176,1056.5365283637152
510700,绵阳,四川,-0.4,1.6,-1.7405459336375162,-2.0501815209562624,26.450449255241317,1111.6993381544746
510800,广元,四川,-0.4,1.6,-1.7324431125243955,-2.054311713172774,26.460876805238655,1080.2150744499158
510900,遂宁,四川,-0.4,1.6,-1.817329899329856,-2.1237111850372803,26.351635690178774,1077.0559917032335
511000,内江,四川,-0.4,1.6,-1.9151921444258702,-2.189286183623007,26.225696410593933,1050.812295556299
511100,乐山,四川,-0.4,1.6,-1.8841905859371733,-2.164880198173924,26.26559242910693,924.2626378909762
511300,南充,四川,-0.4,1.6,-1.8094761447179475,-2.106997659666976,26.361742715588733,1056.767250988109
511400,眉山,四川,-0.4,1.6,-1.8381511121872474,-2.1349856930333644,26.324840795531014,1035.1757080454781
511500,宜宾,四川,-0.4,1.6,-1.922823433515497,-2.174316313426694,26.215875676874735,897.8744237922028
511600,广安,四川,-0.4,1.6,-1.800143346788352,-2.0935807627044944,26.373753127230227,959.6940969431643
511700,达州,四川,-0.4,1.6,-1.817022728884632,-2.1160264531238315,26.35203098894332,1040.7382667353675
511800,雅安,四川,-0.4,1.6,-1.8685191516013666,-2.101401380062895,26.285760055022077,1124.847693091888
511900,巴中,四川,-0.4,1.6,-1.7913658905065022,-2.086261969694403,26.385048867682936,1036.9120984688202
512000,资阳,四川,-0.4,1.6,-1.8619614362968884,-2.153193152435462,26.294199202727686,1059.522579131219
513200,阿坝,四川,-0.4,1.6,-1.5947759313781895,-1.844517866926898,26.638041201978368,1621.2112202716387
513300,甘孜,四川,-0.4,1.6,-1.6697916355912668,-1.8732066050269447,26.541503219052732,1786.26614301314
513400,凉山,四川,-0.4,1.6,-1.8664326793634611,-2.148545771409227,26.288445143743044,1359.4221679456134
520100,贵阳,贵州,-0.4,1.6,-2.016417859019637,-2.230979055063476,26.095428669864184,975.3822781831745
520200,六盘水,贵州,-0.4,1.6,-2.0641892321612176,-2.2609064436335924,26.033951515806187,1057.182163295287
520300,遵义,贵州,-0.4,1.6,-1.9764218406839174,-2.209958518661692,26.146899691508118,872.7737483088032
520400,安顺,贵州,-0.4,1.6,-2.021589535548207,-2.233361788845367,26.088773220506624,1007.379222680378
520500,毕节,贵州,-0.4,1.6,-2.0269503125302957,-2.227406711314861,26.0818744170868,1014.859482715059
520600,铜仁,贵州,-0.4,1.6,-1.99517338028542,-2.245598393093096,26.122768266910178,966.1049334738269
522300,黔西南,贵州,-0.4,1.6,-2.0598602706399682,-2.269340675310605,26.039522472152022,1089.9074132605044
522600,黔东南,贵州,-0.4,1.6,-2.0306106130024593,-2.26147014764686,26.077163963079975,1033.5335787342335
522700,黔南,贵州,-0.4,1.6,-2.046527052753311,-2.26367345851094,26.056681038804008,1040.1007947771811
530100,昆明,云南,-0.4,1.6,-2.0121877589873827,-2.2724356092108544,26.10087240099983,1426.1879849259135
530300,曲靖,云南,-0.4,1.6,-2.0210198059446904,-2.24494570123468,26.089506407608077,1271.2781440767667
530400,玉溪,云南,-0.4,1.6,-2.066752792415205,-2.3207104782097088,26.03065246077998,1395.8534399387522
530500,保山,云南,-0.4,1.6,-2.02287056078978,-2.314948568160191,26.087124664458305,1446.8789244363059
530600,昭通,云南,-0.4,1.6,-2.0174787284486184,-2.2372802160333216,26.09406343313281,1042.5622901535437
530700,丽江,云南,-0.4,1.6,-1.9069556775563656,-2.193152721941094,26.236295949801857,1520.9907290422486
530800,普洱,云南,-0.4,1.6,-2.0662602981285527,-2.348626469123538,26.03128625347091,1413.3614786035578
530900,临沧,云南,-0.4,1.6,-2.0420670401829932,-2.3277860794448046,26.06242064522215,1469.9322879395122
532300,楚雄,云南,-0.4,1.6,-1.9513000220535592,-2.235744582886401,26.17922905138603,1520.329181022746
532500,红河,云南,-0.4,1.6,-2.145863849922025,-2.380290852432898,25.928844152787157,1297.4371066242566
532600,文山,云南,-0.4,1.6,-2.127770698503628,-2.360807117287489,25.9521282952347,1241.8436142036905
532800,西双版纳,云南,-0.4,1.6,-2.130250500759001,-2.4406482063641377,25.94893702868193,1389.7951993723862
532900,大理,云南,-0.4,1.6,-2.0282390570088404,-2.274112287092278,26.08021592712433,1499.0446529726094
533100,德宏,云南,-0.4,1.6,-2.0357302338939176,-2.354667730029736,26.07057550431138,1406.623641841363
533300,怒江,云南,-0.4,1.6,-1.9948664388318438,-2.230707982720348,26.12316327098454,1398.2358734576833
533400,迪庆,云南,-0.4,1.6,-1.8300469266369301,-2.0770192090163064,26.335270101427554,1622.4437442308945
540100,拉萨,西藏,-0.4,1.6,-1.5546026596313545,-1.7893043531286734,26.689740331682565,2025.823350586808
540200,日喀则,西藏,-0.4,1.6,-1.4766852781564643,-1.7608456926952676,26.790012493643054,2058.922466899271
540300,昌都,西藏,-0.4,1.6,-1.6235156930807237,-1.8029383747478644,26.601055897985937,1887.5899230406892
540400,林芝,西藏,-0.4,1.6,-1.7644997438739596,-1.9355777209660416,26.41962300961891,1637.9045706112026
540500,山南,西藏,-0.4,1.6,-1.6417501784636745,-1.8368820253966245,26.57758987234473,1891.8367749007555
540600,那曲,西藏,-0.4,1.6,-1.4045601190634027,-1.6725926121428647,26.882830623527674,2068.3291883789548
542500,阿里,西藏,-0.4,1.6,-1.2757301131620657,-1.5728175134138933,27.04862242726369,2142.2249738370556
610100,西安,陕西,-0.4,1.6,-1.7478480957454412,-2.1150332683857243,26.441052076233397,1387.0065852245823
610200,铜川,陕西,-0.4,1.6,-1.6675244647808896,-2.037547408375595,26.544420849424633,1482.4392856671025
610300,宝鸡,陕西,-0.4,1.6,-1.6354416275658479,-1.995099681795387,26.585708369468097,1329.7914469411837
610400,咸阳,陕西,-0.4,1.6,-1.6940080744019537,-2.062423907474731,26.51033899576174,1459.4480488850356
610500,渭南,陕西,-0.4,1.6,-1.6825138085583502,-2.0574002044200124,26.52513100833289,1503.4697102502507
610600,延安,陕西,-0.4,1.6,-1.5853816024681056,-1.942336341992168,26.650130798062733,1544.1853944847064
610700,汉中,陕西,-0.4,1.6,-1.721418058265023,-2.064563570099309,26.47506498771339,1182.8590990621392
610800,榆林,陕西,-0.4,1.6,-1.4712252419990746,-1.8250880537895031,26.797039034057015,1655.721151343055
610900,安康,陕西,-0.4,1.6,-1.7846346178778005,-2.1136546241850684,26.39371136694111,1182.595889805098
611000,商洛,陕西,-0.4,1.6,-1.7253290371096353,-2.075004410249781,26.4700319347962,1316.240234680069
620100,兰州,甘肃,-0.4,1.6,-1.4259434035825191,-1.782468524547265,26.855312396811605,1688.2462428944111
620200,嘉峪关,甘肃,-0.4,1.6,-1.2526991722929481,-1.6409250053366131,27.078261028936623,1837.8810757915512
620300,金昌,甘肃,-0.4,1.6,-1.313047369167153,-1.6951719154059577,27.000598714617908,1821.8904237822949
620400,白银,甘肃,-0.4,1.6,-1.4324758369511414,-1.7781388873978177,26.84690578452131,1680.1973838937138
620500,天水,甘肃,-0.4,1.6,-1.5788138354733805,-1.907016457838273,26.65858288132512,1376.1939589910885
620600,武威,甘肃,-0.4,1.6,-1.2964116536339998,-1.6792788697215122,27.022007277517403,1804.6360261533953
620700,张掖,甘肃,-0.4,1.6,-1.2306927881468699,-1.646162934263662,27.106581124831663,1863.0796287501032
620800,平凉,甘肃,-0.4,1.6,-1.5847390705594488,-1.916401401619361,26.65095767471579,1449.225560084208
620900,酒泉,甘肃,-0.4,1.6,-1.2107652309350958,-1.6148100412897717,27.132225970774805,1928.2480154944071
621000,庆阳,甘肃,-0.4,1.6,-1.5738519588851418,-1.9180563609967891,26.664968338375484,1544.4755440163437
621100,定西,甘肃,-0.4,1.6,-1.5191369911300323,-1.8347920939493667,26.73538122962711,1581.7078358279698
621200,陇南,甘肃,-0.4,1.6,-1.6654242415125364,-1.976812684250373,26.54712363439675,1264.5178870733473
622900,临夏,甘肃,-0.4,1.6,-1.4605966950174576,-1.7855180544047888,26.810716949872116,1666.2840562976703
623000,甘南,甘肃,-0.4,1.6,-1.4929611276813692,-1.7767230564703085,26.769067043620055,1665.2155944733142
630100,西宁,青海,-0.4,1.6,-1.2922888203093508,-1.6525627811012522,27.027312966736417,1816.37373481754
630200,海东,青海,-0.4,1.6,-1.3709775707234528,-1.7082168550380803,26.926048127279056,1706.7981725769127
632200,海北,青海,-0.4,1.6,-1.256261543111603,-1.6232190122882906,27.07367660095752,1881.4702692157077
632300,黄南,青海,-0.4,1.6,-1.420550941101817,-1.68135451720679,26.862251976414985,1751.7182019331426
632500,海南,青海,-0.4,1.6,-1.3360461194904194,-1.6473083202137695,26.971001539075658,1855.2738867368882
632600,果洛,青海,-0.4,1.6,-1.4048593076094962,-1.645682308012841,26.88244559669819,1907.6175611242766
632700,玉树,青海,-0.4,1.6,-1.4249379056306077,-1.6408760943909084,26.856606375787507,1976.3119999364526
632800,海西,青海,-0.4,1.6,-1.2940505644068456,-1.61277026947112,27.02504577184186,1996.7337792449202
640100,银川,宁夏,-0.4,1.6,-1.3873672256778269,-1.7693876661127428,26.904956220634446,1738.2186544634833
640200,石嘴山,宁夏,-0.4,1.6,-1.3779191058459817,-1.7934181525603443,26.91711504045189,1759.772454054677
640300,吴忠,宁夏,-0.4,1.6,-1.4314518688733568,-1.78699187262521,26.848223532769456,1705.1075995102522
640400,固原,宁夏,-0.4,1.6,-1.5125133145083347,-1.8309506356138705,26.743905263192058,1540.6713814559587
640500,中卫,宁夏,-0.4,1.6,-1.4177030823291026,-1.7596749548224655,26.86591689624023,1713.0850329903622
650100,乌鲁木齐,新疆,-0.4,1.6,-1.1670784986203553,-1.6519658915028157,27.188446585678292,1757.3781809908871
650200,克拉玛依,新疆,-0.4,1.6,-1.1347133606540272,-1.6298458024061824,27.230097399586594,1731.8423418157574
650400,吐鲁番,新疆,-0.4,1.6,-1.2227809989732386,-1.7470926287033506,27.116762835130427,1822.5848337657658
650500,哈密,新疆,-0.4,1.6,-1.1778951408376925,-1.647943020532805,27.17452660941939,1831.902346685929
652300,昌吉,新疆,-0.4,1.6,-1.1484972650095626,-1.6492578616639997,27.212358842876604,1746.8327552981195
652700,博州,新疆,-0.4,1.6,-1.2269032346803654,-1.7261292286443686,27.111457914987568,1629.8419039527175
652800,巴州,新疆,-0.4,1.6,-1.3010044260280296,-1.747776077902763,27.01609682199868,1919.8353153580385
652900,阿克苏,新疆,-0.4,1.6,-1.3573413221018904,-1.8225632479844656,26.943596665287295,1813.8392949901015
653000,克州,新疆,-0.4,1.6,-1.4352316329058978,-1.8744553200177203,26.843359340671746,1899.008672770745
653100,喀什,新疆,-0.4,1.6,-1.4220552274851306,-1.8494128514456527,26.86031610479034,1926.3088578894233
653200,和田,新疆,-0.4,1.6,-1.315102952035152,-1.7385914499471578,26.997953377539563,1968.2830730360715
654000,伊犁,新疆,-0.4,1.6,-1.2363418548836491,-1.7402204439255775,27.09931132027672,1665.9672368581694
654200,塔城,新疆,-0.4,1.6,-1.141174533991396,-1.6307405158341504,27.221782492090018,1697.4253330347017
654300,阿勒泰,新疆,-0.4,1.6,-1.1023860624595372,-1.5274194884903003,27.27169951735473,1705.46806326274
110000,北京,北京,-0.4,1.68,-1.2732319519320523,-1.4017734461182485,27.051837320047767,1605.004957261239
120000,天津,天津,-0.4,1.68,-1.2905788452675093,-1.411185554178518,27.029513539844707,1614.4302551835751
130100,石家庄,河北,-0.4,1.68,-1.3849110536536036,-1.5014047238851913,26.908117077356675,1588.0741228796956
130200,唐山,河北,-0.4,1.68,-1.2603837023757558,-1.3786331486037915,27.06837177918939,1608.550894824492
130300,秦皇岛,河北,-0.4,1.68,-1.2350373306427187,-1.348835944478877,27.10099011727285,1641.9537810679617
130400,邯郸,河北,-0.4,1.68,-1.464032565687312,-1.5709635499508767,26.806295315395133,1532.6435811211643
130500,邢台,河北,-0.4,1.68,-1.4350269198087906,-1.545678527885852,26.84362278670187,1552.4743225055759
130600,保定,河北,-0.4,1.68,-1.3484858305266356,-1.4702896795561138,26.954992829643242,1606.6605974599136
130700,张家口,河北,-0.4,1.68,-1.1829477317170212,-1.303605381316364,27.16802441181749,1667.2885932150912
130800,承德,河北,-0.4,1.68,-1.1801280454412089,-1.2989414449492864,27.171653076353874,1632.592558744039
130900,沧州,河北,-0.4,1.68,-1.3419797176178805,-1.4567054141636282,26.96336557003789,1621.143042862706
131000,廊坊,河北,-0.4,1.68,-1.309640643790655,-1.4326351201106702,27.004982841910664,1620.4473058282545
131100,衡水,河北,-0.4,1.68,-1.4105612168459292,-1.5215056163849106,26.87510778893798,1590.8075079376708
140100,太原,山西,-0.4,1.68,-1.3086766351408818,-1.4198598160133913,27.006223428152552,1587.1098215455672
140200,大同,山西,-0.4,1.68,-1.21728349809338,-1.3339501820416988,27.123837589032163,1675.76280727965
140300,阳泉,山西,-0.4,1.68,-1.2921280077271668,-1.3955585115257296,27.027519917034006,1563.4743686278384
140400,长治,山西,-0.4,1.68,-1.380274266235948,-1.4858769673903094,26.914084175969588,1559.5344338373397
140500,晋城,山西,-0.4,1.68,-1.4533306961695636,-1.557896518951618,26.820067590248975,1514.1535318466013
140600,朔州,山西,-0.4,1.68,-1.1914394819366847,-1.3077353991794105,27.157096347536623,1694.614117787954
140700,晋中,山西,-0.4,1.68,-1.3506816360873142,-1.456940780313365,26.952167039471053,1571.5009669940903
140800,运城,山西,-0.4,1.68,-1.4925400920952736,-1.593864838932202,26.769608875849006,1532.1412185262263
140900,忻州,山西,-0.4,1.68,-1.2537280873112233,-1.3680225769341692,27.07693691445272,1642.11315335198
141000,临汾,山西,-0.4,1.68,-1.4635034573890815,-1.567458419983403,26.806976226790912,1542.342859296425
141100,吕梁,山西,-0.4,1.68,-1.3291609096131918,-1.4343243993717114,26.97986214073953,1614.2792491011774
150100,呼和浩特,内蒙古,-0.4,1.68,-1.1844155423822,-1.2993144853516658,27.166135480927345,1736.2633578035125
150200,包头,内蒙古,-0.4,1.68,-1.1546802319090665,-1.2693891053939366,27.204401960257997,1763.5669818742533
150300,乌海,内蒙古,-0.4,1.68,-1.2258549037675204,-1.3374161989654132,27.112807015856855,1785.5335733279207
150400,赤峰,内蒙古,-0.4,1.68,-1.0500327446773983,-1.1749191692982386,27.33907319265605,1715.6137852900818
150500,通辽,内蒙古,-0.4,1.68,-1.0129697153182238,-1.144456214344225,27.386769740105454,1716.1223172785421
150600,鄂尔多斯,内蒙古,-0.4,1.68,-1.217447952496209,-1.326533318980272,27.12362595206228,1750.6028339751754
150700,呼伦贝尔,内蒙古,-0.4,1.68,-0.6978496248791766,-0.8440521898395281,27.79229893201871,1590.1417557700697
150800,巴彦淖尔,内蒙古,-0.4,1.68,-1.1680865450302225,-1.2838478770271555,27.18714932708255,1824.07547055155
150900,乌兰察布,内蒙古,-0.4,1.68,-1.1046788894930826,-1.2192348772973038,27.268748869895788,1762.2765798783034
152200,兴安,内蒙古,-0.4,1.68,-0.8900340841315524,-1.0349124881496308,27.544976051556482,1695.7167926280256
152500,锡林郭勒,内蒙古,-0.4,1.68,-1.009584131772523,-1.1275252373390554,27.3911266598992,1751.9582551294534
152900,阿拉善,内蒙古,-0.4,1.68,-1.1612491742240438,-1.27764998039942,27.1959483644717,1857.6074958956203
210100,沈阳,辽宁,-0.4,1.68,-1.0597159650121424,-1.179462546436716,27.326611821145285,1612.2871496854216
210200,大连,辽宁,-0.4,1.68,-1.1835860961731393,-1.2880901168630277,27.167202898274255,1625.9411106400216
210300,鞍山,辽宁,-0.4,1.68,-1.118333395196236,-1.2309857916505962,27.251176836782754,1588.482925250413
210400,抚顺,辽宁,-0.4,1.68,-1.0164261839811672,-1.1335341462112014,27.382321597996185,1534.7474476052023
210500,本溪,辽宁,-0.4,1.68,-1.0665031376310141,-1.183428106727158,27.31787738398619,1531.4693195871662
210600,丹东,辽宁,-0.4,1.68,-1.1179181400146398,-1.2296027957926836,27.251711230188125,1532.657553275008
210700,锦州,辽宁,-0.4,1.68,-1.103987433989917,-1.2221002051818086,27.269638706500785,1633.4064314587727
210800,营口,辽宁,-0.4,1.68,-1.1366571729996777,-1.2457707342427238,27.22759590040047,1625.4942001275338
210900,阜新,辽宁,-0.4,1.68,-1.05446015548748,-1.1763713198141843,27.3333755415619,1642.8498521977747
211000,辽阳,辽宁,-0.4,1.68,-1.1030107857861071,-1.2195343326076746,27.27089555863078,1591.4643553962385
211100,盘锦,辽宁,-0.4,1.68,-1.1078315179183562,-1.2209499052391548,27.264691740894833,1634.1473682568585
211200,铁岭,辽宁,-0.4,1.68,-0.9960482103418822,-1.1158081896977423,27.40854608648009,1576.2923287140477
211300,朝阳,辽宁,-0.4,1.68,-1.1235683228613125,-1.2450904950630837,27.244439989307303,1675.033201121454
211400,葫芦岛,辽宁,-0.4,1.68,-1.1890682118178564,-1.3031836229387306,27.16014794368764,1664.359059292847
220100,长春,吉林,-0.4,1.68,-0.9103083490116348,-1.030959505609086,27.518885026252438,1612.667880106563
220200,吉林,吉林,-0.4,1.68,-0.9354895943412544,-1.0582012895686277,27.48647918993885,1547.3907724847559
220300,四平,吉林,-0.4,1.68,-0.9683792629182841,-1.0892007942969184,27.444153355677535,1600.6532137654765
220400,辽源,吉林,-0.4,1.68,-0.9494688127060336,-1.0653773243127884,27.468489282919116,1553.8950553474679
