gamma,spectral_scale,spatial,left_out_province,coverage,n,threshold_density_increase_pct
-0.15,1.3,City anchor,340000,0.5,321,10.138988358886314
-0.15,1.3,City anchor,340000,0.9,321,12.412063754976987
-0.15,1.3,City anchor,340000,0.95,321,12.965382350351383
-0.15,1.3,City anchor,340000,0.99,321,13.514861425458191
-0.15,1.3,City anchor,340000,1.0,321,13.696866397052275
-0.15,1.3,City anchor,350000,0.5,328,10.091044985580222
-0.15,1.3,City anchor,350000,0.9,328,12.412063754976987
-0.15,1.3,City anchor,350000,0.95,328,12.965382350351383
-0.15,1.3,City anchor,350000,0.99,328,13.514861425458191
-0.15,1.3,City anchor,350000,1.0,328,13.696866397052275
-0.15,1.3,City anchor,360000,0.5,326,10.095691313520462
-0.15,1.3,City anchor,360000,0.9,326,12.412063754976987
-0.15,1.3,City anchor,360000,0.95,326,12.965382350351383
-0.15,1.3,City anchor,360000,0.99,326,13.514861425458191
-0.15,1.3,City anchor,360000,1.0,326,13.696866397052275
-0.15,1.3,City anchor,370000,0.5,321,9.983344911089453
-0.15,1.3,City anchor,370000,0.9,321,12.412063754976987
-0.15,1.3,City anchor,370000,0.95,321,12.965382350351383
-0.15,1.3,City anchor,370000,0.99,321,13.514861425458191
-0.15,1.3,City anchor,370000,1.0,321,13.696866397052275
-0.15,1.3,City anchor,410000,0.5,320,10.039203352041604
-0.15,1.3,City anchor,410000,0.9,320,12.412063754976987
-0.15,1.3,City anchor,410000,0.95,320,12.965382350351383
-0.15,1.3,City anchor,410000,0.99,320,13.514861425458191
-0.15,1.3,City anchor,410000,1.0,320,13.696866397052275
-0.15,1.3,City anchor,420000,0.5,324,10.102167127186457
-0.15,1.3,City anchor,420000,0.9,324,12.412063754976987
-0.15,1.3,City anchor,420000,0.95,324,12.965382350351383
-0.15,1.3,City anchor,420000,0.99,324,13.514861425458191
-0.15,1.3,City anchor,420000,1.0,324,13.696866397052275
-0.15,1.3,City anchor,430000,0.5,323,10.138988358886314
-0.15,1.3,City anchor,430000,0.9,323,12.412063754976987
-0.15,1.3,City anchor,430000,0.95,323,12.965382350351383
-0.15,1.3,City anchor,430000,0.99,323,13.514861425458191
-0.15,1.3,City anchor,430000,1.0,323,13.696866397052275
-0.15,1.3,City anchor,440000,0.5,316,10.178104568654621
-0.15,1.3,City anchor,440000,0.9,316,12.444241961885606
-0.15,1.3,City anchor,440000,0.95,316,12.977943551184069
-0.15,1.3,City anchor,440000,0.99,316,13.514861425458191
-0.15,1.3,City anchor,440000,1.0,316,13.696866397052275
-0.15,1.3,City anchor,450000,0.5,323,10.138988358886314
-0.15,1.3,City anchor,450000,0.9,323,12.412063754976987
-0.15,1.3,City anchor,450000,0.95,323,12.965382350351383
-0.15,1.3,City anchor,450000,0.99,323,13.514861425458191
-0.15,1.3,City anchor,450000,1.0,323,13.696866397052275
-0.15,1.3,City anchor,460000,0.5,333,10.0616357751111
-0.15,1.3,City anchor,460000,0.9,333,12.34235975447271
-0.15,1.3,City anchor,460000,0.95,333,12.965382350351383
-0.15,1.3,City anchor,460000,0.99,333,13.514861425458191
-0.15,1.3,City anchor,460000,1.0,333,13.696866397052275
-0.15,1.3,City anchor,500000,0.5,336,10.039203352041604
-0.15,1.3,City anchor,500000,0.9,336,12.34235975447271
-0.15,1.3,City anchor,500000,0.95,336,12.965382350351383
-0.15,1.3,City anchor,500000,0.99,336,13.514861425458191
-0.15,1.3,City anchor,500000,1.0,336,13.696866397052275
-0.15,1.3,City anchor,510000,0.5,316,10.149227922603842
-0.15,1.3,City anchor,510000,0.9,316,12.444241961885606
-0.15,1.3,City anchor,510000,0.95,316,12.977943551184069
-0.15,1.3,City anchor,510000,0.99,316,13.514861425458191
-0.15,1.3,City anchor,510000,1.0,316,13.696866397052275
-0.15,1.3,City anchor,520000,0.5,328,10.0616357751111
-0.15,1.3,City anchor,520000,0.9,328,12.412063754976987
-0.15,1.3,City anchor,520000,0.95,328,12.965382350351383
-0.15,1.3,City anchor,520000,0.99,328,13.514861425458191
-0.15,1.3,City anchor,520000,1.0,328,13.696866397052275
-0.15,1.3,City anchor,530000,0.5,321,10.0616357751111
-0.15,1.3,City anchor,530000,0.9,321,12.412063754976987
-0.15,1.3,City anchor,530000,0.95,321,12.965382350351383
-0.15,1.3,City anchor,530000,0.99,321,13.514861425458191
-0.15,1.3,City anchor,530000,1.0,321,13.696866397052275
-0.15,1.3,City anchor,540000,0.5,330,9.999768438363365
-0.15,1.3,City anchor,540000,0.9,330,12.293329797049491
-0.15,1.3,City anchor,540000,0.95,330,12.863261337681653
-0.15,1.3,City anchor,540000,0.99,330,13.245940616476704
-0.15,1.3,City anchor,540000,1.0,330,13.696866397052275
-0.15,1.3,City anchor,610000,0.5,327,10.0616357751111
-0.15,1.3,City anchor,610000,0.9,327,12.412063754976987
-0.15,1.3,City anchor,610000,0.95,327,12.965382350351383
-0.15,1.3,City anchor,610000,0.99,327,13.514861425458191
-0.15,1.3,City anchor,610000,1.0,327,13.696866397052275
-0.15,1.3,City anchor,620000,0.5,323,9.997092925930605
-0.15,1.3,City anchor,620000,0.9,323,12.34235975447271
-0.15,1.3,City anchor,620000,0.95,323,12.965382350351383
-0.15,1.3,City anchor,620000,0.99,323,13.514861425458191
-0.15,1.3,City anchor,620000,1.0,323,13.696866397052275
-0.15,1.3,City anchor,630000,0.5,329,9.999768438363365
-0.15,1.3,City anchor,630000,0.9,329,12.287409558094375
-0.15,1.3,City anchor,630000,0.95,329,12.81887117312943
-0.15,1.3,City anchor,630000,0.99,329,13.381667108984674
-0.15,1.3,City anchor,630000,1.0,329,13.696866397052275
-0.15,1.3,City anchor,640000,0.5,332,10.001424932391313
-0.15,1.3,City anchor,640000,0.9,332,12.34235975447271
-0.15,1.3,City anchor,640000,0.95,332,12.965382350351383
-0.15,1.3,City anchor,640000,0.99,332,13.514861425458191
-0.15,1.3,City anchor,640000,1.0,332,13.696866397052275
-0.15,1.3,City anchor,650000,0.5,323,9.997448312929059
-0.15,1.3,City anchor,650000,0.9,323,12.34235975447271
-0.15,1.3,City anchor,650000,0.95,323,12.965382350351383
-0.15,1.3,City anchor,650000,0.99,323,13.514861425458191
-0.15,1.3,City anchor,650000,1.0,323,13.696866397052275
-0.1,0.7,Primary,None,0.5,337,9.887599493921462
-0.1,0.7,Primary,None,0.9,337,12.492294309179375
-0.1,0.7,Primary,None,0.95,337,12.983199636903642
-0.1,0.7,Primary,None,0.99,337,13.304576803519353
-0.1,0.7,Primary,None,1.0,337,13.772791998437794
-0.1,0.7,Primary,110000,0.5,336,9.879652287340601
-0.1,0.7,Primary,110000,0.9,336,12.492294309179375
-0.1,0.7,Primary,110000,0.95,336,12.983199636903642
-0.1,0.7,Primary,110000,0.99,336,13.304576803519353
-0.1,0.7,Primary,110000,1.0,336,13.772791998437794
-0.1,0.7,Primary,120000,0.5,336,9.879652287340601
-0.1,0.7,Primary,120000,0.9,336,12.492294309179375
-0.1,0.7,Primary,120000,0.95,336,12.983199636903642
-0.1,0.7,Primary,120000,0.99,336,13.304576803519353
-0.1,0.7,Primary,120000,1.0,336,13.772791998437794
-0.1,0.7,Primary,130000,0.5,326,9.842649956672478
-0.1,0.7,Primary,130000,0.9,326,12.507466155346169
-0.1,0.7,Primary,130000,0.95,326,12.983199636903642
-0.1,0.7,Primary,130000,0.99,326,13.304576803519353
-0.1,0.7,Primary,130000,1.0,326,13.772791998437794
-0.1,0.7,Primary,140000,0.5,326,9.842649956672478
-0.1,0.7,Primary,140000,0.9,326,12.507466155346169
-0.1,0.7,Primary,140000,0.95,326,12.983199636903642
-0.1,0.7,Primary,140000,0.99,326,13.304576803519353
-0.1,0.7,Primary,140000,1.0,326,13.772791998437794
-0.1,0.7,Primary,150000,0.5,325,9.842649956672478
-0.1,0.7,Primary,150000,0.9,325,12.433754060043544
-0.1,0.7,Primary,150000,0.95,325,12.919607379078624
-0.1,0.7,Primary,150000,0.99,325,13.296464080777671
-0.1,0.7,Primary,150000,1.0,325,13.772791998437794
-0.1,0.7,Primary,210000,0.5,323,9.841999893820997
-0.1,0.7,Primary,210000,0.9,323,12.507466155346169
-0.1,0.7,Primary,210000,0.95,323,12.983199636903642
-0.1,0.7,Primary,210000,0.99,323,13.304576803519353
-0.1,0.7,Primary,210000,1.0,323,13.772791998437794
-0.1,0.7,Primary,220000,0.5,328,9.850139089735377
-0.1,0.7,Primary,220000,0.9,328,12.294951243060858
-0.1,0.7,Primary,220000,0.95,328,12.937054293892537
-0.1,0.7,Primary,220000,0.99,328,13.304576803519353
-0.1,0.7,Primary,220000,1.0,328,13.772791998437794
-0.1,0.7,Primary,230000,0.5,324,9.841999893820997
-0.1,0.7,Primary,230000,0.9,324,12.175905216006733
-0.1,0.7,Primary,230000,0.95,324,12.611640694168159
-0.1,0.7,Primary,230000,0.99,324,13.000668471567355
-0.1,0.7,Primary,230000,1.0,324,13.641146424829454
-0.1,0.7,Primary,310000,0.5,336,9.879652287340601
-0.1,0.7,Primary,310000,0.9,336,12.492294309179375
-0.1,0.7,Primary,310000,0.95,336,12.983199636903642
-0.1,0.7,Primary,310000,0.99,336,13.304576803519353
-0.1,0.7,Primary,310000,1.0,336,13.772791998437794
-0.1,0.7,Primary,320000,0.5,324,9.879652287340601
-0.1,0.7,Primary,320000,0.9,324,12.507466155346169
-0.1,0.7,Primary,320000,0.95,324,12.983199636903642
-0.1,0.7,Primary,320000,0.99,324,13.304576803519353
-0.1,0.7,Primary,320000,1.0,324,13.772791998437794
-0.1,0.7,Primary,330000,0.5,326,9.907801194927668
-0.1,0.7,Primary,330000,0.9,326,12.507466155346169
-0.1,0.7,Primary,330000,0.95,326,12.983199636903642
-0.1,0.7,Primary,330000,0.99,326,13.304576803519353
-0.1,0.7,Primary,330000,1.0,326,13.772791998437794
-0.1,0.7,Primary,340000,0.5,321,9.933801270472763
-0.1,0.7,Primary,340000,0.9,321,12.507466155346169
-0.1,0.7,Primary,340000,0.95,321,12.983199636903642
-0.1,0.7,Primary,340000,0.99,321,13.304576803519353
-0.1,0.7,Primary,340000,1.0,321,13.772791998437794
-0.1,0.7,Primary,350000,0.5,328,9.907801194927668
-0.1,0.7,Primary,350000,0.9,328,12.507466155346169
-0.1,0.7,Primary,350000,0.95,328,12.983199636903642
-0.1,0.7,Primary,350000,0.99,328,13.304576803519353
-0.1,0.7,Primary,350000,1.0,328,13.772791998437794
-0.1,0.7,Primary,360000,0.5,326,9.918336354191059
-0.1,0.7,Primary,360000,0.9,326,12.507466155346169
-0.1,0.7,Primary,360000,0.95,326,12.983199636903642
-0.1,0.7,Primary,360000,0.99,326,13.304576803519353
-0.1,0.7,Primary,360000,1.0,326,13.772791998437794
-0.1,0.7,Primary,370000,0.5,321,9.814508832773793
-0.1,0.7,Primary,370000,0.9,321,12.507466155346169
-0.1,0.7,Primary,370000,0.95,321,12.983199636903642
-0.1,0.7,Primary,370000,0.99,321,13.304576803519353
-0.1,0.7,Primary,370000,1.0,321,13.772791998437794
-0.1,0.7,Primary,410000,0.5,320,9.894638929432453
-0.1,0.7,Primary,410000,0.9,320,12.507466155346169
-0.1,0.7,Primary,410000,0.95,320,12.983199636903642
-0.1,0.7,Primary,410000,0.99,320,13.304576803519353
-0.1,0.7,Primary,410000,1.0,320,13.772791998437794
-0.1,0.7,Primary,420000,0.5,324,9.927026432129882
-0.1,0.7,Primary,420000,0.9,324,12.507466155346169
-0.1,0.7,Primary,420000,0.95,324,12.983199636903642
-0.1,0.7,Primary,420000,0.99,324,13.304576803519353
-0.1,0.7,Primary,420000,1.0,324,13.772791998437794
-0.1,0.7,Primary,430000,0.5,323,9.933801270472763
-0.1,0.7,Primary,430000,0.9,323,12.507466155346169
-0.1,0.7,Primary,430000,0.95,323,12.983199636903642
-0.1,0.7,Primary,430000,0.99,323,13.304576803519353
-0.1,0.7,Primary,430000,1.0,323,13.772791998437794
-0.1,0.7,Primary,440000,0.5,316,9.958701183303486
-0.1,0.7,Primary,440000,0.9,316,12.552912981149111
-0.1,0.7,Primary,440000,0.95,316,13.000668471567355
-0.1,0.7,Primary,440000,0.99,316,13.304576803519353
-0.1,0.7,Primary,440000,1.0,316,13.772791998437794
-0.1,0.7,Primary,450000,0.5,323,9.933801270472763
-0.1,0.7,Primary,450000,0.9,323,12.507466155346169
-0.1,0.7,Primary,450000,0.95,323,12.983199636903642
-0.1,0.7,Primary,450000,0.99,323,13.304576803519353
-0.1,0.7,Primary,450000,1.0,323,13.772791998437794
-0.1,0.7,Primary,460000,0.5,333,9.901451854287657
-0.1,0.7,Primary,460000,0.9,333,12.492294309179375
-0.1,0.7,Primary,460000,0.95,333,12.983199636903642
-0.1,0.7,Primary,460000,0.99,333,13.304576803519353
-0.1,0.7,Primary,460000,1.0,333,13.772791998437794
-0.1,0.7,Primary,500000,0.5,336,9.887599493921462
-0.1,0.7,Primary,500000,0.9,336,12.492294309179375
-0.1,0.7,Primary,500000,0.95,336,12.983199636903642
-0.1,0.7,Primary,500000,0.99,336,13.304576803519353
-0.1,0.7,Primary,500000,1.0,336,13.772791998437794
-0.1,0.7,Primary,510000,0.5,316,9.935157369261471
-0.1,0.7,Primary,510000,0.9,316,12.552912981149111
-0.1,0.7,Primary,510000,0.95,316,13.000668471567355
-0.1,0.7,Primary,510000,0.99,316,13.304576803519353
-0.1,0.7,Primary,510000,1.0,316,13.772791998437794
-0.1,0.7,Primary,520000,0.5,328,9.894638929432453
-0.1,0.7,Primary,520000,0.9,328,12.507466155346169
-0.1,0.7,Primary,520000,0.95,328,12.983199636903642
-0.1,0.7,Primary,520000,0.99,328,13.304576803519353
-0.1,0.7,Primary,520000,1.0,328,13.772791998437794
-0.1,0.7,Primary,530000,0.5,321,9.907801194927668
-0.1,0.7,Primary,530000,0.9,321,12.507466155346169
-0.1,0.7,Primary,530000,0.95,321,12.983199636903642
-0.1,0.7,Primary,530000,0.99,321,13.304576803519353
-0.1,0.7,Primary,530000,1.0,321,13.772791998437794
-0.1,0.7,Primary,540000,0.5,330,9.867936918018462
-0.1,0.7,Primary,540000,0.9,330,12.401585726541487
-0.1,0.7,Primary,540000,0.95,330,12.937054293892537
-0.1,0.7,Primary,540000,0.99,330,13.304576803519353
-0.1,0.7,Primary,540000,1.0,330,13.772791998437794
-0.1,0.7,Primary,610000,0.5,327,9.901451854287657
-0.1,0.7,Primary,610000,0.9,327,12.507466155346169
-0.1,0.7,Primary,610000,0.95,327,12.983199636903642
-0.1,0.7,Primary,610000,0.99,327,13.304576803519353
-0.1,0.7,Primary,610000,1.0,327,13.772791998437794
-0.1,0.7,Primary,620000,0.5,323,9.841999893820997
-0.1,0.7,Primary,620000,0.9,323,12.507466155346169
-0.1,0.7,Primary,620000,0.95,323,12.983199636903642
-0.1,0.7,Primary,620000,0.99,323,13.304576803519353
-0.1,0.7,Primary,620000,1.0,323,13.772791998437794
-0.1,0.7,Primary,630000,0.5,329,9.867936918018462
-0.1,0.7,Primary,630000,0.9,329,12.401585726541487
-0.1,0.7,Primary,630000,0.95,329,12.919607379078624
-0.1,0.7,Primary,630000,0.99,329,13.296464080777671
-0.1,0.7,Primary,630000,1.0,329,13.772791998437794
-0.1,0.7,Primary,640000,0.5,332,9.872702961573033
-0.1,0.7,Primary,640000,0.9,332,12.492294309179375
-0.1,0.7,Primary,640000,0.95,332,12.983199636903642
-0.1,0.7,Primary,640000,0.99,332,13.304576803519353
-0.1,0.7,Primary,640000,1.0,332,13.772791998437794
-0.1,0.7,Primary,650000,0.5,323,9.841999893820997
-0.1,0.7,Primary,650000,0.9,323,12.507466155346169
-0.1,0.7,Primary,650000,0.95,323,12.983199636903642
-0.1,0.7,Primary,650000,0.99,323,13.304576803519353
-0.1,0.7,Primary,650000,1.0,323,13.772791998437794
-0.1,0.7,City anchor,None,0.5,337,9.879795405205494
-0.1,0.7,City anchor,None,0.9,337,12.52108984554383
-0.1,0.7,City anchor,None,0.95,337,13.162610505863604
-0.1,0.7,City anchor,None,0.99,337,13.870589887769768
-0.1,0.7,City anchor,None,1.0,337,14.013164518254895
-0.1,0.7,City anchor,110000,0.5,336,9.856440177492543
-0.1,0.7,City anchor,110000,0.9,336,12.52108984554383
-0.1,0.7,City anchor,110000,0.95,336,13.162610505863604
-0.1,0.7,City anchor,110000,0.99,336,13.870589887769768
-0.1,0.7,City anchor,110000,1.0,336,14.013164518254895
-0.1,0.7,City anchor,120000,0.5,336,9.856440177492543
-0.1,0.7,City anchor,120000,0.9,336,12.52108984554383
-0.1,0.7,City anchor,120000,0.95,336,13.162610505863604
-0.1,0.7,City anchor,120000,0.99,336,13.870589887769768
-0.1,0.7,City anchor,120000,1.0,336,14.013164518254895
-0.1,0.7,City anchor,130000,0.5,326,9.80729470435595
-0.1,0.7,City anchor,130000,0.9,326,12.527599138096912
-0.1,0.7,City anchor,130000,0.95,326,13.162610505863604
-0.1,0.7,City anchor,130000,0.99,326,13.870589887769768
-0.1,0.7,City anchor,130000,1.0,326,14.013164518254895
-0.1,0.7,City anchor,140000,0.5,326,9.815764126511372
-0.1,0.7,City anchor,140000,0.9,326,12.527599138096912
-0.1,0.7,City anchor,140000,0.95,326,13.162610505863604
-0.1,0.7,City anchor,140000,0.99,326,13.870589887769768
-0.1,0.7,City anchor,140000,1.0,326,14.013164518254895
-0.1,0.7,City anchor,150000,0.5,325,9.80729470435595
-0.1,0.7,City anchor,150000,0.9,325,12.42613648770261
-0.1,0.7,City anchor,150000,0.95,325,13.0238224705854
-0.1,0.7,City anchor,150000,0.99,325,13.62946133867451
-0.1,0.7,City anchor,150000,1.0,325,13.974625871054158
-0.1,0.7,City anchor,210000,0.5,323,9.79065032259301
-0.1,0.7,City anchor,210000,0.9,323,12.527599138096912
-0.1,0.7,City anchor,210000,0.95,323,13.162610505863604
-0.1,0.7,City anchor,210000,0.99,323,13.870589887769768
-0.1,0.7,City anchor,210000,1.0,323,14.013164518254895
-0.1,0.7,City anchor,220000,0.5,328,9.815764126511372
-0.1,0.7,City anchor,220000,0.9,328,12.402685539533964
-0.1,0.7,City anchor,220000,0.95,328,13.061169353504587
-0.1,0.7,City anchor,220000,0.99,328,13.870589887769768
-0.1,0.7,City anchor,220000,1.0,328,14.013164518254895
-0.1,0.7,City anchor,230000,0.5,324,9.79065032259301
-0.1,0.7,City anchor,230000,0.9,324,12.275163194261962
-0.1,0.7,City anchor,230000,0.95,324,12.735794394194077
-0.1,0.7,City anchor,230000,0.99,324,13.870589887769768
-0.1,0.7,City anchor,230000,1.0,324,14.013164518254895
-0.1,0.7,City anchor,310000,0.5,336,9.856440177492543
-0.1,0.7,City anchor,310000,0.9,336,12.52108984554383
-0.1,0.7,City anchor,310000,0.95,336,13.162610505863604
-0.1,0.7,City anchor,310000,0.99,336,13.870589887769768
-0.1,0.7,City anchor,310000,1.0,336,14.013164518254895
-0.1,0.7,City anchor,320000,0.5,324,9.826100472404997
-0.1,0.7,City anchor,320000,0.9,324,12.527599138096912
-0.1,0.7,City anchor,320000,0.95,324,13.162610505863604
-0.1,0.7,City anchor,320000,0.99,324,13.870589887769768
-0.1,0.7,City anchor,320000,1.0,324,14.013164518254895
-0.1,0.7,City anchor,330000,0.5,326,9.905996165297438
-0.1,0.7,City anchor,330000,0.9,326,12.527599138096912
-0.1,0.7,City anchor,330000,0.95,326,13.162610505863604
-0.1,0.7,City anchor,330000,0.99,326,13.870589887769768
-0.1,0.7,City anchor,330000,1.0,326,14.013164518254895
-0.1,0.7,City anchor,340000,0.5,321,9.97605085075115
-0.1,0.7,City anchor,340000,0.9,321,12.527599138096912
-0.1,0.7,City anchor,340000,0.95,321,13.162610505863604
-0.1,0.7,City anchor,340000,0.99,321,13.870589887769768
-0.1,0.7,City anchor,340000,1.0,321,14.013164518254895
-0.1,0.7,City anchor,350000,0.5,328,9.905996165297438
-0.1,0.7,City anchor,350000,0.9,328,12.527599138096912
-0.1,0.7,City anchor,350000,0.95,328,13.162610505863604
-0.1,0.7,City anchor,350000,0.99,328,13.870589887769768
-0.1,0.7,City anchor,350000,1.0,328,14.013164518254895
-0.1,0.7,City anchor,360000,0.5,326,9.914177502837674
-0.1,0.7,City anchor,360000,0.9,326,12.527599138096912
-0.1,0.7,City anchor,360000,0.95,326,13.162610505863604
-0.1,0.7,City anchor,360000,0.99,326,13.870589887769768
-0.1,0.7,City anchor,360000,1.0,326,14.013164518254895
-0.1,0.7,City anchor,370000,0.5,321,9.785817768587846
-0.1,0.7,City anchor,370000,0.9,321,12.527599138096912
-0.1,0.7,City anchor,370000,0.95,321,13.162610505863604
-0.1,0.7,City anchor,370000,0.99,321,13.870589887769768
-0.1,0.7,City anchor,370000,1.0,321,14.013164518254895
-0.1,0.7,City anchor,410000,0.5,320,9.889432157674882
-0.1,0.7,City anchor,410000,0.9,320,12.527599138096912
-0.1,0.7,City anchor,410000,0.95,320,13.162610505863604
-0.1,0.7,City anchor,410000,0.99,320,13.870589887769768
-0.1,0.7,City anchor,410000,1.0,320,14.013164518254895
-0.1,0.7,City anchor,420000,0.5,324,9.921364221374063
-0.1,0.7,City anchor,420000,0.9,324,12.527599138096912
-0.1,0.7,City anchor,420000,0.95,324,13.162610505863604
-0.1,0.7,City anchor,420000,0.99,324,13.870589887769768
-0.1,0.7,City anchor,420000,1.0,324,14.013164518254895
-0.1,0.7,City anchor,430000,0.5,323,9.97605085075115
-0.1,0.7,City anchor,430000,0.9,323,12.527599138096912
-0.1,0.7,City anchor,430000,0.95,323,13.162610505863604
-0.1,0.7,City anchor,430000,0.99,323,13.870589887769768
-0.1,0.7,City anchor,430000,1.0,323,14.013164518254895
-0.1,0.7,City anchor,440000,0.5,316,10.006008918292043
-0.1,0.7,City anchor,440000,0.9,316,12.566528720467684
-0.1,0.7,City anchor,440000,0.95,316,13.17404435835745
-0.1,0.7,City anchor,440000,0.99,316,13.870589887769768
-0.1,0.7,City anchor,440000,1.0,316,14.013164518254895
-0.1,0.7,City anchor,450000,0.5,323,9.97605085075115
-0.1,0.7,City anchor,450000,0.9,323,12.527599138096912
-0.1,0.7,City anchor,450000,0.95,323,13.162610505863604
-0.1,0.7,City anchor,450000,0.99,323,13.870589887769768
-0.1,0.7,City anchor,450000,1.0,323,14.013164518254895
-0.1,0.7,City anchor,460000,0.5,333,9.889432157674882
-0.1,0.7,City anchor,460000,0.9,333,12.52108984554383
-0.1,0.7,City anchor,460000,0.95,333,13.162610505863604
-0.1,0.7,City anchor,460000,0.99,333,13.870589887769768
-0.1,0.7,City anchor,460000,1.0,333,14.013164518254895
-0.1,0.7,City anchor,500000,0.5,336,9.879795405205494
-0.1,0.7,City anchor,500000,0.9,336,12.52108984554383
-0.1,0.7,City anchor,500000,0.95,336,13.162610505863604
-0.1,0.7,City anchor,500000,0.99,336,13.870589887769768
-0.1,0.7,City anchor,500000,1.0,336,14.013164518254895
-0.1,0.7,City anchor,510000,0.5,316,9.998418376773666
-0.1,0.7,City anchor,510000,0.9,316,12.566528720467684
-0.1,0.7,City anchor,510000,0.95,316,13.17404435835745
-0.1,0.7,City anchor,510000,0.99,316,13.870589887769768
-0.1,0.7,City anchor,510000,1.0,316,14.013164518254895
-0.1,0.7,City anchor,520000,0.5,328,9.879795405205494
-0.1,0.7,City anchor,520000,0.9,328,12.527599138096912
-0.1,0.7,City anchor,520000,0.95,328,13.162610505863604
-0.1,0.7,City anchor,520000,0.99,328,13.870589887769768
-0.1,0.7,City anchor,520000,1.0,328,14.013164518254895
-0.1,0.7,City anchor,530000,0.5,321,9.889432157674882
-0.1,0.7,City anchor,530000,0.9,321,12.527599138096912
-0.1,0.7,City anchor,530000,0.95,321,13.162610505863604
-0.1,0.7,City anchor,530000,0.99,321,13.870589887769768
-0.1,0.7,City anchor,530000,1.0,321,14.013164518254895
-0.1,0.7,City anchor,540000,0.5,330,9.819215423661397
-0.1,0.7,City anchor,540000,0.9,330,12.42613648770261
-0.1,0.7,City anchor,540000,0.95,330,13.0238224705854
-0.1,0.7,City anchor,540000,0.99,330,13.534728794346208
-0.1,0.7,City anchor,540000,1.0,330,14.013164518254895
-0.1,0.7,City anchor,610000,0.5,327,9.889432157674882
-0.1,0.7,City anchor,610000,0.9,327,12.527599138096912
-0.1,0.7,City anchor,610000,0.95,327,13.162610505863604
-0.1,0.7,City anchor,610000,0.99,327,13.870589887769768
-0.1,0.7,City anchor,610000,1.0,327,14.013164518254895
-0.1,0.7,City anchor,620000,0.5,323,9.79065032259301
-0.1,0.7,City anchor,620000,0.9,323,12.52108984554383
-0.1,0.7,City anchor,620000,0.95,323,13.162610505863604
-0.1,0.7,City anchor,620000,0.99,323,13.870589887769768
-0.1,0.7,City anchor,620000,1.0,323,14.013164518254895
-0.1,0.7,City anchor,630000,0.5,329,9.819215423661397
-0.1,0.7,City anchor,630000,0.9,329,12.419409237073076
-0.1,0.7,City anchor,630000,0.95,329,13.018747434995737
-0.1,0.7,City anchor,630000,0.99,329,13.534728794346208
-0.1,0.7,City anchor,630000,1.0,329,14.013164518254895
-0.1,0.7,City anchor,640000,0.5,332,9.826100472404997
-0.1,0.7,City anchor,640000,0.9,332,12.52108984554383
-0.1,0.7,City anchor,640000,0.95,332,13.162610505863604
-0.1,0.7,City anchor,640000,0.99,332,13.870589887769768
-0.1,0.7,City anchor,640000,1.0,332,14.013164518254895
-0.1,0.7,City anchor,650000,0.5,323,9.80729470435595
-0.1,0.7,City anchor,650000,0.9,323,12.52108984554383
-0.1,0.7,City anchor,650000,0.95,323,13.162610505863604
-0.1,0.7,City anchor,650000,0.99,323,13.870589887769768
-0.1,0.7,City anchor,650000,1.0,323,14.013164518254895
-0.1,1.0,Primary,None,0.5,337,9.764330076779881
-0.1,1.0,Primary,None,0.9,337,12.40028086768723
-0.1,1.0,Primary,None,0.95,337,12.94237387123831
-0.1,1.0,Primary,None,0.99,337,13.289513943631492
-0.1,1.0,Primary,None,1.0,337,13.798469487773591
-0.1,1.0,Primary,110000,0.5,336,9.760744099784425
-0.1,1.0,Primary,110000,0.9,336,12.40028086768723
-0.1,1.0,Primary,110000,0.95,336,12.94237387123831
-0.1,1.0,Primary,110000,0.99,336,13.289513943631492
-0.1,1.0,Primary,110000,1.0,336,13.798469487773591
-0.1,1.0,Primary,120000,0.5,336,9.760744099784425
-0.1,1.0,Primary,120000,0.9,336,12.40028086768723
-0.1,1.0,Primary,120000,0.95,336,12.94237387123831
-0.1,1.0,Primary,120000,0.99,336,13.289513943631492
-0.1,1.0,Primary,120000,1.0,336,13.798469487773591
-0.1,1.0,Primary,130000,0.5,326,9.719392875433574
-0.1,1.0,Primary,130000,0.9,326,12.4490878156855
-0.1,1.0,Primary,130000,0.95,326,12.94237387123831
-0.1,1.0,Primary,130000,0.99,326,13.289513943631492
-0.1,1.0,Primary,130000,1.0,326,13.798469487773591
-0.1,1.0,Primary,140000,0.5,326,9.719392875433574
-0.1,1.0,Primary,140000,0.9,326,12.4490878156855
-0.1,1.0,Primary,140000,0.95,326,12.94237387123831
-0.1,1.0,Primary,140000,0.99,326,13.289513943631492
-0.1,1.0,Primary,140000,1.0,326,13.798469487773591
-0.1,1.0,Primary,150000,0.5,325,9.719392875433574
-0.1,1.0,Primary,150000,0.9,325,12.37371718246376
-0.1,1.0,Primary,150000,0.95,325,12.88079303954941
-0.1,1.0,Primary,150000,0.99,325,13.287530247625945
-0.1,1.0,Primary,150000,1.0,325,13.798469487773591
-0.1,1.0,Primary,210000,0.5,323,9.710625428988905
-0.1,1.0,Primary,210000,0.9,323,12.4490878156855
-0.1,1.0,Primary,210000,0.95,323,12.94237387123831
-0.1,1.0,Primary,210000,0.99,323,13.289513943631492
-0.1,1.0,Primary,210000,1.0,323,13.798469487773591
-0.1,1.0,Primary,220000,0.5,328,9.742030646274902
-0.1,1.0,Primary,220000,0.9,328,12.237755763526593
